Unnamed: 0,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
9550,18766.69,7035.71,89067.03,1820.0,4601.87
9551,17858.62,6571.43,89722.68,1795.0,4569.64
9552,17395.94,6198.41,90092.3,1847.0,4584.75
9553,17562.42,6269.84,90158.31,1807.0,4582.73
9554,17707.28,6123.02,89546.66,1852.0,4601.87
9555,17212.16,6035.71,88741.4,1830.0,4575.68
9556,17560.26,6234.13,87443.31,1882.0,4589.78
9557,17811.05,6234.13,86435.63,1871.0,4586.76
9558,17616.47,6301.59,83923.05,1856.0,4578.71
9559,17603.5,6281.75,81432.46,1852.0,4585.76
9560,17718.09,6325.4,78651.45,1850.0,4593.81
9561,17919.16,6547.62,75412.81,1863.0,4580.72
9562,18057.53,6623.02,71254.5,1867.0,4596.83
9563,18066.18,6853.17,67298.61,1838.0,4592.81
9564,18649.93,6956.35,63083.09,1841.0,4599.86
9565,18967.76,7150.79,59153.6,1845.0,4607.91
9566,19480.17,7301.59,54361.65,1846.0,4605.9
9567,20308.23,7575.4,49670.9,1877.0,4596.83
9568,21166.57,8087.3,44412.51,1824.0,4623.02
9569,21676.82,8523.81,39004.5,1829.0,4630.07
9570,22615.15,8480.16,33706.51,1835.0,4630.07
9571,23525.38,8440.48,28615.33,1851.0,4620.0
9572,24137.24,8765.87,23405.34,1819.0,4620.0
9573,24396.69,9023.81,18516.58,1845.0,4618.99
9574,25030.17,8892.86,14103.05,1810.0,4630.07
9575,25687.44,8750.0,9953.54,1816.0,4637.12
9576,26048.51,8654.76,6609.29,1806.0,4629.06
9577,26063.64,8507.94,3986.7,1875.0,4630.07
9578,26416.06,8349.21,1940.54,1858.0,4639.14
9579,26833.33,8190.48,717.25,1850.0,4622.01
9580,28052.74,8095.24,140.81,1855.0,4620.0
9581,28973.77,8563.49,4.4,1836.0,4625.04
9582,30106.69,8853.17,0.0,1833.0,4626.04
9583,31230.96,8750.0,0.0,1807.0,4627.05
9584,32508.74,8607.14,0.0,1801.0,4606.91
9585,33256.82,8313.49,0.0,1793.0,4625.04
9586,34078.4,8134.92,0.0,1813.0,4623.02
9587,34582.16,8182.54,0.0,1782.0,4610.94
9588,34432.98,8194.44,0.0,1859.0,4584.75
9589,34456.76,8138.89,0.0,1811.0,4566.62
9590,34560.54,7980.16,0.0,1792.0,4547.48
9591,34307.58,7809.52,0.0,1787.0,4533.38
9592,34024.35,7511.9,0.0,1842.0,4540.43
9593,33511.94,7003.97,0.0,1818.0,4547.48
9594,32822.24,6948.41,0.0,1819.0,4547.48
9595,32398.48,6464.29,0.0,1807.0,4565.61
9596,31624.46,6575.4,0.0,1860.0,4551.51
9597,31282.85,6253.97,0.0,1830.0,4557.55
9598,31129.35,5710.32,0.0,1781.0,4573.67
9599,30515.32,5214.29,0.0,1787.0,4566.62
9600,29985.62,4793.65,0.0,1871.0,4551.51
9601,29352.13,4563.49,0.0,1831.0,4552.52
9602,28511.09,4178.57,0.0,1840.0,4556.55
9603,27750.05,3976.19,0.0,1817.0,4550.5
9604,26833.33,3753.97,0.0,1896.0,4553.53
9605,26054.99,3722.22,0.0,1889.0,4552.52
9606,25432.32,3801.59,0.0,1877.0,4547.48
9607,25025.85,3726.19,0.0,1890.0,4549.5
9608,24671.27,3535.71,0.0,1864.0,4556.55
9609,23964.28,3535.71,0.0,1904.0,4556.55
9610,23378.36,3369.05,0.0,1878.0,4565.61
9611,23051.89,3277.78,0.0,1851.0,4563.6
9612,22383.81,3309.52,0.0,1839.0,4570.65
9613,22074.64,3158.73,0.0,1851.0,4575.68
9614,21877.89,3321.43,0.0,1826.0,4577.7
9615,21495.21,3309.52,0.0,1850.0,4575.68
9616,21110.36,3134.92,0.0,1892.0,4578.71
9617,21095.22,3007.94,0.0,1947.0,4582.73
9618,21114.68,2873.02,0.0,1898.0,4558.56
9619,21097.39,2722.22,0.0,1909.0,4596.83
9620,21099.55,2642.86,0.0,1876.0,4591.8
9621,20757.94,2630.95,48.4,1864.0,4607.91
9622,20701.73,2682.54,286.02,1793.0,4599.86
9623,20896.32,2555.56,919.67,1790.0,4625.04
9624,20671.46,2436.51,2631.4,1786.0,4638.13
9625,20167.7,2488.1,5773.23,1795.0,4650.22
9626,19082.35,2392.86,9971.14,1798.0,4636.12
9627,17722.41,2404.76,14943.51,1861.0,4625.04
9628,15962.49,2472.22,19779.47,1951.0,4618.99
9629,14215.55,2408.73,25957.53,1989.0,4622.01
9630,12738.86,2416.67,32324.81,2014.0,4629.06
9631,11556.21,2476.19,38683.28,1930.0,4634.1
9632,10955.16,2480.16,45050.55,1867.0,4641.15
9633,11316.22,2511.9,52064.67,1754.0,4644.17
9634,11884.85,2496.03,58119.53,1744.0,4624.03
9635,12864.26,2357.14,64288.78,1770.0,4634.1
9636,13819.89,2277.78,70211.63,1783.0,4626.04
9637,14818.76,2289.68,75584.42,1750.0,4621.01
9638,16189.51,2230.16,79923.15,1778.0,4635.11
9639,17426.21,2178.57,83663.43,1774.0,4643.17
9640,17986.18,2067.46,85388.35,1839.0,4655.25
9641,17808.89,1880.95,85476.36,1751.0,4615.97
9642,17873.75,1734.13,86132.01,1782.0,4608.92
9643,17817.54,1642.86,86013.2,1756.0,4599.86
9644,17774.3,1500.0,84873.52,1835.0,4608.92
9645,17192.71,1380.95,83082.58,1779.0,4610.94
9646,16788.4,1313.49,83064.98,1823.0,4583.74
9647,16269.51,1416.67,82193.72,1828.0,4583.74
9648,15865.2,1424.6,81780.09,1813.0,4578.71
9649,15776.56,1420.63,80816.41,1775.0,4578.71
9650,15733.31,1428.57,80512.79,1820.0,4583.74
9651,15716.02,1337.3,80068.36,1797.0,4579.71
9652,15571.16,1376.98,79236.7,1830.0,4576.69
9653,15638.18,1345.24,77230.15,1836.0,4588.78
9654,16170.05,1265.87,75311.6,1838.0,4576.69
9655,16001.41,1325.4,72618.6,1809.0,4331.94
9656,16148.43,1547.62,70136.82,1800.0,4224.17
9657,16440.31,1801.59,67025.79,1799.0,4231.22
9658,16541.93,2138.89,63201.9,1801.0,4234.24
9659,17199.19,2313.49,59496.83,1797.0,4238.27
9660,17566.74,2480.16,55765.35,1779.0,4368.2
9661,17912.67,2539.68,51783.05,1773.0,4442.73
9662,18332.11,2535.71,47519.14,1804.0,4585.76
9663,18585.07,2543.65,43435.63,1815.0,4605.9
9664,18734.25,2511.9,39391.73,1808.0,4622.01
9665,19170.99,2436.51,34784.59,1823.0,4613.96
9666,19482.33,2452.38,30159.84,1841.0,4631.08
9667,19618.54,2662.7,25438.29,1848.0,4616.98
9668,19482.33,2757.94,20985.16,1814.0,4626.04
9669,19220.72,3067.46,16743.25,1817.0,4615.97
9670,18734.25,3210.32,12716.95,1836.0,4610.94
9671,18952.62,3269.84,9165.88,1818.0,4639.14
9672,18961.27,3373.02,6151.66,1801.0,4645.18
9673,18985.05,3638.89,3520.26,1801.0,4630.07
9674,18859.65,3714.29,1755.73,1804.0,4631.08
9675,18801.28,3682.54,541.24,1806.0,4626.04
9676,18684.53,4111.11,92.41,1809.0,4625.04
9677,18498.59,4674.6,4.4,1791.0,4617.99
9678,18546.16,4928.57,0.0,1792.0,4634.1
9679,19065.05,5003.97,0.0,1760.0,4614.96
9680,19194.77,5384.92,0.0,1833.0,4606.91
9681,19415.3,5436.51,0.0,1791.0,4615.97
9682,19689.89,5162.7,0.0,1792.0,4602.88
9683,19908.25,4904.76,0.0,1778.0,4589.78
9684,19668.26,4599.21,0.0,1797.0,4593.81
9685,19603.4,4436.51,0.0,1800.0,4602.88
9686,19220.72,4361.11,0.0,1841.0,4599.86
9687,18956.95,4246.03,0.0,1821.0,4595.83
9688,18662.91,4353.17,0.0,1848.0,4579.71
9689,18535.34,4297.62,0.0,1775.0,4578.71
9690,18438.05,4019.84,0.0,1774.0,4573.67
9691,18111.58,4107.14,0.0,1763.0,4572.66
9692,17962.4,4400.79,0.0,1790.0,4561.58
9693,17847.81,4432.54,0.0,1788.0,4557.55
9694,17677.01,4194.44,0.0,1798.0,4556.55
9695,17417.56,3920.63,0.0,1799.0,4554.53
9696,17050.01,3746.03,0.0,1802.0,4556.55
9697,16861.91,3734.13,0.0,1809.0,4563.6
9698,16725.7,3638.89,0.0,1805.0,4558.56
9699,16572.19,3730.16,0.0,1817.0,4544.46
9700,16457.6,3718.25,0.0,1837.0,4544.46
9701,16297.61,3694.44,0.0,1840.0,4542.45
9702,16081.41,3873.02,0.0,1857.0,4539.42
9703,15746.29,4166.67,0.0,1848.0,4542.45
9704,15707.37,4484.13,0.0,1856.0,4556.55
9705,15566.84,4404.76,0.0,1803.0,4558.56
9706,15495.49,4115.08,0.0,1799.0,4548.49
9707,15434.95,4265.87,0.0,1801.0,4542.45
9708,15597.1,4373.02,0.0,1779.0,4552.52
9709,15700.88,4579.37,0.0,1782.0,4546.47
9710,15657.64,4730.16,0.0,1787.0,4548.49
9711,15599.27,4984.13,0.0,1864.0,4551.51
9712,15536.57,5063.49,0.0,1822.0,4561.58
9713,15493.33,5154.76,0.0,1826.0,4566.62
9714,15525.76,5146.83,0.0,1840.0,4566.62
9715,15636.02,5039.68,0.0,1808.0,4576.69
9716,15863.04,5007.94,0.0,1811.0,4591.8
9717,15705.21,5063.49,48.4,1778.0,4587.77
9718,15789.53,4884.92,272.82,1756.0,4588.78
9719,15832.77,4734.13,915.27,1782.0,4593.81
9720,15577.65,5027.78,2226.57,1746.0,4612.95
9721,15290.09,5186.51,4585.14,1779.0,4610.94
9722,14842.55,5503.97,7722.57,1756.0,4620.0
9723,14403.65,5488.1,11203.23,1810.0,4617.99
9724,13765.84,5642.86,14859.91,2036.0,4618.99
9725,13590.71,5507.94,19154.63,2094.0,4623.02
9726,13383.15,6353.17,23282.13,2038.0,4621.01
9727,13063.17,6888.89,27959.68,1801.0,4616.98
9728,13205.87,7265.87,32910.05,1786.0,4643.17
9729,13860.97,7051.59,38032.03,1766.0,4628.06
9730,14717.15,6722.22,43039.6,1770.0,4632.09
9731,15601.43,6472.22,47624.74,1742.0,4630.07
9732,16390.58,6722.22,51849.06,1785.0,4606.91
9733,16868.4,7091.27,55347.32,1741.0,4603.88
9734,16611.11,6067.46,58079.92,1764.0,4597.84
9735,16515.98,5714.29,60627.71,1741.0,4601.87
9736,16520.3,6242.06,62893.88,1746.0,4622.01
9737,16288.96,6376.98,64715.62,1749.0,4606.91
9738,15960.33,6099.21,66361.34,1745.0,4610.94
9739,15867.36,5218.25,68059.86,1762.0,4591.8
9740,15724.67,4222.22,69705.59,1777.0,4596.83
9741,15681.43,3476.19,70598.85,1759.0,4585.76
9742,15698.72,3146.83,70893.68,1761.0,4586.76
9743,15348.47,3091.27,70220.43,1762.0,4576.69
9744,15099.83,3138.89,69775.99,1774.0,4570.65
9745,15119.29,3325.4,68614.31,1777.0,4585.76
9746,15160.37,3115.08,66858.58,1783.0,4585.76
9747,15426.3,2841.27,64341.59,1774.0,4580.72
9748,16163.56,2611.11,61978.61,1782.0,4578.71
9749,16483.55,2571.43,60306.49,1819.0,4579.71
9750,16505.17,2488.1,57450.68,1780.0,4570.65
9751,16228.43,2976.19,54757.67,1801.0,4563.6
9752,16193.83,3908.73,52174.68,1799.0,4581.73
9753,16591.65,4039.68,49010.85,1798.0,4595.83
9754,16412.2,4047.62,45494.99,1752.0,4573.67
9755,16907.31,3587.3,42427.96,1753.0,4597.84
9756,17748.35,3119.05,33204.87,1746.0,4597.84
9757,17019.74,3261.9,30806.69,1741.0,4597.84
9758,16833.8,3353.17,27748.47,1754.0,4608.92
9759,16708.4,3535.71,25275.48,1830.0,4606.91
9760,16706.24,3817.46,22674.89,1778.0,4622.01
9761,16451.12,4250.0,20267.91,1809.0,4632.09
9762,16159.24,4833.33,17610.11,1810.0,4623.02
9763,16265.18,5027.78,14961.11,1883.0,4617.99
9764,15478.19,5456.35,12351.72,1771.0,4629.06
9765,14859.84,6059.52,9803.93,1755.0,4632.09
9766,14466.35,6579.37,7524.56,1833.0,4614.96
9767,13264.24,7000.0,5447.61,1955.0,4627.05
9768,12654.54,6992.06,3749.08,1750.0,4639.14
9769,12935.61,6694.44,2279.37,1734.0,4638.13
9770,12799.4,6686.51,1144.09,1768.0,4634.1
9771,12341.04,7976.19,431.23,1795.0,4633.09
9772,12068.62,8432.54,96.81,1862.0,4627.05
9773,12265.37,9083.33,4.4,1816.0,4632.09
9774,12684.81,9702.38,0.0,1791.0,4627.05
9775,12955.07,9277.78,0.0,1789.0,4624.03
9776,12976.69,8281.75,0.0,2009.0,4629.06
9777,13132.36,7678.57,0.0,2003.0,4626.04
9778,12944.26,7718.25,0.0,1898.0,4623.02
9779,12868.58,8007.94,0.0,1752.0,4616.98
9780,12650.22,8317.46,0.0,1974.0,4611.94
9781,12769.13,8011.9,0.0,1839.0,4605.9
9782,12849.13,7757.94,0.0,1904.0,4603.88
9783,12944.26,7630.95,0.0,1946.0,4669.35
9784,13179.92,7365.08,0.0,1982.0,4729.78
9785,13214.51,6849.21,0.0,1913.0,4733.81
9786,13093.44,6880.95,0.0,1880.0,4745.9
9787,12853.45,7055.56,0.0,1798.0,4744.89
9788,12619.95,7329.37,0.0,1933.0,4714.68
9789,12743.18,6876.98,0.0,2003.0,4728.78
9790,12773.45,6500.0,0.0,1891.0,4726.76
9791,13061.01,6623.02,0.0,1788.0,4709.64
9792,13208.03,6400.79,0.0,1913.0,4715.68
9793,13043.71,6150.79,0.0,1821.0,4761.01
9794,13246.94,6242.06,0.0,1951.0,4828.49
9795,13153.98,6849.21,0.0,1890.0,4800.29
9796,13212.35,7011.9,0.0,1977.0,4817.41
9797,13562.61,6813.49,0.0,1939.0,4850.65
9798,13731.25,6964.29,0.0,1931.0,4859.71
9799,14239.33,7710.32,0.0,1835.0,4861.73
9800,14513.91,8428.57,0.0,1871.0,4866.76
9801,14273.92,8773.81,0.0,1887.0,4853.67
9802,13975.56,8460.32,0.0,1955.0,4856.69
9803,13904.21,8444.44,0.0,1955.0,4857.7
9804,13841.51,8821.43,0.0,1944.0,4861.73
9805,13863.13,9849.21,0.0,1890.0,4873.81
9806,14118.26,10373.02,0.0,1894.0,4882.88
9807,14475.0,9329.37,0.0,1890.0,4884.89
9808,14827.41,8801.59,0.0,1934.0,4884.89
9809,14816.6,9051.59,0.0,1919.0,4874.82
9810,14753.9,8940.48,0.0,1842.0,4874.82
9811,15041.46,9015.87,0.0,1883.0,4895.97
9812,15214.42,9595.24,0.0,1929.0,4906.04
9813,15409.01,9607.14,61.6,1902.0,4916.12
9814,15603.59,9817.46,286.02,1861.0,4898.99
9815,15804.66,10250.0,787.66,1823.0,4920.14
9816,15443.6,9908.73,1900.94,1767.0,4938.27
9817,14998.21,10257.94,3973.5,1781.0,4935.25
9818,14578.77,10507.94,6745.7,1887.0,4937.27
9819,13640.44,11123.02,9966.74,1889.0,4941.29
9820,13019.93,11742.06,13478.2,1838.0,4957.41
9821,12704.27,12718.25,18182.15,1786.0,4973.53
9822,12114.03,13623.02,23075.32,1809.0,4940.29
9823,11592.97,13750.0,27902.48,1785.0,4873.81
9824,11404.87,14035.71,33006.86,1784.0,4852.66
9825,11887.01,14289.68,38102.44,1690.0,4854.68
9826,12671.84,14456.35,43039.6,1687.0,4868.78
9827,13039.39,14460.32,47325.52,1698.0,4880.86
9828,13238.3,13996.03,52311.09,1839.0,4923.17
9829,13729.08,13547.62,57120.65,1803.0,4937.27
9830,14550.67,13753.97,60992.94,1715.0,4924.17
9831,14637.15,14202.38,63980.76,1816.0,4940.29
9832,15108.48,14047.62,66792.57,1873.0,4926.19
9833,15562.51,14932.54,70202.82,1848.0,4922.16
9834,15899.79,15194.44,72332.58,1877.0,4903.02
9835,16384.09,15476.19,73450.27,1871.0,4889.93
9836,16401.39,15130.95,73797.89,1831.0,4935.25
9837,16466.25,14992.06,73230.25,1864.0,4932.23
9838,16961.36,15456.35,72750.61,1748.0,4906.04
9839,17125.68,15515.87,72094.97,1748.0,4884.89
9840,17702.95,15174.6,70603.25,1813.0,4904.03
9841,17921.32,14702.38,69410.77,1806.0,4912.09
9842,18362.38,14420.63,66911.38,1809.0,4935.25
9843,18600.21,14801.59,65261.26,1860.0,4941.29
9844,19449.9,14305.56,63703.54,1791.0,4947.34
9845,19713.67,14369.05,62370.24,1774.0,4923.17
9846,20332.02,14646.83,61164.55,1742.0,4923.17
9847,20714.7,14535.71,60214.08,1722.0,4942.3
9848,20727.67,14226.19,57120.65,1695.0,4923.17
9849,20948.2,13861.11,54995.29,1683.0,4919.14
9850,21921.13,13650.79,52940.34,1712.0,4931.22
9851,22011.94,13317.46,50493.76,1714.0,4917.12
9852,21248.73,13817.46,46973.5,1688.0,4932.23
9853,21064.96,13753.97,43800.86,1731.0,4939.28
9854,21317.92,13769.84,40390.61,1797.0,4941.29
9855,21713.57,14095.24,36698.73,1823.0,4943.31
9856,21266.03,14206.35,33411.69,1751.0,4945.32
9857,21700.6,14761.9,30045.44,1727.0,4967.48
9858,21795.73,14674.6,26437.17,1814.0,4972.52
9859,20939.56,14678.57,23048.92,1861.0,4946.33
9860,19657.45,14750.0,19427.45,1919.0,4941.29
9861,19134.24,15091.27,15704.77,1973.0,4954.39
9862,18675.88,15460.32,12017.29,1927.0,4962.45
9863,18418.59,15464.29,8659.84,1936.0,4965.47
9864,18262.93,15944.44,5993.25,1887.0,4977.55
9865,18262.93,16579.37,3581.87,1817.0,4971.51
9866,18280.22,16960.32,1839.34,1876.0,4975.54
9867,18658.58,16519.84,695.25,1833.0,4957.41
9868,19103.97,16634.92,158.41,1840.0,4968.49
9869,19300.71,17257.94,13.2,1871.0,4942.3
9870,19657.45,16928.57,0.0,1900.0,4954.39
9871,20120.14,16896.83,0.0,1838.0,4933.24
9872,21127.66,17849.21,0.0,1840.0,4936.26
9873,21998.97,18400.79,0.0,1728.0,4924.17
9874,22377.33,18777.78,0.0,1655.0,4935.25
9875,23021.62,18734.13,0.0,1667.0,4933.24
9876,22963.24,17876.98,0.0,1837.0,4909.06
9877,23296.2,17956.35,0.0,1802.0,4914.1
9878,23529.7,18829.37,0.0,1807.0,4906.04
9879,23449.71,19396.83,0.0,1656.0,4903.02
9880,23365.39,19392.86,0.0,1689.0,4890.94
9881,23354.58,18916.67,0.0,1712.0,4895.97
9882,23304.85,18813.49,0.0,1644.0,4883.88
9883,23030.27,18833.33,0.0,1606.0,4885.9
9884,22597.86,18515.87,0.0,1591.0,4871.8
9885,22128.69,18726.19,0.0,1579.0,4867.77
9886,21674.66,18884.92,0.0,1585.0,4872.81
9887,21508.18,19087.3,0.0,1600.0,4857.7
9888,21614.12,19599.21,0.0,1602.0,4873.81
9889,21787.08,19567.46,0.0,1604.0,4869.78
9890,21624.93,18992.06,0.0,1611.0,4866.76
9891,21419.53,18527.78,0.0,1571.0,4859.71
9892,20805.51,18392.86,0.0,1663.0,4854.68
9893,20271.48,17849.21,0.0,1598.0,4861.73
9894,19873.66,17400.79,0.0,1653.0,4858.71
9895,19434.76,17253.97,0.0,1594.0,4847.63
9896,19170.99,17059.52,0.0,1712.0,4856.69
9897,18993.7,16996.03,0.0,1681.0,4848.63
9898,18807.76,17297.62,0.0,1664.0,4862.73
9899,18615.34,17698.41,0.0,1588.0,4864.75
9900,18394.81,17805.56,0.0,1594.0,4860.72
9901,18109.42,17674.6,0.0,1621.0,4866.76
9902,17854.3,17527.78,0.0,1663.0,4870.79
9903,17462.96,17869.05,0.0,1672.0,4874.82
9904,17123.52,17952.38,0.0,1666.0,4859.71
9905,17024.06,17670.63,0.0,1672.0,4876.83
9906,16980.82,17472.22,0.0,1642.0,4889.93
9907,17030.55,17337.3,0.0,1680.0,4893.96
9908,17006.77,16952.38,0.0,1631.0,4898.99
9909,17164.6,16646.83,39.6,1602.0,4900.0
9910,17475.94,16369.05,198.01,1594.0,4894.96
9911,17702.95,16329.37,734.85,1598.0,4909.06
9912,17642.41,16214.29,1944.94,1596.0,4917.12
9913,17491.07,16373.02,4043.9,1670.0,4917.12
9914,17114.87,16531.75,6745.7,1683.0,4924.17
9915,16371.12,16492.06,9869.93,1678.0,4916.12
9916,15737.64,16630.95,13531.01,1633.0,4907.05
9917,15140.91,16519.84,17552.91,1647.0,4900.0
9918,14483.64,15888.89,21909.23,1691.0,4929.21
9919,14094.47,15523.81,26353.56,1730.0,4923.17
9920,14029.61,15392.86,31189.52,1722.0,4917.12
9921,14183.12,15380.95,36043.08,1646.0,4937.27
9922,14425.27,15511.9,40993.45,1653.0,4920.14
9923,14792.82,15638.89,45710.6,1625.0,4906.04
9924,15101.99,15670.63,50313.34,1704.0,4916.12
9925,15391.71,14904.76,55008.49,1682.0,4901.01
9926,15718.18,14698.41,59263.61,1611.0,4901.01
9927,16263.02,14940.48,62880.68,1591.0,4882.88
9928,16950.55,14674.6,66009.31,1650.0,4876.83
9929,17566.74,14543.65,68007.06,1647.0,4882.88
9930,18429.4,14436.51,70343.63,1634.0,4891.94
9931,18976.41,14130.95,71795.74,1624.0,4882.88
9932,19640.16,13896.83,72125.77,1688.0,4892.95
9933,20420.66,13480.16,72209.37,1609.0,4890.94
9934,21047.66,13265.87,71232.5,1605.0,4882.88
9935,21739.52,12876.98,70634.06,1596.0,4872.81
9936,22584.88,12309.52,69041.14,1642.0,4887.91
9937,23198.91,11884.92,67391.02,1641.0,4902.01
9938,23596.73,11515.87,65212.85,1630.0,4882.88
9939,24310.21,11408.73,63580.33,1622.0,4889.93
9940,24519.93,11404.76,61793.8,1656.0,4893.96
9941,24615.06,11083.33,58695.97,1636.0,4907.05
9942,24880.99,11230.16,56966.64,1676.0,4896.98
9943,25032.34,11329.37,54291.24,1626.0,4896.98
9944,25445.29,11174.6,52143.88,1712.0,4906.04
9945,25557.72,11341.27,49477.28,1636.0,4891.94
9946,25899.32,11527.78,46947.09,1618.0,4918.13
9947,26307.95,11638.89,44280.5,1613.0,4907.05
9948,25871.22,11464.29,40896.64,1624.0,4910.07
9949,25968.51,11043.65,38089.23,1631.0,4904.03
9950,26420.38,10595.24,34727.38,1636.0,4908.06
9951,26673.34,10801.59,31669.16,1637.0,4924.17
9952,26623.61,11392.86,28756.14,1618.0,4905.04
9953,26714.42,11884.92,25240.28,1621.0,4901.01
9954,26653.88,11527.78,21702.42,1615.0,4921.15
9955,26558.75,11091.27,18635.39,1608.0,4914.1
9956,26061.48,10841.27,15462.75,1644.0,4932.23
9957,25577.18,10666.67,12413.32,1629.0,4923.17
9958,25159.9,10412.7,9421.1,1644.0,4930.22
9959,24511.28,10547.62,6820.51,1649.0,4941.29
9960,24532.9,10805.56,4439.93,1623.0,4935.25
9961,24368.58,10765.87,2807.41,1660.0,4931.22
9962,24424.8,10714.29,1500.51,1614.0,4945.32
9963,24368.58,10650.79,550.04,1607.0,4934.24
9964,24489.66,10638.89,110.01,1620.0,4928.2
9965,24398.85,10551.59,4.4,1662.0,4933.24
9966,24515.6,11031.75,0.0,1673.0,4920.14
9967,24669.11,11698.41,0.0,1672.0,4926.19
9968,25004.23,12392.86,0.0,1688.0,4923.17
9969,25220.44,13000.0,0.0,1649.0,4924.17
9970,25296.11,13591.27,0.0,1581.0,4918.13
9971,24965.31,13765.87,0.0,1579.0,4921.15
9972,24651.81,13706.35,0.0,1603.0,4910.07
9973,24481.01,13666.67,0.0,1657.0,4894.96
9974,24426.96,13944.44,0.0,1676.0,4898.99
9975,24342.64,14123.02,0.0,1616.0,4892.95
9976,24388.04,14162.7,0.0,1621.0,4883.88
9977,24223.73,14337.3,0.0,1608.0,4774.1
9978,23968.6,14396.83,0.0,1573.0,4764.03
9979,23776.18,14468.25,0.0,1567.0,4762.01
9980,23585.92,14428.57,0.0,1596.0,4754.96
9981,23268.1,14563.49,0.0,1572.0,4757.99
9982,22863.79,14793.65,0.0,1569.0,4750.94
9983,22522.18,15019.84,0.0,1566.0,4739.86
9984,22167.61,15119.05,0.0,1570.0,4729.78
9985,22022.75,15007.94,0.0,1545.0,4735.83
9986,22072.48,14936.51,0.0,1540.0,4738.85
9987,22037.88,14757.94,0.0,1543.0,4749.93
9988,21746.0,14623.02,0.0,1561.0,4747.91
9989,21361.16,14682.54,0.0,1554.0,4730.79
9990,21259.54,14666.67,0.0,1550.0,4728.78
9991,21348.19,14111.11,0.0,1529.0,4732.81
9992,21601.15,14079.37,0.0,1528.0,4723.74
9993,21927.62,14130.95,0.0,1523.0,4730.79
9994,22078.96,14079.37,0.0,1524.0,4741.87
9995,22171.93,13785.71,0.0,1523.0,4719.71
9996,21789.25,13619.05,0.0,1504.0,4729.78
9997,21709.25,13579.37,0.0,1505.0,4736.83
9998,21713.57,13488.1,0.0,1510.0,4745.9
9999,22024.91,13547.62,0.0,1523.0,4754.96
10000,22249.76,13444.44,0.0,1517.0,4760.0
10001,22126.53,13531.75,0.0,1514.0,4753.96
10002,22011.94,13527.78,0.0,1515.0,4757.99
10003,21957.89,13448.41,0.0,1541.0,4745.9
10004,22020.59,13932.54,8.8,1529.0,4766.04
10005,21843.3,14384.92,162.81,1568.0,4746.91
10006,21445.48,14678.57,638.05,1549.0,4779.14
10007,21028.2,14892.86,1799.73,1550.0,4769.06
10008,20474.71,14714.29,4321.12,1528.0,4790.22
10009,19852.04,14928.57,8316.62,1561.0,4786.19
10010,19419.63,15281.75,12976.57,1581.0,4781.15
10011,18812.09,15607.14,18072.14,1544.0,4782.16
10012,17837.0,15722.22,23814.57,1500.0,4789.21
10013,16801.37,16055.56,30489.87,1507.0,4789.21
10014,15687.91,15916.67,38089.23,1514.0,4801.29
10015,14652.28,15408.73,45684.2,1524.0,4805.32
10016,13813.4,15361.11,53534.38,1643.0,4786.19
10017,13052.36,15166.67,61674.99,1615.0,4786.19
10018,12591.84,14912.7,69252.35,1642.0,4807.34
10019,11750.8,14670.63,76671.31,1593.0,4807.34
10020,11141.1,14376.98,83786.64,1790.0,4810.36
10021,10795.17,14349.21,90180.31,1588.0,4800.29
10022,10844.9,13813.49,96239.56,1629.0,4804.32
10023,10894.62,14055.56,102030.39,1566.0,4801.29
10024,11058.94,14412.7,107042.37,1678.0,4801.29
10025,11800.53,14996.03,112005.94,1613.0,4789.21
10026,12972.36,15154.76,116283.05,1598.0,4798.27
10027,14209.06,15015.87,120172.94,1593.0,4777.12
10028,15104.15,15071.43,123605.2,1640.0,4782.16
10029,16433.82,15178.57,125822.96,1581.0,4780.14
10030,17419.72,15353.17,128155.14,1558.0,4764.03
10031,18783.98,15293.65,129932.87,1533.0,4761.01
10032,20275.8,15210.32,130729.33,1598.0,4770.07
10033,21294.13,15170.63,131032.95,1547.0,4777.12
10034,22087.61,15123.02,130456.51,1582.0,4777.12
10035,22364.35,14996.03,129677.65,1544.0,4761.01
10036,22526.51,15202.38,128190.34,1669.0,4762.01
10037,22459.48,15448.41,125862.57,1611.0,4755.97
10038,22491.92,15384.92,123706.41,1561.0,4762.01
10039,22788.12,15166.67,120890.2,1550.0,4772.09
10040,22870.28,15388.89,117845.17,1556.0,4771.08
10041,22889.73,15531.75,113682.46,1576.0,4769.06
10042,23004.32,15595.24,108758.49,1574.0,4781.15
10043,23045.4,15702.38,103874.13,1559.0,4771.08
10044,23149.18,15829.37,98466.13,1539.0,4775.11
10045,23270.26,15789.68,92186.86,1594.0,4786.19
10046,23596.73,15718.25,85762.38,1590.0,4798.27
10047,24519.93,15880.95,78440.24,1531.0,4786.19
10048,25356.65,15865.08,71025.69,1528.0,4794.24
10049,26749.01,15956.35,62810.27,1582.0,4810.36
10050,27817.07,16115.08,54357.25,1562.0,4820.43
10051,28753.24,16238.1,46414.65,1596.0,4821.44
10052,29637.53,16456.35,38238.85,1521.0,4814.39
10053,30210.47,16892.86,30340.26,1587.0,4833.53
10054,30606.13,17234.13,23031.31,1674.0,4816.4
10055,30850.44,17674.6,16523.23,1585.0,4830.5
