Iron_steel,Olefin,Methanol,Ammonia
14516.05,12418.12,771.86,1177.29
14601.87,12456.09,774.22,1180.89
14726.76,12519.05,778.14,1186.86
14772.99,12559.48,780.65,1190.69
14813.09,12582.57,782.09,1192.88
14872.59,12586.38,782.32,1193.24
14811.07,12581.08,781.99,1192.74
14823.36,12575.9,781.67,1192.25
14821.72,12592.2,782.68,1193.79
14823.06,12580.51,781.96,1192.69
14836.11,12587.85,782.41,1193.38
14852.22,12602.73,783.34,1194.79
14867.59,12614.94,784.1,1195.95
14857.21,12583.44,782.14,1192.96
14867.16,12592.05,782.67,1193.78
14891.59,12599.73,783.15,1194.51
14911.37,12639.13,785.6,1198.24
14917.1,12629.37,784.99,1197.32
14936.72,12635.87,785.4,1197.93
14897.28,12627.07,784.85,1197.1
14887.03,12630.54,785.07,1197.43
14875.52,12630.81,785.08,1197.45
14848.32,12603.16,783.37,1194.83
14866.59,12591.35,782.63,1193.71
14795.79,12564.54,780.96,1191.17
14760.54,12571.68,781.41,1191.85
14708.6,12504.01,777.2,1185.43
14675.78,12491.65,776.43,1184.26
14571.44,12476.36,775.48,1182.81
14530.33,12416.96,771.79,1177.18
14416.68,12383.29,769.7,1173.99
14366.44,12340.93,767.07,1169.97
14254.38,12292.06,764.03,1165.34
14136.67,12254.23,761.68,1161.75
14070.56,12212.68,759.09,1157.81
13956.62,12185.54,757.41,1155.24
13955.98,12129.59,753.93,1149.94
13847.06,12068.09,750.11,1144.11
13799.4,12073.64,750.45,1144.63
13685.99,12019.89,747.11,1139.54
13697.17,12013.16,746.69,1138.9
13658.98,11983.88,744.87,1136.12
13596.09,11965.87,743.75,1134.42
13603.57,11959.65,743.37,1133.83
13595.59,11939.03,742.09,1131.87
13587.88,11958.98,743.33,1133.76
13582.18,11948.66,742.68,1132.78
13555.37,11926.92,741.33,1130.72
13545.13,11951.67,742.87,1133.07
13525.14,11952.14,742.9,1133.11
13572.77,11934.2,741.78,1131.41
13479.23,11918.62,740.82,1129.94
13483.56,11913.58,740.5,1129.46
13469.02,11888.83,738.96,1127.11
13407.32,11865.41,737.51,1124.89
13388.95,11852.26,736.69,1123.64
13299.39,11808.18,733.95,1119.47
13257.58,11778.39,732.1,1116.64
13135.77,11713.52,728.07,1110.49
12997.47,11669.36,725.32,1106.3
12879.78,11612.72,721.8,1100.94
12649.01,11501.05,714.86,1090.35
12418.95,11372.02,706.84,1078.12
12356.78,11328.3,704.12,1073.97
12331.04,11329.33,704.19,1074.07
12311.69,11347.08,705.29,1075.75
12359.94,11321.19,703.68,1073.3
12332.25,11310.03,702.99,1072.24
12326.05,11308.48,702.89,1072.09
12373.67,11345.35,705.18,1075.59
12414.92,11372.04,706.84,1078.12
12440.36,11391.67,708.06,1079.98
12445.71,11386.47,707.74,1079.49
12468.26,11373.34,706.92,1078.24
12408.77,11367.5,706.56,1077.69
12406.98,11347.84,705.34,1075.82
12336.4,11329.59,704.2,1074.09
12336.48,11302.0,702.49,1071.48
12342.97,11305.68,702.72,1071.83
12303.32,11324.42,703.88,1073.6
12302.8,11319.26,703.56,1073.11
12337.08,11335.75,704.59,1074.68
12438.42,11370.38,706.74,1077.96
12505.68,11400.01,708.58,1080.77
12553.43,11450.45,711.72,1085.55
12707.91,11504.33,715.07,1090.66
12803.43,11571.17,719.22,1097.0
13019.05,11668.04,725.24,1106.18
13185.61,11749.41,730.3,1113.89
13329.35,11836.49,735.71,1122.15
13547.54,11913.39,740.49,1129.44
13755.07,12025.9,747.48,1140.11
13923.52,12131.64,754.06,1150.13
14079.23,12205.18,758.63,1157.1
14213.94,12284.8,763.58,1164.65
14391.13,12366.06,768.63,1172.36
14514.5,12402.6,770.9,1175.82
14633.53,12483.56,775.93,1183.49
14720.46,12515.48,777.92,1186.52
14781.86,12566.91,781.11,1191.4
14777.53,12561.05,780.75,1190.84
14831.26,12589.8,782.53,1193.57
14820.84,12588.85,782.48,1193.48
14831.43,12591.78,782.66,1193.75
14834.03,12598.76,783.09,1194.42
14840.31,12578.38,781.82,1192.48
14819.04,12580.51,781.96,1192.69
14796.97,12565.43,781.02,1191.26
14827.73,12595.67,782.9,1194.12
14863.1,12584.37,782.2,1193.05
14845.9,12600.98,783.23,1194.63
14868.66,12606.18,783.55,1195.12
14884.19,12600.53,783.2,1194.58
14930.29,12609.23,783.74,1195.41
14891.3,12622.56,784.57,1196.67
14888.44,12616.42,784.19,1196.09
14888.84,12604.91,783.47,1195.0
14898.12,12591.98,782.67,1193.77
14864.14,12601.7,783.27,1194.69
14827.03,12579.44,781.89,1192.58
14812.07,12585.2,782.25,1193.13
14761.8,12549.49,780.03,1189.74
14736.08,12527.59,778.67,1187.67
14672.87,12495.91,776.7,1184.67
14620.66,12455.22,774.17,1180.81
14513.09,12425.12,772.3,1177.95
14465.45,12394.35,770.39,1175.04
14326.88,12334.77,766.68,1169.39
14250.17,12294.51,764.18,1165.57
14161.07,12241.5,760.89,1160.55
14096.21,12185.23,757.39,1155.21
13973.19,12180.86,757.12,1154.8
13929.15,12114.82,753.01,1148.54
13870.63,12081.67,750.95,1145.39
13769.68,12038.92,748.29,1141.34
13747.16,12032.7,747.91,1140.75
13712.0,11994.23,745.52,1137.1
13650.4,11983.55,744.85,1136.09
13625.07,11946.35,742.54,1132.56
13590.14,11965.42,743.73,1134.37
13579.27,11947.2,742.59,1132.65
13579.52,11934.1,741.78,1131.4
13576.44,11939.25,742.1,1131.89
13603.41,11935.02,741.84,1131.49
13530.75,11940.1,742.15,1131.97
13540.59,11926.01,741.28,1130.64
13517.89,11939.53,742.12,1131.92
13508.7,11919.97,740.9,1130.06
13498.02,11907.35,740.12,1128.87
13438.12,11884.58,738.7,1126.71
13392.38,11858.37,737.07,1124.22
13400.48,11845.52,736.27,1123.01
13323.1,11795.26,733.15,1118.24
13211.15,11759.69,730.94,1114.87
13138.39,11728.71,729.01,1111.93
12999.56,11672.64,725.53,1106.62
12881.59,11591.6,720.49,1098.93
12707.82,11473.11,713.13,1087.7
12419.98,11338.98,704.79,1074.98
12302.16,11332.98,704.42,1074.41
12310.44,11332.92,704.41,1074.41
12332.36,11349.52,705.44,1075.98
12353.28,11334.84,704.53,1074.59
12344.86,11312.0,703.11,1072.43
12354.34,11320.63,703.65,1073.24
12356.05,11313.18,703.18,1072.54
12420.22,11349.46,705.44,1075.98
12444.62,11366.86,706.52,1077.63
12464.82,11379.28,707.29,1078.8
12442.07,11383.9,707.58,1079.24
12414.96,11364.42,706.37,1077.4
12386.73,11340.84,704.9,1075.16
12361.09,11337.18,704.68,1074.81
12309.5,11339.46,704.82,1075.03
12349.27,11312.82,703.16,1072.5
12319.28,11330.71,704.27,1074.2
12306.81,11314.81,703.29,1072.69
12347.69,11325.34,703.94,1073.69
12424.78,11362.78,706.27,1077.24
12510.58,11433.33,710.65,1083.93
12588.21,11446.59,711.48,1085.19
12738.0,11496.15,714.56,1089.88
12869.46,11565.92,718.89,1096.5
13002.39,11649.62,724.1,1104.43
13168.73,11723.38,728.68,1111.43
13365.62,11850.32,736.57,1123.46
13552.08,11930.05,741.53,1131.02
13723.57,12018.4,747.02,1139.4
13941.72,12104.61,752.38,1147.57
14086.23,12205.81,758.67,1157.16
14244.99,12286.22,763.66,1164.79
14450.54,12342.37,767.15,1170.11
14516.63,12418.53,771.89,1177.33
14634.49,12480.99,775.77,1183.25
14709.39,12538.13,779.32,1188.67
14731.19,12587.83,782.41,1193.38
14808.41,12600.85,783.22,1194.61
14829.01,12597.02,782.98,1194.25
14852.55,12591.47,782.64,1193.72
14830.45,12573.64,781.53,1192.03
14795.9,12572.11,781.44,1191.89
14865.93,12587.74,782.41,1193.37
14816.56,12594.92,782.85,1194.05
14864.05,12600.85,783.22,1194.61
14810.03,12611.62,783.89,1195.64
14829.23,12599.11,783.11,1194.45
14882.31,12601.59,783.27,1194.68
14881.11,12604.52,783.45,1194.96
14910.81,12605.95,783.54,1195.1
14869.14,12583.91,782.17,1193.01
14861.11,12628.96,784.97,1197.28
14892.47,12624.65,784.7,1196.87
14904.4,12603.51,783.39,1194.87
14901.35,12625.89,784.78,1196.99
14852.76,12625.41,784.75,1196.94
14858.55,12594.7,782.84,1194.03
14806.17,12592.16,782.68,1193.79
14787.92,12552.18,780.2,1190.0
14710.16,12518.61,778.11,1186.82
14676.76,12494.0,776.58,1184.48
14570.68,12467.14,774.91,1181.94
14499.05,12425.13,772.3,1177.95
14430.09,12376.96,769.31,1173.39
14364.6,12332.36,766.53,1169.16
14250.63,12290.06,763.9,1165.15
14204.57,12233.91,760.41,1159.83
14084.28,12207.34,758.76,1157.31
13994.45,12164.82,756.12,1153.28
13919.32,12125.95,753.7,1149.59
13835.0,12075.06,750.54,1144.77
13784.59,12032.81,747.91,1140.76
13754.67,12033.45,747.95,1140.82
13644.65,12019.5,747.09,1139.5
13612.68,11992.42,745.4,1136.93
13599.86,11968.98,743.95,1134.71
13583.29,11963.93,743.63,1134.23
13588.57,11946.66,742.56,1132.59
13591.39,11924.66,741.19,1130.51
13540.0,11941.0,742.21,1132.06
13566.12,11935.31,741.85,1131.52
13568.02,11943.96,742.39,1132.34
13551.73,11929.32,741.48,1130.95
13542.12,11947.82,742.63,1132.7
13533.45,11916.77,740.7,1129.76
13500.03,11908.44,740.18,1128.97
13472.63,11883.34,738.62,1126.59
13434.2,11885.8,738.78,1126.82
13351.37,11847.64,736.4,1123.21
13312.05,11800.93,733.5,1118.78
13205.73,11779.4,732.16,1116.74
13127.67,11728.18,728.98,1111.88
12989.6,11674.17,725.62,1106.76
12897.39,11602.2,721.15,1099.94
12649.91,11475.43,713.27,1087.92
12369.61,11369.97,706.71,1077.92
12344.24,11320.17,703.62,1073.2
12303.78,11315.75,703.34,1072.78
12369.9,11334.73,704.52,1074.58
12326.97,11322.22,703.75,1073.39
12308.17,11323.99,703.86,1073.56
12317.63,11305.59,702.71,1071.82
12360.57,11342.07,704.98,1075.28
12407.68,11353.42,705.69,1076.35
12467.87,11405.52,708.92,1081.29
12427.54,11395.11,708.28,1080.3
12464.48,11360.82,706.15,1077.05
12421.18,11353.95,705.72,1076.4
12355.94,11354.74,705.77,1076.48
12334.36,11347.74,705.33,1075.81
12346.89,11325.33,703.94,1073.69
12318.92,11311.65,703.09,1072.39
12346.76,11321.18,703.68,1073.3
12312.47,11320.39,703.63,1073.22
12354.08,11318.69,703.53,1073.06
12399.21,11372.59,706.88,1078.17
12488.89,11394.22,708.22,1080.22
12573.96,11441.62,711.17,1084.71
12702.61,11506.99,715.23,1090.91
12828.72,11590.78,720.44,1098.86
12998.78,11641.4,723.59,1103.65
13212.91,11729.37,729.05,1111.99
13334.32,11838.58,735.84,1122.35
13568.87,11922.25,741.04,1130.28
13709.59,12037.85,748.23,1141.24
13930.81,12112.02,752.84,1148.27
14097.34,12185.73,757.42,1155.26
14265.31,12313.44,765.36,1167.37
14389.9,12368.24,768.76,1172.56
14519.04,12438.69,773.14,1179.24
14595.65,12483.48,775.93,1183.49
14675.29,12509.56,777.55,1185.96
14777.25,12540.62,779.48,1188.9
14797.76,12568.87,781.23,1191.58
14806.77,12578.16,781.81,1192.46
14831.72,12597.16,782.99,1194.26
14820.43,12593.41,782.76,1193.91
14829.78,12591.43,782.64,1193.72
14823.59,12577.65,781.78,1192.41
14816.53,12586.06,782.3,1193.21
14811.83,12596.08,782.92,1194.16
14836.7,12585.54,782.27,1193.16
14801.39,12584.3,782.19,1193.04
14830.15,12573.75,781.54,1192.04
14887.71,12591.17,782.62,1193.7
14860.79,12603.13,783.36,1194.83
14912.83,12625.18,784.73,1196.92
14919.31,12632.52,785.19,1197.62
14933.92,12612.92,783.97,1195.76
14921.06,12600.27,783.19,1194.56
14886.92,12620.23,784.43,1196.45
14873.81,12620.77,784.46,1196.5
14854.98,12592.61,782.71,1193.83
14788.53,12586.92,782.36,1193.29
14805.37,12564.39,780.95,1191.16
14741.69,12535.73,779.17,1188.44
14644.23,12486.7,776.13,1183.79
14597.27,12464.56,774.75,1181.69
14487.24,12429.18,772.55,1178.34
14441.2,12365.19,768.57,1172.27
14325.61,12331.58,766.48,1169.09
14265.81,12294.07,764.15,1165.53
14155.66,12234.22,760.43,1159.86
14070.34,12186.4,757.46,1155.32
14024.75,12160.58,755.86,1152.87
13927.92,12110.77,752.76,1148.15
13803.33,12096.7,751.88,1146.82
13814.69,12051.96,749.1,1142.58
13742.08,12020.49,747.15,1139.59
13645.48,12023.45,747.33,1139.87
13643.07,11965.93,743.76,1134.42
13601.32,11969.67,743.99,1134.78
13596.32,11960.94,743.45,1133.95
13587.85,11938.59,742.06,1131.83
13558.17,11950.54,742.8,1132.96
13558.9,11933.59,741.75,1131.35
13566.23,11927.92,741.39,1130.82
13558.2,11960.58,743.42,1133.91
13562.63,11920.14,740.91,1130.08
13514.28,11929.06,741.47,1130.93
13495.43,11924.16,741.16,1130.46
13508.92,11904.06,739.91,1128.56
13453.9,11888.05,738.92,1127.04
13395.4,11894.22,739.3,1127.62
13373.87,11852.04,736.68,1123.62
13330.93,11812.55,734.22,1119.88
13214.25,11793.48,733.04,1118.07
13117.83,11713.62,728.07,1110.5
13032.48,11661.34,724.82,1105.54
12867.27,11591.62,720.49,1098.93
12676.67,11494.2,714.44,1089.7
12406.0,11362.52,706.25,1077.21
12359.74,11313.64,703.21,1072.58
12337.85,11319.24,703.56,1073.11
12325.7,11317.14,703.43,1072.91
12342.8,11318.44,703.51,1073.04
12308.79,11333.28,704.43,1074.44
12338.98,11321.36,703.69,1073.31
12377.61,11336.94,704.66,1074.79
12404.81,11349.42,705.44,1075.97
12460.71,11384.24,707.6,1079.27
12464.34,11389.53,707.93,1079.78
12478.06,11384.28,707.6,1079.28
12442.19,11358.94,706.03,1076.88
12372.94,11361.08,706.16,1077.08
12318.77,11323.53,703.83,1073.52
12337.23,11320.89,703.66,1073.27
12326.12,11318.84,703.54,1073.07
12299.1,11298.69,702.28,1071.16
12330.8,11319.95,703.61,1073.18
12370.22,11330.12,704.24,1074.14
12382.54,11372.6,706.88,1078.17
12507.89,11402.13,708.71,1080.97
12573.68,11456.7,712.11,1086.14
12721.64,11508.68,715.34,1091.07
12834.55,11570.17,719.16,1096.9
12999.0,11661.95,724.86,1105.6
13184.65,11745.77,730.07,1113.55
13367.43,11830.75,735.35,1121.6
13568.22,11918.99,740.84,1129.97
13738.86,12022.5,747.27,1139.78
13895.66,12108.37,752.61,1147.92
14095.4,12214.2,759.19,1157.96
14259.34,12295.41,764.24,1165.66
14399.67,12349.73,767.61,1170.81
14551.45,12439.78,773.21,1179.34
14637.29,12495.74,776.69,1184.65
14704.52,12523.09,778.39,1187.24
14767.85,12552.54,780.22,1190.03
14826.7,12558.07,780.56,1190.56
14823.23,12578.43,781.83,1192.49
14831.86,12574.45,781.58,1192.11
14840.37,12575.9,781.67,1192.25
14800.37,12583.92,782.17,1193.01
14838.76,12602.24,783.31,1194.75
14825.28,12571.85,781.42,1191.86
14811.89,12570.77,781.35,1191.76
14832.69,12588.95,782.48,1193.49
14854.74,12588.85,782.48,1193.48
14825.04,12589.01,782.49,1193.49
14859.21,12573.5,781.52,1192.02
14876.07,12605.6,783.52,1195.06
14878.08,12609.01,783.73,1195.39
14933.14,12622.56,784.57,1196.67
14896.82,12611.68,783.89,1195.64
14931.12,12617.92,784.28,1196.23
14897.93,12613.46,784.01,1195.81
14842.73,12599.74,783.15,1194.51
14844.31,12590.96,782.61,1193.68
14825.02,12583.47,782.14,1192.97
14739.65,12546.39,779.84,1189.45
14702.98,12514.14,777.83,1186.39
14635.97,12496.7,776.75,1184.74
14610.9,12472.12,775.22,1182.41
14489.6,12414.63,771.65,1176.96
14479.2,12383.28,769.7,1173.99
14363.67,12316.55,765.55,1167.66
14280.39,12284.99,763.59,1164.67
14136.0,12253.44,761.63,1161.68
14077.15,12216.45,759.33,1158.17
13953.99,12149.31,755.16,1151.81
13921.03,12124.94,753.64,1149.5
13837.16,12087.1,751.29,1145.91
13788.7,12027.5,747.58,1140.26
13723.7,12014.9,746.8,1139.06
13688.31,12005.69,746.23,1138.19
13630.89,11969.62,743.99,1134.77
13615.49,11954.22,743.03,1133.31
13585.73,11940.42,742.17,1132.0
13535.64,11953.73,743.0,1133.26
13580.7,11934.37,741.8,1131.43
13605.98,11950.77,742.81,1132.98
13560.43,11942.36,742.29,1132.19
13545.53,11904.19,739.92,1128.57
13549.39,11924.36,741.17,1130.48
13578.68,11918.72,740.82,1129.95
13518.48,11906.21,740.05,1128.76
13509.42,11929.09,741.47,1130.93
13455.46,11899.75,739.64,1128.15
13398.85,11883.47,738.63,1126.6
13373.42,11850.5,736.58,1123.48
13268.03,11803.43,733.66,1119.01
13200.89,11779.78,732.19,1116.77
13134.71,11734.83,729.39,1112.51
13011.63,11678.12,725.87,1107.13
12876.94,11583.8,720.01,1098.19
12698.46,11491.73,714.28,1089.46
12402.29,11348.18,705.36,1075.86
12346.06,11321.4,703.7,1073.32
12281.17,11263.18,700.08,1067.8
12315.77,11255.91,699.63,1067.11
12308.92,11272.05,700.63,1068.64
12279.28,11282.4,701.27,1069.62
12292.19,11261.67,699.98,1067.65
12171.53,11024.06,685.21,1045.13
11949.79,10725.62,666.66,1016.83
11801.71,10418.68,647.59,987.74
11600.56,10134.07,629.9,960.75
11458.9,9902.66,615.51,938.81
11366.93,9765.25,606.97,925.79
11276.72,9612.57,597.48,911.31
11233.07,9504.07,590.74,901.03
11166.39,9411.97,585.01,892.29
11122.61,9323.45,579.51,883.9
11072.19,9295.73,577.79,881.27
11044.93,9259.49,575.54,877.84
11035.89,9211.13,572.53,873.25
11091.28,9240.04,574.33,875.99
11069.6,9216.43,572.86,873.76
11065.89,9238.68,574.24,875.87
11081.78,9287.06,577.25,880.45
11064.66,9274.86,576.49,879.3
11125.77,9296.8,577.85,881.38
11116.53,9332.65,580.08,884.77
11138.82,9370.29,582.42,888.34
11139.35,9359.92,581.78,887.36
11164.55,9372.86,582.58,888.59
11173.78,9416.1,585.27,892.69
11155.76,9437.17,586.58,894.68
11165.61,9442.59,586.92,895.2
11186.64,9443.92,587.0,895.32
11190.89,9458.95,587.93,896.75
11207.08,9459.24,587.95,896.78
11217.6,9487.46,589.7,899.45
11203.22,9515.14,591.43,902.08
11209.09,9486.98,589.67,899.41
11191.19,9504.23,590.75,901.04
11238.99,9529.86,592.34,903.47
11218.94,9544.53,593.25,904.86
11219.58,9540.22,592.98,904.45
11227.61,9539.14,592.92,904.35
11234.62,9534.18,592.61,903.88
11246.11,9544.28,593.24,904.84
11254.12,9537.24,592.8,904.17
11214.79,9541.26,593.05,904.55
11224.26,9539.74,592.95,904.41
11222.12,9536.42,592.75,904.09
11186.73,9519.81,591.72,902.52
11231.36,9492.66,590.03,899.94
11179.53,9472.95,588.8,898.08
11195.21,9459.91,587.99,896.84
11183.35,9460.15,588.01,896.86
11153.17,9430.71,586.18,894.07
11181.76,9415.96,585.26,892.67
11139.38,9386.32,583.42,889.86
11138.84,9340.2,580.55,885.49
11062.2,9301.95,578.17,881.86
11084.94,9236.0,574.07,875.61
11040.38,9185.81,570.96,870.85
10971.68,9128.61,567.4,865.43
10969.66,9051.79,562.63,858.15
10914.02,8994.86,559.09,852.75
10897.79,8960.52,556.95,849.49
10869.52,8910.5,553.84,844.75
10833.59,8870.58,551.36,840.97
10830.66,8831.07,548.91,837.22
10827.6,8803.24,547.18,834.58
10753.4,8787.71,546.21,833.11
10777.97,8761.12,544.56,830.59
10763.34,8745.31,543.58,829.09
10728.34,8745.57,543.59,829.12
10765.17,8731.11,542.69,827.75
10743.54,8750.89,543.92,829.62
10762.0,8732.92,542.81,827.92
10776.49,8711.96,541.5,825.93
10734.5,8714.35,541.65,826.16
10757.24,8707.8,541.24,825.54
10724.02,8700.56,540.79,824.85
10727.74,8680.7,539.56,822.97
10748.93,8703.58,540.98,825.14
10744.58,8708.07,541.26,825.56
10704.98,8704.0,541.01,825.18
10749.69,8705.07,541.07,825.28
10699.08,8708.97,541.32,825.65
10730.49,8718.02,541.88,826.5
10747.02,8686.77,539.94,823.54
10717.38,8703.4,540.97,825.12
10736.12,8704.38,541.03,825.21
10701.22,8700.35,540.78,824.83
10721.16,8699.1,540.7,824.71
10725.54,8724.04,542.25,827.08
10729.97,8692.17,540.27,824.05
10742.42,8689.55,540.11,823.81
10740.0,8711.25,541.46,825.86
10743.92,8720.28,542.02,826.72
10737.94,8704.55,541.04,825.23
10734.31,8705.4,541.1,825.31
10735.64,8699.88,540.75,824.79
10748.75,8722.54,542.16,826.93
10712.05,8707.25,541.21,825.48
10764.49,8719.16,541.95,826.61
10751.43,8708.94,541.32,825.64
10744.93,8712.34,541.53,825.97
10736.58,8700.19,540.77,824.82
10716.45,8684.82,539.82,823.36
10736.56,8694.69,540.43,824.29
10729.42,8702.41,540.91,825.03
10717.27,8693.8,540.37,824.21
10743.06,8680.72,539.56,822.97
10733.67,8707.09,541.2,825.47
10718.81,8701.96,540.88,824.98
10760.98,8701.36,540.84,824.93
10743.63,8706.32,541.15,825.4
10752.31,8699.24,540.71,824.73
10736.28,8709.89,541.37,825.73
10756.39,8694.1,540.39,824.24
10717.76,8691.47,540.23,823.99
10740.49,8683.78,539.75,823.26
10743.95,8695.64,540.49,824.38
10728.3,8693.1,540.33,824.14
10712.01,8714.96,541.69,826.21
10746.25,8712.89,541.56,826.02
10753.21,8711.56,541.48,825.89
10736.41,8721.11,542.07,826.8
10698.37,8700.04,540.76,824.8
10728.1,8685.74,539.87,823.44
10741.12,8703.26,540.96,825.11
10764.8,8719.19,541.95,826.62
10717.37,8722.57,542.16,826.94
10712.07,8719.18,541.95,826.61
10719.98,8692.85,540.31,824.12
10738.63,8695.43,540.48,824.36
10753.09,8691.24,540.21,823.97
10716.1,8695.59,540.48,824.38
10732.27,8707.95,541.25,825.55
10753.57,8697.55,540.61,824.56
10756.06,8700.08,540.76,824.8
10719.14,8710.04,541.38,825.75
10737.14,8694.97,540.45,824.32
10740.6,8698.9,540.69,824.69
10745.97,8715.73,541.74,826.29
10729.8,8701.18,540.83,824.91
10744.02,8697.08,540.58,824.52
10735.24,8705.91,541.13,825.36
10710.84,8714.76,541.68,826.2
10731.22,8700.27,540.78,824.82
10715.67,8703.71,540.99,825.15
10726.41,8704.73,541.05,825.24
10725.22,8710.84,541.43,825.82
10719.23,8704.51,541.04,825.22
10753.47,8717.37,541.84,826.44
10746.48,8709.76,541.37,825.72
10756.94,8702.07,540.89,824.99
10746.44,8689.84,540.13,823.83
10737.5,8687.69,539.99,823.63
10727.81,8690.21,540.15,823.87
10746.2,8710.54,541.41,825.8
10743.54,8720.13,542.01,826.71
10762.19,8707.95,541.25,825.55
10746.87,8704.71,541.05,825.24
10719.54,8693.02,540.33,824.14
10747.77,8691.73,540.25,824.01
10712.3,8690.43,540.16,823.89
10725.23,8699.2,540.71,824.72
10730.21,8718.22,541.89,826.52
10745.25,8695.27,540.47,824.35
10722.18,8714.08,541.63,826.13
10727.25,8709.57,541.35,825.7
10743.94,8705.12,541.08,825.28
10716.56,8711.31,541.46,825.87
10732.77,8706.16,541.14,825.38
10719.99,8709.41,541.34,825.69
10727.52,8703.8,541.0,825.16
10779.15,8702.72,540.93,825.05
10733.78,8701.85,540.87,824.97
10736.24,8714.78,541.68,826.2
10782.64,8726.5,542.41,827.31
10759.55,8772.72,545.28,831.69
10782.18,8794.08,546.61,833.72
10829.53,8854.93,550.39,839.48
10860.89,8949.83,556.29,848.48
10958.95,9053.44,562.73,858.3
11028.31,9201.1,571.91,872.3
11139.72,9379.69,583.01,889.23
11265.38,9580.78,595.51,908.3
11433.16,9836.54,611.4,932.55
11581.9,10143.47,630.48,961.64
11826.76,10487.92,651.89,994.3
12056.25,10899.43,677.47,1033.31
12248.19,11206.37,696.55,1062.41
12321.18,11296.68,702.16,1070.97
12336.96,11309.6,702.96,1072.2
12334.5,11316.99,703.42,1072.9
12320.35,11310.62,703.03,1072.29
12376.8,11324.18,703.87,1073.58
12334.22,11310.24,703.0,1072.26
12382.59,11361.96,706.22,1077.16
12461.04,11354.08,705.73,1076.41
12457.55,11374.61,707.0,1078.36
12439.44,11381.06,707.4,1078.97
12453.52,11365.71,706.45,1077.52
12388.24,11355.04,705.79,1076.51
12422.93,11354.64,705.76,1076.47
12387.77,11332.5,704.39,1074.37
12343.01,11338.65,704.77,1074.95
12312.82,11315.46,703.33,1072.75
12336.17,11306.16,702.75,1071.87
12341.36,11317.57,703.46,1072.95
12355.97,11343.36,705.06,1075.4
12403.16,11374.58,707.0,1078.36
12484.29,11410.11,709.21,1081.73
12583.84,11445.36,711.4,1085.07
12721.99,11510.16,715.43,1091.21
12833.6,11592.35,720.54,1099.0
12999.43,11651.56,724.22,1104.62
13144.92,11736.6,729.5,1112.68
13308.82,11833.99,735.56,1121.91
13550.65,11924.47,741.18,1130.49
13716.24,12018.85,747.05,1139.44
13914.91,12109.81,752.7,1148.06
14101.47,12212.55,759.09,1157.8
14193.97,12276.16,763.04,1163.83
14391.61,12367.54,768.72,1172.5
14498.79,12444.63,773.51,1179.8
14603.7,12481.62,775.81,1183.31
14728.57,12518.37,778.09,1186.79
14779.91,12554.94,780.37,1190.26
14785.46,12583.71,782.16,1192.99
14841.28,12588.53,782.46,1193.45
14833.77,12582.04,782.05,1192.83
14860.78,12574.66,781.59,1192.13
14824.68,12585.11,782.24,1193.12
14835.13,12591.52,782.64,1193.73
14821.36,12582.94,782.11,1192.92
14805.19,12579.28,781.88,1192.57
14800.46,12588.46,782.45,1193.44
14858.65,12593.57,782.77,1193.92
14884.52,12595.31,782.88,1194.09
14841.77,12614.64,784.08,1195.92
14917.62,12624.8,784.71,1196.88
14874.58,12610.33,783.81,1195.51
14919.53,12616.91,784.22,1196.14
14878.17,12631.82,785.15,1197.55
14889.35,12617.16,784.24,1196.16
14897.74,12630.29,785.05,1197.4
14881.23,12595.39,782.88,1194.1
14846.28,12585.09,782.24,1193.12
14826.61,12554.34,780.33,1190.2
14757.06,12550.47,780.09,1189.84
14736.03,12529.04,778.76,1187.81
14642.05,12495.28,776.66,1184.61
14580.32,12464.48,774.75,1181.69
14507.69,12426.63,772.39,1178.1
14436.05,12367.19,768.7,1172.46
14339.3,12349.21,767.58,1170.76
14261.39,12295.31,764.23,1165.65
14152.92,12234.87,760.47,1159.92
14081.63,12196.62,758.1,1156.29
14002.57,12180.83,757.11,1154.79
13914.8,12120.87,753.39,1149.11
13840.47,12086.25,751.24,1145.83
13772.58,12041.07,748.43,1141.54
13735.03,12018.84,747.05,1139.44
13688.28,11994.55,745.54,1137.13
13618.9,11983.82,744.87,1136.12
13594.37,11985.08,744.95,1136.24
13550.1,11947.29,742.6,1132.65
13552.88,11951.61,742.87,1133.06
13572.34,11956.59,743.18,1133.53
13583.65,11936.69,741.94,1131.65
13547.85,11956.38,743.16,1133.52
13534.74,11917.02,740.72,1129.78
13540.53,11919.71,740.88,1130.04
13545.02,11932.69,741.69,1131.27
13544.31,11914.8,740.58,1129.57
13519.05,11901.56,739.76,1128.32
13457.38,11886.72,738.83,1126.91
13403.5,11890.24,739.05,1127.25
13389.5,11840.76,735.98,1122.55
13306.45,11813.31,734.27,1119.95
13239.18,11762.14,731.09,1115.1
13113.64,11711.28,727.93,1110.28
12990.96,11666.57,725.15,1106.04
12897.91,11607.68,721.49,1100.46
12681.19,11509.51,715.39,1091.15
12431.1,11372.22,706.85,1078.14
12319.83,11335.96,704.6,1074.7
12322.25,11313.13,703.18,1072.53
12338.1,11330.2,704.24,1074.15
12345.25,11315.15,703.31,1072.72
12308.7,11322.12,703.74,1073.39
12372.65,11309.14,702.93,1072.15
12364.19,11334.86,704.53,1074.59
12405.87,11348.42,705.37,1075.88
12441.41,11374.48,706.99,1078.35
12427.17,11375.78,707.08,1078.47
