tick,uranium,lignite,hard coal,natural gas,oil,biomass,co2
28265,0.9,1.8,11.88,33.84,60.0,20.7,87
28266,0.9,1.8,11.88,33.84,60.0,20.7,87
28267,0.9,1.8,11.88,33.84,60.0,20.7,87
28268,0.9,1.8,11.88,33.84,60.0,20.7,87
28269,0.9,1.8,11.88,33.84,60.0,20.7,87
28270,0.9,1.8,11.88,33.84,60.0,20.7,87
28271,0.9,1.8,11.88,33.84,60.0,20.7,87
28272,0.9,1.8,11.88,33.84,60.0,20.7,87
28273,0.9,1.8,11.88,33.84,60.0,20.7,87
28274,0.9,1.8,11.88,33.84,60.0,20.7,87
28275,0.9,1.8,11.88,33.84,60.0,20.7,87
28276,0.9,1.8,11.88,33.84,60.0,20.7,87
28277,0.9,1.8,11.88,33.84,60.0,20.7,87
28278,0.9,1.8,11.88,33.84,60.0,20.7,87
28279,0.9,1.8,11.88,33.84,60.0,20.7,87
28280,0.9,1.8,11.88,33.84,60.0,20.7,87
28281,0.9,1.8,11.88,33.84,60.0,20.7,87
28282,0.9,1.8,11.88,33.84,60.0,20.7,87
28283,0.9,1.8,11.88,33.84,60.0,20.7,87
28284,0.9,1.8,11.88,33.84,60.0,20.7,87
28285,0.9,1.8,11.88,33.84,60.0,20.7,87
28286,0.9,1.8,11.88,33.84,60.0,20.7,87
28287,0.9,1.8,11.88,33.84,60.0,20.7,87
28288,0.9,1.8,11.88,33.84,60.0,20.7,87
28289,0.9,1.8,11.88,33.84,60.0,20.7,87
28290,0.9,1.8,11.88,33.84,60.0,20.7,87
28291,0.9,1.8,11.88,33.84,60.0,20.7,87
28292,0.9,1.8,11.88,33.84,60.0,20.7,87
28293,0.9,1.8,11.88,33.84,60.0,20.7,87
28294,0.9,1.8,11.88,33.84,60.0,20.7,87
28295,0.9,1.8,11.88,33.84,60.0,20.7,87
28296,0.9,1.8,11.88,33.84,60.0,20.7,87
28297,0.9,1.8,11.88,33.84,60.0,20.7,87
28298,0.9,1.8,11.88,33.84,60.0,20.7,87
28299,0.9,1.8,11.88,33.84,60.0,20.7,87
28300,0.9,1.8,11.88,33.84,60.0,20.7,87
28301,0.9,1.8,11.88,33.84,60.0,20.7,87
28302,0.9,1.8,11.88,33.84,60.0,20.7,87
28303,0.9,1.8,11.88,33.84,60.0,20.7,87
28304,0.9,1.8,11.88,33.84,60.0,20.7,87
28305,0.9,1.8,11.88,33.84,60.0,20.7,87
28306,0.9,1.8,11.88,33.84,60.0,20.7,87
28307,0.9,1.8,11.88,33.84,60.0,20.7,87
28308,0.9,1.8,11.88,33.84,60.0,20.7,87
28309,0.9,1.8,11.88,33.84,60.0,20.7,87
28310,0.9,1.8,11.88,33.84,60.0,20.7,87
28311,0.9,1.8,11.88,33.84,60.0,20.7,87
28312,0.9,1.8,11.88,33.84,60.0,20.7,87
28313,0.9,1.8,11.88,33.84,60.0,20.7,87
28314,0.9,1.8,11.88,33.84,60.0,20.7,87
28315,0.9,1.8,11.88,33.84,60.0,20.7,87
28316,0.9,1.8,11.88,33.84,60.0,20.7,87
28317,0.9,1.8,11.88,33.84,60.0,20.7,87
28318,0.9,1.8,11.88,33.84,60.0,20.7,87
28319,0.9,1.8,11.88,33.84,60.0,20.7,87
28320,0.9,1.8,11.88,33.84,60.0,20.7,87
28321,0.9,1.8,11.88,33.84,60.0,20.7,87
28322,0.9,1.8,11.88,33.84,60.0,20.7,87
28323,0.9,1.8,11.88,33.84,60.0,20.7,87
28324,0.9,1.8,11.88,33.84,60.0,20.7,87
28325,0.9,1.8,11.88,33.84,60.0,20.7,87
28326,0.9,1.8,11.88,33.84,60.0,20.7,87
28327,0.9,1.8,11.88,33.84,60.0,20.7,87
28328,0.9,1.8,11.88,33.84,60.0,20.7,87
28329,0.9,1.8,11.88,33.84,60.0,20.7,87
28330,0.9,1.8,11.88,33.84,60.0,20.7,87
28331,0.9,1.8,11.88,33.84,60.0,20.7,87
28332,0.9,1.8,11.88,33.84,60.0,20.7,87
28333,0.9,1.8,11.88,33.84,60.0,20.7,87
28334,0.9,1.8,11.88,33.84,60.0,20.7,87
28335,0.9,1.8,11.88,33.84,60.0,20.7,87
28336,0.9,1.8,11.88,33.84,60.0,20.7,87
28337,0.9,1.8,11.88,33.84,60.0,20.7,87
28338,0.9,1.8,11.88,33.84,60.0,20.7,87
28339,0.9,1.8,11.88,33.84,60.0,20.7,87
28340,0.9,1.8,11.88,33.84,60.0,20.7,87
28341,0.9,1.8,11.88,33.84,60.0,20.7,87
28342,0.9,1.8,11.88,33.84,60.0,20.7,87
28343,0.9,1.8,11.88,33.84,60.0,20.7,87
28344,0.9,1.8,11.88,33.84,60.0,20.7,87
28345,0.9,1.8,11.88,33.84,60.0,20.7,87
28346,0.9,1.8,11.88,33.84,60.0,20.7,87
28347,0.9,1.8,11.88,33.84,60.0,20.7,87
28348,0.9,1.8,11.88,33.84,60.0,20.7,87
28349,0.9,1.8,11.88,33.84,60.0,20.7,87
28350,0.9,1.8,11.88,33.84,60.0,20.7,87
28351,0.9,1.8,11.88,33.84,60.0,20.7,87
28352,0.9,1.8,11.88,33.84,60.0,20.7,87
28353,0.9,1.8,11.88,33.84,60.0,20.7,87
28354,0.9,1.8,11.88,33.84,60.0,20.7,87
28355,0.9,1.8,11.88,33.84,60.0,20.7,87
28356,0.9,1.8,11.88,33.84,60.0,20.7,87
28357,0.9,1.8,11.88,33.84,60.0,20.7,87
28358,0.9,1.8,11.88,33.84,60.0,20.7,87
28359,0.9,1.8,11.88,33.84,60.0,20.7,87
28360,0.9,1.8,11.88,33.84,60.0,20.7,87
28361,0.9,1.8,11.88,33.84,60.0,20.7,87
28362,0.9,1.8,11.88,33.84,60.0,20.7,87
28363,0.9,1.8,11.88,33.84,60.0,20.7,87
28364,0.9,1.8,11.88,33.84,60.0,20.7,87
28365,0.9,1.8,11.88,33.84,60.0,20.7,87
28366,0.9,1.8,11.88,33.84,60.0,20.7,87
28367,0.9,1.8,11.88,33.84,60.0,20.7,87
28368,0.9,1.8,11.88,33.84,60.0,20.7,87
28369,0.9,1.8,11.88,33.84,60.0,20.7,87
28370,0.9,1.8,11.88,33.84,60.0,20.7,87
28371,0.9,1.8,11.88,33.84,60.0,20.7,87
28372,0.9,1.8,11.88,33.84,60.0,20.7,87
28373,0.9,1.8,11.88,33.84,60.0,20.7,87
28374,0.9,1.8,11.88,33.84,60.0,20.7,87
28375,0.9,1.8,11.88,33.84,60.0,20.7,87
28376,0.9,1.8,11.88,33.84,60.0,20.7,87
28377,0.9,1.8,11.88,33.84,60.0,20.7,87
28378,0.9,1.8,11.88,33.84,60.0,20.7,87
28379,0.9,1.8,11.88,33.84,60.0,20.7,87
28380,0.9,1.8,11.88,33.84,60.0,20.7,87
28381,0.9,1.8,11.88,33.84,60.0,20.7,87
28382,0.9,1.8,11.88,33.84,60.0,20.7,87
28383,0.9,1.8,11.88,33.84,60.0,20.7,87
28384,0.9,1.8,11.88,33.84,60.0,20.7,87
28385,0.9,1.8,11.88,33.84,60.0,20.7,87
28386,0.9,1.8,11.88,33.84,60.0,20.7,87
28387,0.9,1.8,11.88,33.84,60.0,20.7,87
28388,0.9,1.8,11.88,33.84,60.0,20.7,87
28389,0.9,1.8,11.88,33.84,60.0,20.7,87
28390,0.9,1.8,11.88,33.84,60.0,20.7,87
28391,0.9,1.8,11.88,33.84,60.0,20.7,87
28392,0.9,1.8,11.88,33.84,60.0,20.7,87
28393,0.9,1.8,11.88,33.84,60.0,20.7,87
28394,0.9,1.8,11.88,33.84,60.0,20.7,87
28395,0.9,1.8,11.88,33.84,60.0,20.7,87
28396,0.9,1.8,11.88,33.84,60.0,20.7,87
28397,0.9,1.8,11.88,33.84,60.0,20.7,87
28398,0.9,1.8,11.88,33.84,60.0,20.7,87
28399,0.9,1.8,11.88,33.84,60.0,20.7,87
28400,0.9,1.8,11.88,33.84,60.0,20.7,87
28401,0.9,1.8,11.88,33.84,60.0,20.7,87
28402,0.9,1.8,11.88,33.84,60.0,20.7,87
28403,0.9,1.8,11.88,33.84,60.0,20.7,87
28404,0.9,1.8,11.88,33.84,60.0,20.7,87
28405,0.9,1.8,11.88,33.84,60.0,20.7,87
28406,0.9,1.8,11.88,33.84,60.0,20.7,87
28407,0.9,1.8,11.88,33.84,60.0,20.7,87
28408,0.9,1.8,11.88,33.84,60.0,20.7,87
28409,0.9,1.8,11.88,33.84,60.0,20.7,87
28410,0.9,1.8,11.88,33.84,60.0,20.7,87
28411,0.9,1.8,11.88,33.84,60.0,20.7,87
28412,0.9,1.8,11.88,33.84,60.0,20.7,87
28413,0.9,1.8,11.88,33.84,60.0,20.7,87
28414,0.9,1.8,11.88,33.84,60.0,20.7,87
28415,0.9,1.8,11.88,33.84,60.0,20.7,87
28416,0.9,1.8,11.88,33.84,60.0,20.7,87
28417,0.9,1.8,11.88,33.84,60.0,20.7,87
28418,0.9,1.8,11.88,33.84,60.0,20.7,87
28419,0.9,1.8,11.88,33.84,60.0,20.7,87
28420,0.9,1.8,11.88,33.84,60.0,20.7,87
28421,0.9,1.8,11.88,33.84,60.0,20.7,87
28422,0.9,1.8,11.88,33.84,60.0,20.7,87
28423,0.9,1.8,11.88,33.84,60.0,20.7,87
28424,0.9,1.8,11.88,33.84,60.0,20.7,87
28425,0.9,1.8,11.88,33.84,60.0,20.7,87
28426,0.9,1.8,11.88,33.84,60.0,20.7,87
28427,0.9,1.8,11.88,33.84,60.0,20.7,87
28428,0.9,1.8,11.88,33.84,60.0,20.7,87
28429,0.9,1.8,11.88,33.84,60.0,20.7,87
28430,0.9,1.8,11.88,33.84,60.0,20.7,87
28431,0.9,1.8,11.88,33.84,60.0,20.7,87
28432,0.9,1.8,11.88,33.84,60.0,20.7,87
28433,0.9,1.8,11.88,33.84,60.0,20.7,87
28434,0.9,1.8,11.88,33.84,60.0,20.7,87
28435,0.9,1.8,11.88,33.84,60.0,20.7,87
28436,0.9,1.8,11.88,33.84,60.0,20.7,87
28437,0.9,1.8,11.88,33.84,60.0,20.7,87
28438,0.9,1.8,11.88,33.84,60.0,20.7,87
28439,0.9,1.8,11.88,33.84,60.0,20.7,87
28440,0.9,1.8,11.88,33.84,60.0,20.7,87
28441,0.9,1.8,11.88,33.84,60.0,20.7,87
28442,0.9,1.8,11.88,33.84,60.0,20.7,87
28443,0.9,1.8,11.88,33.84,60.0,20.7,87
28444,0.9,1.8,11.88,33.84,60.0,20.7,87
28445,0.9,1.8,11.88,33.84,60.0,20.7,87
28446,0.9,1.8,11.88,33.84,60.0,20.7,87
28447,0.9,1.8,11.88,33.84,60.0,20.7,87
28448,0.9,1.8,11.88,33.84,60.0,20.7,87
28449,0.9,1.8,11.88,33.84,60.0,20.7,87
28450,0.9,1.8,11.88,33.84,60.0,20.7,87
28451,0.9,1.8,11.88,33.84,60.0,20.7,87
28452,0.9,1.8,11.88,33.84,60.0,20.7,87
28453,0.9,1.8,11.88,33.84,60.0,20.7,87
28454,0.9,1.8,11.88,33.84,60.0,20.7,87
28455,0.9,1.8,11.88,33.84,60.0,20.7,87
28456,0.9,1.8,11.88,33.84,60.0,20.7,87
28457,0.9,1.8,11.88,33.84,60.0,20.7,87
28458,0.9,1.8,11.88,33.84,60.0,20.7,87
28459,0.9,1.8,11.88,33.84,60.0,20.7,87
28460,0.9,1.8,11.88,33.84,60.0,20.7,87
28461,0.9,1.8,11.88,33.84,60.0,20.7,87
28462,0.9,1.8,11.88,33.84,60.0,20.7,87
28463,0.9,1.8,11.88,33.84,60.0,20.7,87
28464,0.9,1.8,11.88,33.84,60.0,20.7,87
28465,0.9,1.8,11.88,33.84,60.0,20.7,87
28466,0.9,1.8,11.88,33.84,60.0,20.7,87
28467,0.9,1.8,11.88,33.84,60.0,20.7,87
28468,0.9,1.8,11.88,33.84,60.0,20.7,87
28469,0.9,1.8,11.88,33.84,60.0,20.7,87
28470,0.9,1.8,11.88,33.84,60.0,20.7,87
28471,0.9,1.8,11.88,33.84,60.0,20.7,87
28472,0.9,1.8,11.88,33.84,60.0,20.7,87
28473,0.9,1.8,11.88,33.84,60.0,20.7,87
28474,0.9,1.8,11.88,33.84,60.0,20.7,87
28475,0.9,1.8,11.88,33.84,60.0,20.7,87
28476,0.9,1.8,11.88,33.84,60.0,20.7,87
28477,0.9,1.8,11.88,33.84,60.0,20.7,87
28478,0.9,1.8,11.88,33.84,60.0,20.7,87
28479,0.9,1.8,11.88,33.84,60.0,20.7,87
28480,0.9,1.8,11.88,33.84,60.0,20.7,87
28481,0.9,1.8,11.88,33.84,60.0,20.7,87
28482,0.9,1.8,11.88,33.84,60.0,20.7,87
28483,0.9,1.8,11.88,33.84,60.0,20.7,87
28484,0.9,1.8,11.88,33.84,60.0,20.7,87
28485,0.9,1.8,11.88,33.84,60.0,20.7,87
28486,0.9,1.8,11.88,33.84,60.0,20.7,87
28487,0.9,1.8,11.88,33.84,60.0,20.7,87
28488,0.9,1.8,11.88,33.84,60.0,20.7,87
28489,0.9,1.8,11.88,33.84,60.0,20.7,87
28490,0.9,1.8,11.88,33.84,60.0,20.7,87
28491,0.9,1.8,11.88,33.84,60.0,20.7,87
28492,0.9,1.8,11.88,33.84,60.0,20.7,87
28493,0.9,1.8,11.88,33.84,60.0,20.7,87
28494,0.9,1.8,11.88,33.84,60.0,20.7,87
28495,0.9,1.8,11.88,33.84,60.0,20.7,87
28496,0.9,1.8,11.88,33.84,60.0,20.7,87
28497,0.9,1.8,11.88,33.84,60.0,20.7,87
28498,0.9,1.8,11.88,33.84,60.0,20.7,87
28499,0.9,1.8,11.88,33.84,60.0,20.7,87
28500,0.9,1.8,11.88,33.84,60.0,20.7,87
28501,0.9,1.8,11.88,33.84,60.0,20.7,87
28502,0.9,1.8,11.88,33.84,60.0,20.7,87
28503,0.9,1.8,11.88,33.84,60.0,20.7,87
28504,0.9,1.8,11.88,33.84,60.0,20.7,87
28505,0.9,1.8,11.88,33.84,60.0,20.7,87
28506,0.9,1.8,11.88,33.84,60.0,20.7,87
28507,0.9,1.8,11.88,33.84,60.0,20.7,87
28508,0.9,1.8,11.88,33.84,60.0,20.7,87
28509,0.9,1.8,11.88,33.84,60.0,20.7,87
28510,0.9,1.8,11.88,33.84,60.0,20.7,87
28511,0.9,1.8,11.88,33.84,60.0,20.7,87
28512,0.9,1.8,11.88,33.84,60.0,20.7,87
28513,0.9,1.8,11.88,33.84,60.0,20.7,87
28514,0.9,1.8,11.88,33.84,60.0,20.7,87
28515,0.9,1.8,11.88,33.84,60.0,20.7,87
28516,0.9,1.8,11.88,33.84,60.0,20.7,87
28517,0.9,1.8,11.88,33.84,60.0,20.7,87
28518,0.9,1.8,11.88,33.84,60.0,20.7,87
28519,0.9,1.8,11.88,33.84,60.0,20.7,87
28520,0.9,1.8,11.88,33.84,60.0,20.7,87
28521,0.9,1.8,11.88,33.84,60.0,20.7,87
28522,0.9,1.8,11.88,33.84,60.0,20.7,87
28523,0.9,1.8,11.88,33.84,60.0,20.7,87
28524,0.9,1.8,11.88,33.84,60.0,20.7,87
28525,0.9,1.8,11.88,33.84,60.0,20.7,87
28526,0.9,1.8,11.88,33.84,60.0,20.7,87
28527,0.9,1.8,11.88,33.84,60.0,20.7,87
28528,0.9,1.8,11.88,33.84,60.0,20.7,87
28529,0.9,1.8,11.88,33.84,60.0,20.7,87
28530,0.9,1.8,11.88,33.84,60.0,20.7,87
28531,0.9,1.8,11.88,33.84,60.0,20.7,87
28532,0.9,1.8,11.88,33.84,60.0,20.7,87
28533,0.9,1.8,11.88,33.84,60.0,20.7,87
28534,0.9,1.8,11.88,33.84,60.0,20.7,87
28535,0.9,1.8,11.88,33.84,60.0,20.7,87
28536,0.9,1.8,11.88,33.84,60.0,20.7,87
28537,0.9,1.8,11.88,33.84,60.0,20.7,87
28538,0.9,1.8,11.88,33.84,60.0,20.7,87
28539,0.9,1.8,11.88,33.84,60.0,20.7,87
28540,0.9,1.8,11.88,33.84,60.0,20.7,87
28541,0.9,1.8,11.88,33.84,60.0,20.7,87
28542,0.9,1.8,11.88,33.84,60.0,20.7,87
28543,0.9,1.8,11.88,33.84,60.0,20.7,87
28544,0.9,1.8,11.88,33.84,60.0,20.7,87
28545,0.9,1.8,11.88,33.84,60.0,20.7,87
28546,0.9,1.8,11.88,33.84,60.0,20.7,87
28547,0.9,1.8,11.88,33.84,60.0,20.7,87
28548,0.9,1.8,11.88,33.84,60.0,20.7,87
28549,0.9,1.8,11.88,33.84,60.0,20.7,87
28550,0.9,1.8,11.88,33.84,60.0,20.7,87
28551,0.9,1.8,11.88,33.84,60.0,20.7,87
28552,0.9,1.8,11.88,33.84,60.0,20.7,87
28553,0.9,1.8,11.88,33.84,60.0,20.7,87
28554,0.9,1.8,11.88,33.84,60.0,20.7,87
28555,0.9,1.8,11.88,33.84,60.0,20.7,87
28556,0.9,1.8,11.88,33.84,60.0,20.7,87
28557,0.9,1.8,11.88,33.84,60.0,20.7,87
28558,0.9,1.8,11.88,33.84,60.0,20.7,87
28559,0.9,1.8,11.88,33.84,60.0,20.7,87
28560,0.9,1.8,11.88,33.84,60.0,20.7,87
28561,0.9,1.8,11.88,33.84,60.0,20.7,87
28562,0.9,1.8,11.88,33.84,60.0,20.7,87
28563,0.9,1.8,11.88,33.84,60.0,20.7,87
28564,0.9,1.8,11.88,33.84,60.0,20.7,87
28565,0.9,1.8,11.88,33.84,60.0,20.7,87
28566,0.9,1.8,11.88,33.84,60.0,20.7,87
28567,0.9,1.8,11.88,33.84,60.0,20.7,87
28568,0.9,1.8,11.88,33.84,60.0,20.7,87
28569,0.9,1.8,11.88,33.84,60.0,20.7,87
28570,0.9,1.8,11.88,33.84,60.0,20.7,87
28571,0.9,1.8,11.88,33.84,60.0,20.7,87
28572,0.9,1.8,11.88,33.84,60.0,20.7,87
28573,0.9,1.8,11.88,33.84,60.0,20.7,87
28574,0.9,1.8,11.88,33.84,60.0,20.7,87
28575,0.9,1.8,11.88,33.84,60.0,20.7,87
28576,0.9,1.8,11.88,33.84,60.0,20.7,87
28577,0.9,1.8,11.88,33.84,60.0,20.7,87
28578,0.9,1.8,11.88,33.84,60.0,20.7,87
28579,0.9,1.8,11.88,33.84,60.0,20.7,87
28580,0.9,1.8,11.88,33.84,60.0,20.7,87
28581,0.9,1.8,11.88,33.84,60.0,20.7,87
28582,0.9,1.8,11.88,33.84,60.0,20.7,87
28583,0.9,1.8,11.88,33.84,60.0,20.7,87
28584,0.9,1.8,11.88,33.84,60.0,20.7,87
28585,0.9,1.8,11.88,33.84,60.0,20.7,87
28586,0.9,1.8,11.88,33.84,60.0,20.7,87
28587,0.9,1.8,11.88,33.84,60.0,20.7,87
28588,0.9,1.8,11.88,33.84,60.0,20.7,87
28589,0.9,1.8,11.88,33.84,60.0,20.7,87
28590,0.9,1.8,11.88,33.84,60.0,20.7,87
28591,0.9,1.8,11.88,33.84,60.0,20.7,87
28592,0.9,1.8,11.88,33.84,60.0,20.7,87
28593,0.9,1.8,11.88,33.84,60.0,20.7,87
28594,0.9,1.8,11.88,33.84,60.0,20.7,87
28595,0.9,1.8,11.88,33.84,60.0,20.7,87
28596,0.9,1.8,11.88,33.84,60.0,20.7,87
28597,0.9,1.8,11.88,33.84,60.0,20.7,87
28598,0.9,1.8,11.88,33.84,60.0,20.7,87
28599,0.9,1.8,11.88,33.84,60.0,20.7,87
28600,0.9,1.8,11.88,33.84,60.0,20.7,87
28601,0.9,1.8,11.88,33.84,60.0,20.7,87
28602,0.9,1.8,11.88,33.84,60.0,20.7,87
28603,0.9,1.8,11.88,33.84,60.0,20.7,87
28604,0.9,1.8,11.88,33.84,60.0,20.7,87
28605,0.9,1.8,11.88,33.84,60.0,20.7,87
28606,0.9,1.8,11.88,33.84,60.0,20.7,87
28607,0.9,1.8,11.88,33.84,60.0,20.7,87
28608,0.9,1.8,11.88,33.84,60.0,20.7,87
28609,0.9,1.8,11.88,33.84,60.0,20.7,87
28610,0.9,1.8,11.88,33.84,60.0,20.7,87
28611,0.9,1.8,11.88,33.84,60.0,20.7,87
28612,0.9,1.8,11.88,33.84,60.0,20.7,87
28613,0.9,1.8,11.88,33.84,60.0,20.7,87
28614,0.9,1.8,11.88,33.84,60.0,20.7,87
28615,0.9,1.8,11.88,33.84,60.0,20.7,87
28616,0.9,1.8,11.88,33.84,60.0,20.7,87
28617,0.9,1.8,11.88,33.84,60.0,20.7,87
28618,0.9,1.8,11.88,33.84,60.0,20.7,87
28619,0.9,1.8,11.88,33.84,60.0,20.7,87
28620,0.9,1.8,11.88,33.84,60.0,20.7,87
28621,0.9,1.8,11.88,33.84,60.0,20.7,87
28622,0.9,1.8,11.88,33.84,60.0,20.7,87
28623,0.9,1.8,11.88,33.84,60.0,20.7,87
28624,0.9,1.8,11.88,33.84,60.0,20.7,87
28625,0.9,1.8,11.88,33.84,60.0,20.7,87
28626,0.9,1.8,11.88,33.84,60.0,20.7,87
28627,0.9,1.8,11.88,33.84,60.0,20.7,87
28628,0.9,1.8,11.88,33.84,60.0,20.7,87
28629,0.9,1.8,11.88,33.84,60.0,20.7,87
28630,0.9,1.8,11.88,33.84,60.0,20.7,87
28631,0.9,1.8,11.88,33.84,60.0,20.7,87
28632,0.9,1.8,11.88,33.84,60.0,20.7,87
28633,0.9,1.8,11.88,33.84,60.0,20.7,87
28634,0.9,1.8,11.88,33.84,60.0,20.7,87
28635,0.9,1.8,11.88,33.84,60.0,20.7,87
28636,0.9,1.8,11.88,33.84,60.0,20.7,87
28637,0.9,1.8,11.88,33.84,60.0,20.7,87
28638,0.9,1.8,11.88,33.84,60.0,20.7,87
28639,0.9,1.8,11.88,33.84,60.0,20.7,87
28640,0.9,1.8,11.88,33.84,60.0,20.7,87
28641,0.9,1.8,11.88,33.84,60.0,20.7,87
28642,0.9,1.8,11.88,33.84,60.0,20.7,87
28643,0.9,1.8,11.88,33.84,60.0,20.7,87
28644,0.9,1.8,11.88,33.84,60.0,20.7,87
28645,0.9,1.8,11.88,33.84,60.0,20.7,87
28646,0.9,1.8,11.88,33.84,60.0,20.7,87
28647,0.9,1.8,11.88,33.84,60.0,20.7,87
28648,0.9,1.8,11.88,33.84,60.0,20.7,87
28649,0.9,1.8,11.88,33.84,60.0,20.7,87
28650,0.9,1.8,11.88,33.84,60.0,20.7,87
28651,0.9,1.8,11.88,33.84,60.0,20.7,87
28652,0.9,1.8,11.88,33.84,60.0,20.7,87
28653,0.9,1.8,11.88,33.84,60.0,20.7,87
28654,0.9,1.8,11.88,33.84,60.0,20.7,87
28655,0.9,1.8,11.88,33.84,60.0,20.7,87
28656,0.9,1.8,11.88,33.84,60.0,20.7,87
28657,0.9,1.8,11.88,33.84,60.0,20.7,87
28658,0.9,1.8,11.88,33.84,60.0,20.7,87
28659,0.9,1.8,11.88,33.84,60.0,20.7,87
28660,0.9,1.8,11.88,33.84,60.0,20.7,87
28661,0.9,1.8,11.88,33.84,60.0,20.7,87
28662,0.9,1.8,11.88,33.84,60.0,20.7,87
28663,0.9,1.8,11.88,33.84,60.0,20.7,87
28664,0.9,1.8,11.88,33.84,60.0,20.7,87
28665,0.9,1.8,11.88,33.84,60.0,20.7,87
28666,0.9,1.8,11.88,33.84,60.0,20.7,87
28667,0.9,1.8,11.88,33.84,60.0,20.7,87
28668,0.9,1.8,11.88,33.84,60.0,20.7,87
28669,0.9,1.8,11.88,33.84,60.0,20.7,87
28670,0.9,1.8,11.88,33.84,60.0,20.7,87
28671,0.9,1.8,11.88,33.84,60.0,20.7,87
28672,0.9,1.8,11.88,33.84,60.0,20.7,87
28673,0.9,1.8,11.88,33.84,60.0,20.7,87
28674,0.9,1.8,11.88,33.84,60.0,20.7,87
28675,0.9,1.8,11.88,33.84,60.0,20.7,87
28676,0.9,1.8,11.88,33.84,60.0,20.7,87
28677,0.9,1.8,11.88,33.84,60.0,20.7,87
28678,0.9,1.8,11.88,33.84,60.0,20.7,87
28679,0.9,1.8,11.88,33.84,60.0,20.7,87
28680,0.9,1.8,11.88,33.84,60.0,20.7,87
28681,0.9,1.8,11.88,33.84,60.0,20.7,87
28682,0.9,1.8,11.88,33.84,60.0,20.7,87
28683,0.9,1.8,11.88,33.84,60.0,20.7,87
28684,0.9,1.8,11.88,33.84,60.0,20.7,87
28685,0.9,1.8,11.88,33.84,60.0,20.7,87
28686,0.9,1.8,11.88,33.84,60.0,20.7,87
28687,0.9,1.8,11.88,33.84,60.0,20.7,87
28688,0.9,1.8,11.88,33.84,60.0,20.7,87
28689,0.9,1.8,11.88,33.84,60.0,20.7,87
28690,0.9,1.8,11.88,33.84,60.0,20.7,87
28691,0.9,1.8,11.88,33.84,60.0,20.7,87
28692,0.9,1.8,11.88,33.84,60.0,20.7,87
28693,0.9,1.8,11.88,33.84,60.0,20.7,87
28694,0.9,1.8,11.88,33.84,60.0,20.7,87
28695,0.9,1.8,11.88,33.84,60.0,20.7,87
28696,0.9,1.8,11.88,33.84,60.0,20.7,87
28697,0.9,1.8,11.88,33.84,60.0,20.7,87
28698,0.9,1.8,11.88,33.84,60.0,20.7,87
28699,0.9,1.8,11.88,33.84,60.0,20.7,87
28700,0.9,1.8,11.88,33.84,60.0,20.7,87
28701,0.9,1.8,11.88,33.84,60.0,20.7,87
28702,0.9,1.8,11.88,33.84,60.0,20.7,87
28703,0.9,1.8,11.88,33.84,60.0,20.7,87
28704,0.9,1.8,11.88,33.84,60.0,20.7,87
28705,0.9,1.8,11.88,33.84,60.0,20.7,87
28706,0.9,1.8,11.88,33.84,60.0,20.7,87
28707,0.9,1.8,11.88,33.84,60.0,20.7,87
28708,0.9,1.8,11.88,33.84,60.0,20.7,87
28709,0.9,1.8,11.88,33.84,60.0,20.7,87
28710,0.9,1.8,11.88,33.84,60.0,20.7,87
28711,0.9,1.8,11.88,33.84,60.0,20.7,87
28712,0.9,1.8,11.88,33.84,60.0,20.7,87
28713,0.9,1.8,11.88,33.84,60.0,20.7,87
28714,0.9,1.8,11.88,33.84,60.0,20.7,87
28715,0.9,1.8,11.88,33.84,60.0,20.7,87
28716,0.9,1.8,11.88,33.84,60.0,20.7,87
28717,0.9,1.8,11.88,33.84,60.0,20.7,87
28718,0.9,1.8,11.88,33.84,60.0,20.7,87
28719,0.9,1.8,11.88,33.84,60.0,20.7,87
28720,0.9,1.8,11.88,33.84,60.0,20.7,87
28721,0.9,1.8,11.88,33.84,60.0,20.7,87
28722,0.9,1.8,11.88,33.84,60.0,20.7,87
28723,0.9,1.8,11.88,33.84,60.0,20.7,87
28724,0.9,1.8,11.88,33.84,60.0,20.7,87
28725,0.9,1.8,11.88,33.84,60.0,20.7,87
28726,0.9,1.8,11.88,33.84,60.0,20.7,87
28727,0.9,1.8,11.88,33.84,60.0,20.7,87
28728,0.9,1.8,11.88,33.84,60.0,20.7,87
28729,0.9,1.8,11.88,33.84,60.0,20.7,87
28730,0.9,1.8,11.88,33.84,60.0,20.7,87
28731,0.9,1.8,11.88,33.84,60.0,20.7,87
28732,0.9,1.8,11.88,33.84,60.0,20.7,87
28733,0.9,1.8,11.88,33.84,60.0,20.7,87
28734,0.9,1.8,11.88,33.84,60.0,20.7,87
28735,0.9,1.8,11.88,33.84,60.0,20.7,87
28736,0.9,1.8,11.88,33.84,60.0,20.7,87
28737,0.9,1.8,11.88,33.84,60.0,20.7,87
28738,0.9,1.8,11.88,33.84,60.0,20.7,87
28739,0.9,1.8,11.88,33.84,60.0,20.7,87
28740,0.9,1.8,11.88,33.84,60.0,20.7,87
28741,0.9,1.8,11.88,33.84,60.0,20.7,87
28742,0.9,1.8,11.88,33.84,60.0,20.7,87
28743,0.9,1.8,11.88,33.84,60.0,20.7,87
28744,0.9,1.8,11.88,33.84,60.0,20.7,87
28745,0.9,1.8,11.88,33.84,60.0,20.7,87
