tick,Elec_x,Iron_steel
17032,210.8,2.204.228.876
17033,213.4,228.575.053
17034,216.3,2.263.581.561
17035,215.9,2.207.281.951
17036,215.2,2.265.951.112
17037,215.1,2.308.078.987
17038,213.7,2.331.409.947
17039,212,246.360.353
17040,210.3,2.458.841.644
17041,207.1,2.569.777.624
17042,204.6,2.505.685.837
17043,202.6,2.574.197.747
17044,202,2.578.982.416
17045,200.3,2.521.270.189
17046,199.1,2.440.204.217
17047,199.3,236.036.859
17048,198.8,2.272.216.751
17049,196.9,1.995.412.229
17050,195.4,1.775.066.808
17051,195,1.592.315.218
17052,195.5,133.808.978
17053,196.2,9.780.775.777
17054,195.1,7.657.749.577
17055,196.3,3.784.445.715
17056,198.8,8.835.689.634
17057,200.2,0
17058,201.4,0
17059,203.1,0
17060,202.1,0
17061,201.2,0
17062,199,0
17063,200.7,0
17064,199.1,0
17065,196.6,0
17066,195.1,0
17067,194.9,0
17068,198.3,0
17069,198.1,0
17070,198.3,0
17071,197.3,0
17072,197.3,0
17073,195.8,0
17074,195.6,0
17075,196.9,0
17076,198.7,0
17077,199.5,0
17078,198.1,0
17079,194.6,0
17080,190.3,0
17081,186.4,0
17082,182.2,0
17083,179.1,0
17084,177.2,0
17085,175,0
17086,172.8,0
17087,171.7,0
17088,168.9,0
17089,167.3,0
17090,167.2,0
17091,165.2,0
17092,163.9,0
17093,163.2,0
17094,163.6,0
17095,164.8,0
17096,164.5,0
17097,165.4,0
17098,166.3,0
17099,167.1,0
17100,168.8,0
17101,170.2,0
17102,172,0
17103,173.2,0
17104,178.1,0
17105,182.1,0
17106,187.7,0
17107,195.9,0
17108,209.7,0
17109,219.3,0
17110,229,0
17111,236.7,0
17112,247.1,0
17113,253,0
17114,257.7,0
17115,261.7,0
17116,268.4,0
17117,270.9,0
17118,272.8,0
17119,272.6,0
17120,271.6,0
17121,274.5,0
17122,277.2,0
17123,278.3,0
17124,280.4,0
17125,282.1,0
17126,284.3,0
17127,286.6,0
17128,288,0
17129,290.5,0
17130,290.9,0
17131,292.1,0
17132,288.8,0
17133,289.3,0
17134,290.5,0
17135,291.5,0
17136,290.5,0
17137,290.9,0
17138,288.7,0
17139,285.6,0
17140,284.4,0
17141,283.1,0
17142,282.7,0
17143,280.8,0
17144,279.9,0
17145,278.3,0
17146,276.3,0
17147,272.2,0
17148,270.5,0
17149,269,0
17150,268.7,0
17151,268.4,0
17152,266.8,0
17153,269.1,0
17154,269.1,0
17155,269,0
17156,266.2,0
17157,266,0
17158,266.3,0
17159,266.6,0
17160,266,0
17161,262.2,0
17162,260.5,0
17163,258.6,0
17164,257,0
17165,251.9,0
17166,250.4,0
17167,246.2,0
17168,243.1,0
17169,239.7,0
17170,237.7,0
17171,235.8,0
17172,234,0
17173,230.1,0
17174,226.3,0
17175,220.6,0
17176,216.4,0
17177,212.3,0
17178,207.9,0
17179,204.3,0
17180,198.5,0
17181,195.5,0
17182,193.1,0
17183,191.5,0
17184,190.9,0
17185,188.6,0
17186,188,0
17187,185.9,0
17188,184.7,0
17189,184.4,0
17190,183.8,0
17191,184.6,0
17192,184.4,0
17193,183.9,0
17194,184.3,0
17195,184.5,0
17196,186.6,0
17197,187.7,0
17198,188.4,0
17199,189.6,0
17200,193.4,0
17201,196.2,0
17202,200.5,0
17203,204.9,0
17204,220.2,0
17205,229.1,0
17206,236.5,0
17207,243.9,0
17208,252.2,0
17209,257.6,0
17210,261.2,0
17211,265.1,0
17212,269.6,0
17213,271.4,0
17214,272.7,0
17215,273.9,0
17216,272.7,0
17217,274.5,0
17218,277,0
17219,279.8,0
17220,280.6,0
17221,281.2,0
17222,282.3,0
17223,285.8,0
17224,288,0
17225,289,0
17226,290.8,0
17227,290.1,0
17228,285.1,0
17229,286.2,0
17230,287.2,0
17231,286.8,0
17232,287.3,0
17233,286,0
17234,284.8,0
17235,282,0
17236,280.4,0
17237,280.6,0
17238,278.8,0
17239,279.1,0
17240,278.2,0
17241,276.3,0
17242,275,0
17243,271.8,0
17244,271.3,0
17245,270.3,0
17246,268.1,0
17247,266.2,0
17248,264.7,0
17249,264.2,0
17250,264.5,0
17251,264.4,0
17252,261.7,0
17253,260.5,0
17254,261.2,0
17255,260.6,0
17256,259.5,0
17257,258,0
17258,255.9,0
17259,254.7,0
17260,251.5,0
17261,248.7,0
17262,245.5,0
17263,242.7,0
17264,240.2,0
17265,237.8,0
17266,235.6,0
17267,234,0
17268,231.9,0
17269,229.7,0
17270,224.9,0
17271,220.2,0
17272,215.4,0
17273,211.8,0
17274,207,0
17275,204,0
17276,199.4,0
17277,196.7,0
17278,194.1,0
17279,193.2,0
17280,191.7,0
17281,190.1,0
17282,188.9,0
17283,188.3,0
17284,185.7,0
17285,185.1,0
17286,185.3,0
17287,185.8,0
17288,185.7,0
17289,186,0
17290,186.2,0
17291,187,0
17292,188.3,0
17293,189.5,0
17294,191.5,0
17295,192.8,0
17296,195.9,0
17297,197.9,0
17298,202.7,0
17299,209.7,0
17300,224.4,0
17301,232.8,0
17302,240.9,0
17303,246.8,0
17304,256.6,0
17305,260.8,0
17306,264.6,0
17307,269.3,0
17308,272.5,0
17309,275.9,0
17310,278,1.110.726.843
17311,278.7,5.779.197.204
17312,277,1.098.696.817
17313,280.7,1.530.068.946
17314,284.5,1.905.118.681
17315,285.7,2.175.270.233
17316,288.6,2.137.266.287
17317,288.9,2.397.324.465
17318,292.1,2.372.717.594
17319,293.1,2.303.977.842
17320,293.4,2.358.318.017
17321,293.7,2.139.248.507
17322,296.2,2.192.472.259
17323,294.7,2.240.660.716
17324,293.8,2.238.929.121
17325,295.2,2.383.950.175
17326,296,2.424.665.434
17327,295.2,2.427.262.826
17328,295.3,2.461.712.446
17329,293.4,2.512.862.841
17330,292.7,2.580.850.716
17331,287.1,2.662.190.097
17332,285.1,2.580.372.249
17333,283.4,263.931.482
17334,283,2.416.212.518
17335,283.7,2.374.358.052
17336,282.3,2.174.472.788
17337,281.8,2.078.938.888
17338,279.2,185.134.811
17339,279,1.669.074.987
17340,276.8,1.282.610.398
17341,274.7,114.472.078
17342,272.9,7.536.993.634
17343,272.3,3.738.421.751
17344,269.9,8.193.176.876
17345,268.1,0
17346,267.8,0
17347,267.2,0
17348,264,0
17349,264.4,0
17350,263.6,0
17351,264.4,0
17352,264.4,0
17353,262.7,0
17354,260.3,0
17355,258,0
17356,254.9,0
17357,251.2,0
17358,248.6,0
17359,245.5,0
17360,243.8,0
17361,241.5,0
17362,239.8,0
17363,237.8,0
17364,235.7,0
17365,234,0
17366,229.2,0
17367,223.3,0
17368,217.9,0
17369,213.6,0
17370,208.9,0
17371,204,0
17372,199.4,0
17373,197.8,0
17374,195.7,0
17375,193.6,0
17376,191.5,0
17377,189,0
17378,186.5,0
17379,185.8,0
17380,183.8,0
17381,183,0
17382,183.3,0
17383,183.9,0
17384,185.3,0
17385,184.3,0
17386,184.3,0
17387,186.1,0
17388,186.2,0
17389,187.2,0
17390,188.3,0
17391,190.4,0
17392,194.5,0
17393,197.1,0
17394,201.4,0
17395,208.9,0
17396,221.7,0
17397,231.1,0
17398,238.7,0
17399,245.5,0
17400,254.1,0
17401,260.1,0
17402,263.8,0
17403,268.5,0
17404,273,0
17405,275.8,0
17406,277.5,1.420.818.993
17407,277.6,6.549.073.307
17408,275.6,1.180.810.859
17409,277,1.591.267.147
17410,277.3,1.831.799.317
17411,278.6,201.473.318
17412,280.2,2.310.516.891
17413,282.8,2.304.342.388
17414,284.9,2.292.380.715
17415,287.7,237.957.562
17416,287.3,2.225.623.184
17417,289.2,2.302.633.578
17418,291.5,2.360.323.021
17419,292.4,218.025.996
17420,289.9,2.305.367.675
17421,289.6,2.231.091.377
17422,288.7,2.250.412.328
17423,289.2,245.496.834
17424,289.2,2.550.114.911
17425,287.1,2.510.197.097
17426,284.8,2.587.321.412
17427,283.3,2.537.127.951
17428,284.7,248.242.323
17429,283.5,2.557.679.245
17430,283.2,2.477.570.208
17431,281.5,2.418.741.557
17432,280.6,2.124.552.737
17433,279.6,2.177.024.612
17434,278.2,1.862.694.612
17435,276.4,1.568.688.064
17436,273.4,1.401.589.179
17437,271.5,1.118.291.178
17438,271.7,8.087.914.148
17439,270.4,4.843.452.559
17440,269.9,9.694.651.726
17441,268.7,0
17442,269.4,0
17443,269.4,0
17444,267.4,0
17445,266.4,0
17446,267.4,0
17447,265.8,0
17448,264.6,0
17449,260.8,0
17450,258.9,0
17451,258.6,0
17452,255.7,0
17453,251.7,0
17454,249,0
17455,246.9,0
17456,243.4,0
17457,241.5,0
17458,238.8,0
17459,238.7,0
17460,236.3,0
17461,234.2,0
17462,229.8,0
17463,225.5,0
17464,219.6,0
17465,216.6,0
17466,212.4,0
17467,208,0
17468,201.7,0
17469,198.9,0
17470,195.6,0
17471,193.5,0
17472,190.4,0
17473,188.7,0
17474,188.1,0
17475,185.9,0
17476,184.7,0
17477,184.3,0
17478,183.7,0
17479,184.4,0
17480,184.5,0
17481,184.2,0
17482,184.5,0
17483,184.3,0
17484,186.1,0
17485,187.4,0
17486,189.5,0
17487,190.6,0
17488,193,0
17489,195.8,0
17490,200.9,0
17491,208.1,0
17492,221.6,0
17493,229.8,0
17494,237.7,0
17495,245.4,0
17496,254.7,0
17497,259.8,0
17498,262.9,0
17499,267.6,0
17500,271.7,0
17501,275.1,0
17502,277,0
17503,280.1,5.691.250.422
17504,279.3,1.196.645.836
17505,279.4,147.192.382
17506,282.1,1.852.077.202
17507,284.2,2.047.633.479
17508,287.1,2.254.946.372
17509,287,2.352.690.334
17510,288.3,2.311.359.904
17511,289.9,2.298.418.512
17512,292.4,2.262.146.161
17513,295.3,2.219.630.955
17514,295,2.286.593.543
17515,295.6,231.915.208
17516,293.5,2.335.738.934
17517,291.4,2.404.000.218
17518,288.1,2.309.286.547
17519,287.5,2.378.892.096
17520,285.3,2.545.558.083
17521,281.2,2.506.825.044
17522,281,2.622.135.578
17523,279.8,2.568.023.245
17524,277.7,2.475.451.283
17525,277.3,249.937.463
17526,274.8,2.400.992.712
17527,274.5,2.500.263.211
17528,270.2,2.200.218.867
17529,267.5,2.034.692.087
17530,266.9,1.961.965.111
17531,264.6,1.638.612.591
17532,263.6,1.289.149.446
17533,262.4,1.118.040.552
17534,260.4,7.803.568.076
17535,259.1,4.043.957.074
17536,260.5,1.326.264.811
17537,258,0
17538,257.2,0
17539,256.6,0
17540,255.2,0
17541,255,0
17542,254.2,0
17543,253.9,0
17544,252.6,0
17545,250.3,0
17546,247.6,0
17547,246.1,0
17548,241.8,0
17549,239.5,0
17550,236.8,0
17551,232.8,0
17552,230.5,0
17553,228,0
17554,226.1,0
17555,224.3,0
17556,222.6,0
17557,220.9,0
17558,216.4,0
17559,212,0
17560,209.4,0
17561,205.2,0
17562,202.2,0
17563,199.3,0
17564,194.7,0
17565,193.1,0
17566,190.2,0
17567,188.6,0
17568,185.7,0
17569,182.9,0
17570,181.6,0
17571,180.9,0
17572,179.2,0
17573,176.9,0
17574,175.9,0
17575,176.6,0
17576,175,0
17577,173.7,0
17578,174.1,0
17579,173.2,0
17580,172.5,0
17581,172.1,0
17582,171,0
17583,171.4,0
17584,171.8,0
17585,171.8,0
17586,172.3,0
17587,173.9,0
17588,178.3,0
17589,182,0
17590,184.7,0
17591,189,0
17592,194,0
17593,197.7,0
17594,202,0
17595,206.2,0
17596,211.7,0
17597,214.9,0
17598,218.5,560.489.853
17599,222.5,6.050.100.633
17600,225.6,1.051.989.329
17601,228.9,1.606.828.715
17602,231.6,1.817.741.503
17603,234.7,2.076.182.007
17604,235.7,2.317.101.507
17605,238,2.381.216.078
17606,238.3,2.241.845.491
17607,236.3,2.257.543.764
17608,238.5,2.335.966.775
17609,240,2.320.177.366
17610,241.5,2.189.259.695
17611,243,235.426.244
17612,242.3,2.389.463.937
17613,240.8,2.360.550.863
17614,238.8,2.333.688.361
17615,237.2,242.794.635
17616,234.7,2.368.912.642
17617,232.1,2.539.588.638
17618,228.3,2.525.280.198
17619,224.1,2.652.005.586
17620,222.7,2.527.581.396
17621,222.7,2.559.889.307
17622,222.8,2.494.270.983
17623,221.4,2.371.418.898
17624,220.5,2.211.223.607
17625,218.8,2.103.135.645
17626,216.6,1.758.616.658
17627,216.9,1.681.173.365
17628,216.5,1.331.505.163
17629,216.6,1.082.292.236
17630,215.9,7.534.715.219
17631,215.5,394.439.038
17632,215.8,8.473.421.803
17633,216.9,0
17634,216.9,0
17635,217.5,0
17636,216,0
17637,217.3,0
17638,217.4,0
17639,216.7,0
17640,214.9,0
17641,213.4,0
17642,212.3,0
17643,209.8,0
17644,207.6,0
17645,205.8,0
17646,203,0
17647,200.7,0
17648,195.4,0
17649,191,0
17650,188.3,0
17651,191.1,0
17652,193.1,0
17653,189.7,0
17654,186.5,0
17655,184.3,0
17656,183.2,0
17657,181.3,0
17658,179.3,0
17659,177.7,0
17660,177.3,0
17661,175.5,0
17662,170.9,0
17663,166.3,0
17664,163.2,0
17665,162,0
17666,158.9,0
17667,156.8,0
17668,155.1,0
17669,153.9,0
17670,153.1,0
17671,151.2,0
17672,150.9,0
17673,150.3,0
17674,149.8,0
17675,149.1,0
17676,149.7,0
17677,149,0
17678,148.4,0
17679,148.3,0
17680,147.4,0
17681,146.9,0
17682,146.5,0
17683,147.1,0
17684,148.8,0
17685,150.4,0
17686,152.6,0
17687,154.7,0
17688,157.1,0
17689,160.3,0
17690,163.7,0
17691,166.7,0
17692,171,0
17693,173.7,0
17694,177.3,1.515.601.017
17695,180.9,6.642.260.441
17696,184.4,1.108.767.407
17697,188,0.1345244
17698,190.8,1.885.547.104
17699,193.7,1.986.458.062
17700,198.1,2.075.407.346
17701,200.3,2.280.806.371
17702,204.2,2.283.426.548
17703,206.1,2.259.480.416
17704,208.2,2.437.060.006
17705,213.5,2.388.028.536
17706,216.4,2.266.224.522
17707,216.4,2.393.929.628
17708,215.5,2.168.366.639
17709,212.5,2.358.842.052
17710,210.2,2.204.502.285
17711,208.2,244.874.827
17712,207.3,2.359.844.554
17713,205,2.564.446.135
17714,201.1,2.655.742.185
17715,197.3,2.467.773.027
17716,196.9,2.655.764.969
17717,196.9,2.573.742.064
17718,195.6,2.451.596.288
17719,194.3,239.481.821
17720,195,2.302.633.578
17721,193.4,2.024.370.872
17722,192.6,1.768.596.112
17723,194.4,1.591.358.284
17724,195.6,1.281.904.089
17725,195.5,1.116.263.389
17726,196.1,8.031.181.638
17727,194,4.167.674.956
17728,194.8,3.957.605.182
17729,196.2,0
17730,197.5,0
17731,199,0
17732,201.1,0
17733,202.5,0
17734,202.8,0
17735,203.5,0
17736,205.5,0
17737,203.9,0
17738,204,0
17739,203.5,0
17740,202.4,0
17741,200.2,0
17742,199.2,0
17743,197.8,0
17744,197.7,0
17745,195.8,0
17746,196,0
17747,197.1,0
17748,199.6,0
17749,198.6,0
17750,196.9,0
17751,193.2,0
17752,189.4,0
17753,185.4,0
17754,181.8,0
17755,178.8,0
17756,176,0
17757,174.3,0
17758,172.3,0
17759,169.7,0
17760,167.7,0
17761,165.8,0
17762,164.9,0
17763,164.5,0
17764,163.1,0
17765,162.8,0
17766,163.1,0
17767,163.9,0
17768,163.8,0
17769,163.4,0
17770,164.1,0
17771,164.8,0
17772,166.8,0
17773,168.4,0
17774,171,0
17775,173.4,0
17776,178,0
17777,181,0
17778,187,0
17779,196.4,0
17780,209,0
17781,218.5,0
17782,227.7,0
17783,235.2,0
17784,242.9,0
17785,247.9,0
17786,252.6,0
17787,257.3,0
17788,261.4,0
17789,264.1,0
17790,266.3,0
17791,267.7,0
17792,264.8,0
17793,267.9,0
17794,270.5,0
17795,271.7,0
17796,272.6,0
17797,273.3,0
17798,275.8,0
17799,278.9,0
17800,282,0
17801,285.5,0
17802,288,0
17803,288.4,0
17804,287.5,0
17805,285.6,0
17806,286,0
17807,286.8,0
17808,285.7,0
17809,286,0
17810,282.9,0
17811,279.2,0
17812,276.5,0
17813,274.6,0
17814,273.9,0
17815,273.5,0
17816,273.1,0
17817,272.4,0
17818,270.4,0
17819,268.3,0
17820,265.9,0
17821,265.3,0
17822,263.4,0
17823,262.7,0
17824,261.8,0
17825,261.4,0
17826,261.4,0
17827,260.7,0
17828,259.7,0
17829,257.5,0
17830,257.6,0
17831,258.1,0
17832,258.3,0
17833,255.5,0
17834,254.8,0
17835,253.4,0
17836,251.2,0
17837,246.3,0
17838,242.5,0
17839,239.7,0
17840,238.7,0
17841,236.3,0
17842,233.7,0
17843,232.4,0
17844,232.6,0
17845,230.2,0
17846,225.8,0
17847,221.3,0
17848,215.4,0
17849,210.2,0
17850,206.2,0
17851,202.7,0
17852,197.3,0
17853,194.8,0
17854,192.3,0
17855,190.9,0
17856,188.4,0
17857,187.1,0
17858,185.8,0
17859,184.9,0
17860,183.5,0
17861,182,0
17862,182.1,0
17863,182.4,0
17864,181.9,0
17865,182.2,0
17866,182.2,0
17867,183.6,0
17868,184.6,0
17869,185.4,0
17870,187.1,0
17871,190,0
17872,195.1,0
17873,197.7,0
17874,202.4,0
17875,208.7,0
17876,220.7,0
17877,230.4,0
17878,236,0
17879,242.8,0
17880,252.5,0
17881,257.7,0
17882,262,0
17883,265.2,0
17884,269.6,0
17885,271.3,0
17886,273.6,0
17887,274.7,0
17888,275.9,0
17889,278,0
17890,279.5,0
17891,282.6,0
17892,286.9,0
17893,288.5,0
17894,290.7,0
17895,293.1,0
17896,295.6,0
17897,297.8,0
17898,298.4,0
17899,298.9,0
17900,296.4,0
17901,293.6,0
17902,291.4,0
17903,291.4,0
17904,292.6,0
17905,291.6,0
17906,288,0
17907,286.5,0
17908,284.9,0
17909,285.4,0
17910,284.3,0
17911,282.9,0
17912,283,0
17913,283,0
17914,282.3,0
17915,280.8,0
17916,279.3,0
17917,277.3,0
17918,276.1,0
17919,273.9,0
17920,274.7,0
17921,274.8,0
17922,274,0
17923,272.5,0
17924,270.7,0
17925,269.6,0
17926,270.1,0
17927,271.3,0
17928,268.5,0
17929,265.9,0
17930,264.8,0
17931,263.9,0
17932,258.7,0
17933,255.7,0
17934,251.8,0
17935,247.9,0
17936,245.1,0
17937,242.2,0
17938,241.9,0
17939,239.4,0
17940,238.8,0
17941,235.1,0
17942,230.3,0
17943,225.7,0
17944,220.8,0
17945,217.3,0
17946,212,0
17947,208.2,0
17948,202.3,0
17949,200.4,0
17950,198.4,0
17951,195.4,0
17952,192.9,0
17953,190.1,0
17954,189.8,0
17955,189,0
17956,187.9,0
17957,188,0
17958,186.7,0
17959,187.1,0
17960,185.8,0
17961,186.8,0
17962,187.8,0
17963,187.4,0
17964,187.9,0
17965,189.3,0
17966,191.1,0
17967,193,0
17968,197,0
17969,198.3,0
17970,202.2,0
17971,209.1,0
17972,222.6,0
17973,232.1,0
17974,239.1,0
17975,247.1,0
17976,255,0
17977,260.4,0
17978,264.9,0
17979,268.7,0
17980,271.8,0
17981,275.7,0
17982,277.5,9.519.213.845
17983,278.8,5.794.462.578
17984,278.1,1.190.289.061
17985,281.4,1.601.428.874
17986,283,1.800.516.693
17987,284.8,1.887.233.131
17988,287.3,2.258.409.561
17989,290.6,2.274.517.949
17990,293.5,2.381.124.942
17991,295.1,2.346.470.264
17992,297.1,2.368.069.629
17993,299.6,2.282.606.319
17994,296.6,2.231.023.025
17995,298.7,2.242.323.958
17996,295.5,2.241.321.456
17997,294.3,2.298.395.728
17998,292.6,2.312.294.053
17999,293.6,2.437.242.279
18000,292.9,2.602.655.138
18001,292.3,2.551.573.096
18002,291,2.452.074.755
18003,288.2,2.624.641.834
18004,286.3,2.436.444.834
18005,285.5,2.505.708.621
18006,286.8,2.460.915.001
18007,285.3,2.297.119.816
18008,283.8,2.293.155.376
18009,280.8,2.028.882.131
18010,280.4,1.941.413.817
18011,277.8,1.664.996.626
18012,277.9,1.291.450.644
18013,275.7,1.026.357.171
18014,272.6,613.075.649
18015,271.5,489.221.062
18016,271,1.458.868.508
18017,269.7,0
18018,269.7,0
18019,269.8,0
18020,267.3,0
18021,265.4,0
18022,265.8,0
18023,266,0
18024,264.9,0
18025,262.5,0
18026,261,0
18027,260,0
18028,257.4,0
18029,253.6,0
18030,249.4,0
18031,247.1,0
18032,242.6,0
18033,240.9,0
18034,237.8,0
18035,236.2,0
18036,235.1,0
18037,232.6,0
18038,227.6,0
18039,224.2,0
18040,218.1,0
18041,214.4,0
18042,208.8,0
18043,204.1,0
18044,200.4,0
18045,196,0
18046,193.9,0
18047,191.4,0
18048,188.7,0
18049,188.5,0
18050,186.7,0
18051,185.4,0
18052,182.8,0
18053,181.7,0
18054,181.8,0
18055,181.9,0
18056,182,0
18057,182.8,0
18058,183.4,0
18059,183.4,0
18060,184.7,0
18061,186,0
18062,187.9,0
18063,188.6,0
18064,192.5,0
18065,195,0
18066,200,0
18067,205.8,0
18068,218.8,0
18069,228.9,0
18070,236.9,0
18071,242.3,0
18072,250.2,0
18073,255.6,0
18074,260.8,0
18075,264.4,0
18076,268.4,0
18077,270.6,0
18078,274,7.038.020.959
18079,274.9,5.685.782.229
18080,275.3,1.178.441.308
18081,276.9,1.478.531.221
18082,279.6,1.729.999.778
18083,281.5,1.989.169.375
18084,282.1,1.998.488.088
18085,283.4,2.367.887.356
18086,284.9,2.245.490.954
18087,286.6,2.399.511.743
18088,288.5,2.282.332.909
18089,288.1,2.242.825.209
18090,289.8,2.185.523.096
18091,289.8,2.238.200.029
18092,286.5,2.339.156.555
18093,284.4,2.373.583.391
18094,284.8,2.515.733.643
18095,285.8,2.490.397.679
18096,285.5,2.463.489.609
18097,285.3,2.575.838.205
18098,282.8,2.609.581.517
18099,281.6,258.802.772
18100,279.7,2.627.991.102
18101,279.3,2.588.711.244
18102,279.2,2.441.548.482
18103,276.7,2.332.845.348
18104,276.3,2.144.078.745
18105,276.1,2.007.670.097
18106,274.7,1.970.304.107
18107,271.4,1.577.778.936
18108,268.8,1.293.318.944
18109,267.2,1.209.222.682
18110,265,8.045.307.805
18111,263,5.345.842.854
18112,262.8,1.300.063.049
18113,263.3,0
18114,263.6,0
18115,262.7,0
18116,261.1,0
18117,261,0
18118,260.9,0
18119,261.1,0
18120,259.7,0
18121,257.9,0
18122,255.4,0
18123,251.6,0
18124,247.4,0
18125,242.1,0
18126,237.4,0
18127,233,0
18128,227.3,0
18129,224,0
18130,221.4,0
18131,224.6,0
18132,224.6,0
18133,221.9,0
18134,218.4,0
18135,214.4,0
18136,214.7,0
18137,213.2,0
18138,207.9,0
18139,204.9,0
18140,202,0
18141,199.3,0
18142,195.8,0
18143,193.4,0
18144,191.7,0
18145,189.7,0
18146,187.8,0
18147,187.2,0
18148,185.2,0
18149,183.6,0
18150,184,0
18151,185.2,0
18152,184.6,0
18153,183.3,0
18154,184.6,0
18155,185,0
18156,186.4,0
18157,187.3,0
18158,188.6,0
18159,190.5,0
18160,194.6,0
18161,196.4,0
18162,201.5,0
18163,206.3,0
18164,217.7,0
18165,226.8,0
18166,234.3,0
18167,240.8,0
18168,250,0
18169,256,0
18170,259.7,0
18171,265.3,0
18172,271.4,0
18173,273.9,0
18174,275.5,1.102.296.711
18175,276,696.830.149
18176,275,117.427.181
18177,276.2,1.491.586.533
18178,279.2,1.879.008.056
18179,280.5,2.023.824.052
18180,280.8,2.182.675.079
18181,282.3,2.243.964.416
18182,286.2,2.305.299.322
18183,288.5,2.298.327.375
18184,289.3,237.308.214
18185,291.3,2.234.167.236
18186,292.7,2.220.268.911
18187,293,2.157.772.013
18188,290.3,2.252.235.059
18189,289.3,229.092.253
18190,288.6,2.441.571.266
18191,288,2.391.218.316
18192,286.9,2.575.769.853
18193,285.6,2.459.616.305
18194,282.8,2.492.926.718
18195,279.9,2.605.184.178
18196,278.8,2.707.735.594
18197,276.7,2.529.973.731
18198,276.7,2.533.186.294
18199,276.9,2.421.657.927
18200,275.3,2.165.131.291
18201,274,2.058.638.219
18202,272.7,1.888.395.122
18203,272.8,1.518.426.251
18204,270.6,1.462.969.653
18205,267.7,1.133.374.278
18206,266,7.750.936.712
18207,263.2,4.971.271.587
18208,262.7,0
18209,262.6,0
18210,262.7,0
18211,262.9,0
18212,260,0
18213,259.3,0
18214,258.2,0
18215,256.6,0
18216,255.8,0
18217,253.2,0
18218,251.5,0
18219,249.4,0
18220,246.4,0
18221,241.1,0
18222,236.3,0
18223,234.4,0
18224,233.9,0
18225,230.9,0
18226,229,0
18227,226.8,0
18228,226.4,0
18229,225.1,0
18230,220.2,0
18231,216.8,0
18232,210.7,0
18233,207.4,0
18234,203.5,0
18235,200.3,0
18236,196.8,0
18237,193.8,0
18238,190.7,0
18239,188.1,0
18240,185.9,0
18241,183.8,0
18242,182.3,0
18243,180.5,0
18244,179.4,0
18245,178.2,0
18246,177.1,0
18247,176.3,0
18248,176.2,0
18249,175.9,0
18250,175.2,0
18251,174.2,0
18252,173.1,0
18253,174.3,0
18254,175.1,0
18255,174.7,0
18256,174.7,0
18257,173.7,0
18258,174,0
18259,173.9,0
18260,178.3,0
18261,181.1,0
18262,185,0
18263,188.2,0
18264,193.3,0
18265,196.3,0
18266,200.9,0
18267,204.8,0
18268,210,0
18269,213,0
18270,217.9,8.304.819.164
18271,221.9,6.252.195.958
18272,224.7,112.364.545
18273,229.2,1.399.789.232
18274,231.9,1.854.287.264
18275,235,2.122.547.732
18276,237,2.096.664.949
18277,237.2,2.201.471.995
18278,237.2,2.323.868.397
18279,237.2,2.371.396.114
18280,238.4,2.193.110.215
18281,240,2.312.202.917
18282,241.3,2.216.008.276
18283,240.7,2.313.592.749
18284,239.7,219.577.596
18285,239,2.314.321.842
18286,237.7,2.347.700.608
18287,236,2.422.956.623
18288,234.5,2.508.921.185
18289,232.9,2.565.835.967
18290,229.7,2.512.794.489
18291,225.9,2.602.472.865
18292,223.5,2.630.656.847
18293,221.6,2.564.765.113
18294,220.8,2.508.602.207
18295,219.2,2.455.993.627
18296,218.5,2.131.342.411
18297,217.7,2.098.738.306
18298,215.9,1.891.402.628
18299,217.2,1.621.410.565
18300,214.3,1.299.197.252
18301,215.1,1.056.705.646
18302,215.2,7.166.751.353
18303,215.5,410.501.857
18304,215,1.199.812.832
18305,214.9,0
18306,215.1,0
18307,215.5,0
18308,215.4,0
18309,215.5,0
18310,215.6,0
18311,215.6,0
18312,214.7,0
18313,212.9,0
18314,211.3,0
18315,209.7,0
18316,207.7,0
18317,204.3,0
18318,200.7,0
18319,199,0
18320,196.7,0
18321,195.7,0
18322,195.8,0
18323,196.5,0
18324,197.6,0
18325,196.7,0
18326,193.8,0
18327,190.2,0
18328,187.2,0
18329,183.8,0
18330,180.3,0
18331,177.2,0
18332,174.4,0
18333,171.1,0
18334,168,0
18335,166.8,0
18336,164.5,0
18337,164.1,0
18338,162.9,0
18339,161.1,0
18340,160.4,0
18341,159.3,0
18342,157.9,0
18343,156.7,0
18344,156.5,0
18345,155.4,0
18346,155.1,0
18347,154.8,0
18348,154.5,0
18349,154.4,0
18350,153.9,0
18351,154.1,0
18352,153.5,0
18353,151.9,0
18354,151.1,0
18355,151.7,0
18356,153.4,0
18357,154.3,0
18358,155.5,0
18359,158.3,0
18360,162.7,0
18361,165.6,0
18362,170,0
18363,173.8,0
18364,177.5,0
18365,181.5,0
18366,185.7,3.848.241.308
18367,189.1,6.342.193.313
18368,193.2,1.202.364.655
18369,196.4,1.572.470.232
18370,200.4,1.778.621.134
18371,202.3,1.921.819.456
18372,205.2,2.248.566.813
18373,207.3,2.197.735.396
18374,208.7,2.256.450.125
18375,211.8,2.367.067.127
18376,214.9,2.257.703.253
18377,217.2,2.336.536.379
18378,218.3,2.236.901.333
18379,219.1,2.199.580.911
18380,217,2.254.627.394
18381,216.5,2.275.657.156
18382,214.2,2.336.285.753
18383,213,2.368.456.959
18384,211.2,2.609.877.711
18385,208.7,2.651.618.256
