Iron_steel,Olefin,Methanol,Ammonia
3208.55,2614.28,162.49,247.84
3222.56,2611.53,162.32,247.58
3224.63,2606.58,162.02,247.12
3232.64,2608.89,162.16,247.33
3215.44,2606.45,162.01,247.1
3218.73,2610.85,162.28,247.52
3221.52,2616.58,162.64,248.06
3221.87,2611.34,162.31,247.57
3212.34,2612.32,162.37,247.66
3235.43,2614.97,162.54,247.91
3234.22,2610.9,162.28,247.52
3221.37,2612.75,162.4,247.7
3214.47,2616.99,162.66,248.1
3216.74,2612.57,162.39,247.68
3218.06,2605.26,161.93,246.99
3222.11,2606.13,161.99,247.07
3214.97,2612.77,162.4,247.7
3215.14,2610.39,162.25,247.48
3200.94,2613.79,162.46,247.8
3223.47,2619.43,162.81,248.33
3219.58,2610.67,162.27,247.5
3220.18,2607.95,162.1,247.24
3215.19,2610.06,162.23,247.44
3216.71,2606.65,162.02,247.12
3221.3,2609.83,162.22,247.42
3221.54,2604.62,161.89,246.93
3213.82,2610.67,162.27,247.5
3221.33,2614.17,162.49,247.83
3218.41,2610.64,162.27,247.5
3223.32,2609.72,162.21,247.41
3219.7,2610.32,162.25,247.47
3221.32,2610.91,162.28,247.53
3226.51,2612.35,162.37,247.66
3214.53,2613.14,162.42,247.74
3224.11,2616.2,162.61,248.03
3218.77,2612.19,162.36,247.65
3215.41,2607.59,162.08,247.21
3219.72,2613.31,162.43,247.75
3220.34,2608.28,162.12,247.28
3218.29,2614.62,162.51,247.88
3218.9,2615.8,162.59,247.99
3215.62,2606.72,162.02,247.13
3216.74,2613.45,162.44,247.77
3231.64,2610.13,162.24,247.45
3219.49,2610.88,162.28,247.52
3214.95,2612.4,162.38,247.67
3216.9,2608.92,162.16,247.34
3220.25,2612.85,162.41,247.71
3230.32,2616.06,162.6,248.01
3222.65,2606.19,161.99,247.08
3217.37,2611.31,162.31,247.56
3217.9,2611.72,162.33,247.6
3219.58,2606.24,161.99,247.08
3217.13,2607.31,162.06,247.18
3224.03,2609.1,162.17,247.35
3211.97,2611.25,162.31,247.56
3210.32,2610.09,162.23,247.45
3221.09,2607.93,162.1,247.24
3216.65,2610.52,162.26,247.49
3207.1,2607.76,162.09,247.23
3209.22,2609.08,162.17,247.35
3223.08,2604.94,161.91,246.96
3221.09,2604.17,161.87,246.89
3218.61,2607.01,162.04,247.16
3220.15,2612.91,162.41,247.72
3220.34,2611.03,162.29,247.54
3229.28,2610.69,162.27,247.5
3224.07,2607.62,162.08,247.21
3220.16,2610.76,162.28,247.51
3225.98,2612.03,162.35,247.63
3223.94,2610.1,162.23,247.45
3223.16,2613.22,162.43,247.74
3217.68,2613.38,162.44,247.76
3213.72,2609.61,162.2,247.4
3213.87,2611.15,162.3,247.55
3211.39,2610.79,162.28,247.51
3224.6,2610.81,162.28,247.52
3209.38,2611.6,162.33,247.59
3221.49,2614.6,162.51,247.88
3215.67,2610.94,162.29,247.53
3219.13,2611.85,162.34,247.61
3223.78,2607.18,162.05,247.17
3225.01,2609.64,162.21,247.4
3223.25,2615.17,162.55,247.93
3209.14,2612.7,162.4,247.7
3212.47,2607.83,162.09,247.23
3225.57,2607.7,162.08,247.22
3219.05,2611.91,162.35,247.62
3214.14,2611.57,162.33,247.59
3226.38,2605.14,161.93,246.98
3214.8,2616.0,162.6,248.01
3221.36,2613.18,162.43,247.74
3218.67,2611.54,162.32,247.59
3217.72,2609.95,162.22,247.43
3206.96,2606.81,162.03,247.14
3224.24,2610.04,162.23,247.44
3227.34,2617.2,162.68,248.12
3230.24,2623.02,163.04,248.67
3237.3,2631.0,163.53,249.43
3250.33,2657.32,165.17,251.92
3262.8,2682.02,166.7,254.27
3288.79,2716.28,168.83,257.51
3316.95,2758.33,171.45,261.5
3354.74,2806.33,174.43,266.05
3382.79,2871.47,178.48,272.23
3427.35,2953.19,183.56,279.97
3476.63,3041.15,189.03,288.31
3556.3,3144.52,195.45,298.11
3612.33,3258.43,202.53,308.91
3667.73,3358.26,208.74,318.38
3690.51,3379.99,210.09,320.44
3712.34,3398.82,211.26,322.22
3696.75,3399.17,211.28,322.26
3694.33,3396.2,211.1,321.97
3700.47,3395.4,211.05,321.9
3691.42,3393.43,210.92,321.71
3714.66,3397.61,211.18,322.11
3717.85,3410.18,211.96,323.3
3729.59,3415.21,212.28,323.78
3737.34,3413.52,212.17,323.62
3735.52,3408.64,211.87,323.15
3719.68,3408.16,211.84,323.11
3722.86,3402.97,211.52,322.62
3707.89,3402.89,211.51,322.61
3698.78,3394.83,211.01,321.84
3696.89,3397.13,211.15,322.06
3703.61,3394.6,211.0,321.82
3705.7,3398.16,211.22,322.16
3712.16,3403.13,211.53,322.63
3728.34,3408.37,211.85,323.13
3745.42,3422.94,212.76,324.51
3773.47,3438.62,213.73,326.0
3802.37,3451.11,214.51,327.18
3846.75,3468.12,215.57,328.79
3902.67,3496.41,217.32,331.47
3951.04,3518.42,218.69,333.56
3999.22,3548.06,220.53,336.37
4051.17,3580.09,222.52,339.41
4115.47,3608.83,224.31,342.13
4185.73,3645.09,226.57,345.57
4236.9,3659.7,227.47,346.96
4279.38,3688.67,229.27,349.7
4328.32,3704.42,230.25,351.19
4353.31,3728.66,231.76,353.49
4386.21,3741.42,232.55,354.7
4411.16,3755.76,233.44,356.06
4426.36,3766.22,234.09,357.05
4436.84,3770.94,234.39,357.5
4447.94,3774.1,234.58,357.8
4460.55,3777.95,234.82,358.17
4450.24,3773.52,234.55,357.75
4450.26,3781.75,235.06,358.53
4448.92,3774.56,234.61,357.84
4444.6,3771.09,234.4,357.52
4452.68,3768.76,234.25,357.29
4458.37,3776.4,234.73,358.02
4463.56,3775.6,234.68,357.94
4465.11,3776.97,234.76,358.07
4461.73,3785.83,235.31,358.91
4458.96,3786.43,235.35,358.97
4467.1,3788.28,235.47,359.15
4468.16,3785.08,235.27,358.84
4469.55,3786.78,235.37,359.0
4467.76,3787.04,235.39,359.03
4468.45,3783.63,235.18,358.7
4458.6,3781.47,235.04,358.5
4455.57,3777.05,234.77,358.08
4441.43,3771.13,234.4,357.52
4444.53,3764.95,234.01,356.93
4411.06,3755.01,233.4,355.99
4391.53,3752.62,233.25,355.76
4371.99,3736.83,232.27,354.27
4353.57,3727.45,231.68,353.38
4327.21,3712.49,230.75,351.96
4297.44,3700.0,229.98,350.78
4270.13,3687.89,229.23,349.63
4242.78,3673.84,228.35,348.3
4219.84,3658.91,227.42,346.88
4197.15,3648.24,226.76,345.87
4174.67,3638.07,226.13,344.9
4152.03,3630.51,225.66,344.19
4128.15,3616.37,224.78,342.85
4106.27,3606.17,224.15,341.88
4105.42,3599.2,223.71,341.22
4089.18,3592.55,223.3,340.59
4093.7,3583.24,222.72,339.71
4072.96,3587.4,222.98,340.1
4069.49,3582.06,222.65,339.59
4075.8,3584.43,222.79,339.82
4076.81,3580.23,222.53,339.42
4067.65,3581.33,222.6,339.53
4062.58,3585.92,222.89,339.96
4059.6,3582.02,222.64,339.59
4055.83,3570.29,221.92,338.48
4059.9,3587.05,222.96,340.07
4057.67,3571.26,221.98,338.57
4039.31,3573.64,222.12,338.8
4023.4,3561.08,221.34,337.61
4007.24,3550.46,220.68,336.6
3976.79,3541.34,220.12,335.73
3964.77,3526.79,219.21,334.35
3934.84,3514.55,218.45,333.19
3901.65,3498.57,217.46,331.68
3866.71,3479.5,216.27,329.87
3796.12,3443.84,214.06,326.49
3728.03,3409.39,211.92,323.23
3699.87,3398.51,211.24,322.19
3696.56,3391.35,210.79,321.51
3701.41,3404.38,211.6,322.75
3700.92,3403.01,211.52,322.62
3697.69,3396.13,211.09,321.97
3704.76,3394.95,211.02,321.86
3709.18,3405.48,211.67,322.85
3724.29,3402.5,211.49,322.57
3726.05,3416.22,212.34,323.87
3738.7,3416.46,212.35,323.89
3739.13,3413.1,212.15,323.58
3727.0,3411.74,212.06,323.45
3725.11,3405.54,211.68,322.86
3719.94,3403.86,211.57,322.7
3697.06,3396.31,211.1,321.98
3703.95,3394.13,210.97,321.78
3694.7,3390.55,210.74,321.44
3710.13,3402.48,211.49,322.57
3706.31,3401.49,211.42,322.48
3722.36,3408.84,211.88,323.17
3755.76,3419.32,212.53,324.17
3773.89,3433.71,213.43,325.53
3817.48,3450.86,214.49,327.16
3848.2,3473.32,215.89,329.29
3893.56,3492.83,217.1,331.13
3942.53,3523.34,219.0,334.03
4015.12,3552.07,220.78,336.75
4073.54,3575.03,222.21,338.93
4120.91,3607.31,224.22,341.99
4175.72,3634.82,225.93,344.6
4214.71,3659.33,227.45,346.92
4285.76,3680.99,228.8,348.97
4318.0,3715.06,230.91,352.2
4364.65,3726.27,231.61,353.27
4386.35,3743.21,232.66,354.87
4412.6,3751.52,233.18,355.66
4433.2,3767.97,234.2,357.22
4443.65,3767.91,234.2,357.21
4440.45,3776.58,234.74,358.04
4450.76,3771.71,234.43,357.57
4444.42,3772.04,234.46,357.61
4449.88,3770.86,234.38,357.49
4441.81,3771.0,234.39,357.51
4449.14,3770.76,234.38,357.48
4442.76,3777.2,234.78,358.1
4447.25,3771.92,234.45,357.59
4452.95,3777.92,234.82,358.16
4454.86,3780.64,234.99,358.42
4468.88,3774.04,234.58,357.79
4465.19,3779.9,234.94,358.35
4470.46,3782.23,235.09,358.57
4467.89,3782.78,235.12,358.62
4467.68,3788.51,235.48,359.17
4472.74,3787.96,235.45,359.11
4477.05,3787.75,235.43,359.09
4456.2,3781.42,235.04,358.49
4456.35,3774.34,234.6,357.82
4439.48,3772.87,234.51,357.68
4425.96,3763.32,233.91,356.78
4408.66,3761.08,233.77,356.57
4391.61,3746.21,232.85,355.16
4368.57,3736.76,232.26,354.26
4348.39,3728.08,231.72,353.44
4334.76,3714.27,230.86,352.13
4317.52,3698.88,229.91,350.67
4266.38,3686.45,229.14,349.49
4255.63,3671.15,228.19,348.04
4234.64,3662.9,227.67,347.26
4190.91,3650.27,226.89,346.06
4181.89,3639.06,226.19,345.0
4161.48,3633.1,225.82,344.43
4122.8,3620.63,225.04,343.25
4111.64,3607.51,224.23,342.01
4114.74,3602.63,223.93,341.54
4091.56,3596.84,223.57,341.0
4077.56,3591.8,223.25,340.52
4074.74,3590.87,223.2,340.43
4067.07,3584.37,222.79,339.81
4065.84,3580.04,222.52,339.4
4067.21,3585.66,222.87,339.94
4066.23,3578.42,222.42,339.25
4071.71,3583.44,222.73,339.73
4066.75,3581.54,222.61,339.54
4058.92,3578.69,222.44,339.28
4053.46,3576.55,222.3,339.07
4062.37,3573.0,222.08,338.74
4052.58,3570.65,221.94,338.51
4029.56,3562.91,221.46,337.78
4007.44,3550.58,220.69,336.61
3999.33,3543.15,220.23,335.91
3962.33,3530.51,219.44,334.71
3939.11,3516.42,218.57,333.37
3910.84,3499.0,217.48,331.72
3867.91,3480.04,216.31,329.92
3794.69,3444.92,214.12,326.59
3726.57,3404.27,211.6,322.74
3696.33,3398.32,211.23,322.17
3695.57,3396.55,211.12,322.01
3701.61,3394.24,210.97,321.79
3709.62,3395.43,211.05,321.9
3704.5,3391.42,210.8,321.52
3686.46,3394.25,210.97,321.79
3710.75,3400.77,211.38,322.41
3721.7,3407.29,211.78,323.03
3734.11,3411.98,212.08,323.47
3739.68,3415.51,212.3,323.8
3736.66,3408.85,211.88,323.17
3727.79,3403.23,211.53,322.64
3717.44,3406.87,211.76,322.99
3716.42,3398.03,211.21,322.15
3702.31,3395.15,211.03,321.87
3702.06,3394.34,210.98,321.8
3694.91,3394.0,210.96,321.77
3690.49,3402.7,211.5,322.59
3708.44,3404.43,211.61,322.75
3732.22,3405.76,211.69,322.88
3747.57,3418.41,212.48,324.08
3777.57,3436.13,213.58,325.76
3813.44,3452.36,214.59,327.3
3854.01,3468.76,215.6,328.85
3893.67,3496.65,217.34,331.5
3944.82,3520.81,218.84,333.79
4008.14,3552.31,220.8,336.77
4059.08,3574.66,222.19,338.89
4120.55,3609.45,224.35,342.19
4176.78,3632.72,225.8,344.4
4233.18,3664.35,227.76,347.4
4273.66,3685.32,229.07,349.38
4316.73,3702.47,230.13,351.01
4353.62,3723.21,231.42,352.98
4374.46,3745.29,232.79,355.07
4412.47,3756.25,233.47,356.11
4444.17,3767.86,234.2,357.21
4448.14,3772.82,234.5,357.68
4459.4,3766.53,234.11,357.08
4448.19,3774.38,234.6,357.83
4454.32,3767.79,234.19,357.2
4448.67,3779.62,234.93,358.32
4456.02,3775.43,234.67,357.93
4443.76,3773.75,234.56,357.77
4440.83,3775.09,234.65,357.89
4460.01,3778.8,234.88,358.25
4450.12,3778.97,234.89,358.26
4459.5,3783.54,235.17,358.7
4457.24,3781.58,235.05,358.51
4462.33,3783.93,235.2,358.73
4472.05,3783.25,235.15,358.67
4467.82,3786.49,235.35,358.98
4461.54,3786.98,235.38,359.02
4467.01,3787.72,235.43,359.09
4459.43,3789.34,235.53,359.25
4451.23,3783.27,235.15,358.67
4466.37,3776.76,234.75,358.05
4438.26,3775.47,234.67,357.93
4431.94,3772.8,234.5,357.68
4416.83,3764.28,233.97,356.87
4393.46,3747.93,232.96,355.32
4370.71,3735.53,232.19,354.14
4361.34,3723.9,231.46,353.04
4329.33,3715.92,230.97,352.28
4304.53,3698.42,229.88,350.63
4272.84,3692.01,229.48,350.02
4255.32,3678.27,228.63,348.72
4223.62,3661.28,227.57,347.11
4196.23,3648.11,226.75,345.86
4174.5,3629.92,225.62,344.13
4154.76,3619.1,224.95,343.11
4145.6,3618.44,224.91,343.04
4119.36,3611.23,224.46,342.36
4109.78,3596.77,223.56,340.99
4086.51,3594.94,223.45,340.82
4078.51,3589.24,223.09,340.28
4073.12,3587.05,222.96,340.07
4067.83,3585.14,222.84,339.89
4073.7,3575.28,222.23,338.95
4064.77,3583.89,222.76,339.77
4067.97,3580.35,222.54,339.43
4064.1,3587.92,223.01,340.15
4055.17,3582.13,222.65,339.6
4063.29,3576.91,222.33,339.11
4052.76,3575.85,222.26,339.01
4047.08,3570.17,221.91,338.47
4045.55,3567.32,221.73,338.2
4027.14,3559.94,221.27,337.5
4017.65,3556.4,221.05,337.16
3990.11,3547.99,220.53,336.36
3961.6,3534.01,219.66,335.04
3928.65,3514.63,218.46,333.2
3905.24,3495.85,217.29,331.42
3871.69,3478.36,216.2,329.76
3799.55,3447.5,214.28,326.84
3729.31,3415.14,212.27,323.77
3690.59,3391.56,210.81,321.53
3697.22,3394.77,211.01,321.84
3694.77,3391.8,210.82,321.56
3699.98,3393.7,210.94,321.74
3692.85,3393.26,210.91,321.7
3705.11,3392.01,210.83,321.58
3710.46,3400.8,211.38,322.41
3733.58,3409.75,211.94,323.26
3729.36,3413.61,212.18,323.62
3736.07,3416.43,212.35,323.89
3724.8,3413.51,212.17,323.61
3731.44,3403.59,211.55,322.68
3726.31,3402.24,211.47,322.55
3708.93,3405.28,211.66,322.83
3705.31,3395.36,211.04,321.89
3695.66,3394.64,211.0,321.83
3693.78,3395.78,211.07,321.93
3707.74,3400.35,211.35,322.37
3712.86,3398.47,211.24,322.19
3727.84,3407.83,211.82,323.08
3745.88,3418.51,212.48,324.09
3777.39,3431.23,213.27,325.3
3817.37,3455.34,214.77,327.58
3857.51,3471.44,215.77,329.11
3899.88,3498.99,217.48,331.72
3947.52,3520.78,218.84,333.78
4010.41,3552.35,220.8,336.78
4066.73,3577.09,222.34,339.12
4107.28,3606.85,224.19,341.94
4172.82,3636.43,226.03,344.75
4224.09,3663.56,227.71,347.32
4280.38,3685.62,229.08,349.41
4329.24,3707.54,230.45,351.49
4356.67,3728.62,231.76,353.49
4381.6,3747.21,232.91,355.25
4413.03,3753.32,233.29,355.83
4425.4,3765.93,234.08,357.03
4447.12,3771.72,234.44,357.57
4453.89,3773.09,234.52,357.7
4449.2,3781.44,235.04,358.5
4454.04,3772.34,234.47,357.63
4446.42,3774.76,234.62,357.86
4446.69,3775.3,234.66,357.91
4452.88,3776.83,234.75,358.06
4450.39,3769.05,234.27,357.32
4453.68,3776.65,234.74,358.04
4446.44,3775.6,234.68,357.94
4457.52,3782.61,235.11,358.61
4456.75,3776.71,234.75,358.05
4472.1,3777.14,234.77,358.09
4461.66,3787.72,235.43,359.09
4470.81,3779.52,234.92,358.31
4474.54,3782.0,235.07,358.55
4468.24,3787.61,235.42,359.08
4461.15,3788.3,235.47,359.15
4463.03,3782.59,235.11,358.61
4448.91,3777.01,234.76,358.08
4442.15,3772.14,234.46,357.61
4441.18,3767.17,234.15,357.14
4413.02,3763.1,233.9,356.76
4403.21,3746.11,232.84,355.15
4371.32,3738.01,232.34,354.38
4352.2,3725.62,231.57,353.2
4330.67,3715.08,230.92,352.21
4303.7,3703.5,230.2,351.11
4268.68,3687.03,229.17,349.55
4251.79,3678.28,228.63,348.72
4226.19,3660.93,227.55,347.07
4183.89,3652.05,227.0,346.23
4169.59,3641.03,226.31,345.19
4152.85,3630.39,225.65,344.18
4143.23,3616.5,224.79,342.86
4113.28,3604.47,224.04,341.72
4108.28,3595.27,223.47,340.85
4082.96,3589.29,223.1,340.28
4075.02,3590.48,223.17,340.39
4076.81,3583.77,222.75,339.76
4069.29,3581.03,222.58,339.5
4065.92,3585.61,222.87,339.93
4070.44,3582.84,222.7,339.67
4065.45,3578.15,222.4,339.22
4073.09,3576.92,222.33,339.11
4059.55,3577.9,222.39,339.2
4084.94,3582.46,222.67,339.63
4058.48,3571.91,222.02,338.63
4049.12,3576.13,222.28,339.03
4036.95,3565.34,221.61,338.01
4026.81,3560.3,221.3,337.53
4007.88,3550.41,220.68,336.59
3986.1,3546.95,220.46,336.27
3973.02,3536.46,219.81,335.27
3946.08,3513.52,218.39,333.1
3898.84,3497.0,217.36,331.53
3868.86,3476.25,216.07,329.56
3796.66,3446.51,214.22,326.74
3732.64,3412.94,212.14,323.56
3699.83,3395.51,211.05,321.91
3699.72,3399.22,211.28,322.26
3706.6,3399.04,211.27,322.24
3698.21,3404.47,211.61,322.76
3702.68,3395.23,211.03,321.88
3706.73,3391.35,210.79,321.51
3715.26,3400.31,211.35,322.36
3726.03,3404.23,211.59,322.74
3728.08,3412.85,212.13,323.55
3739.83,3419.45,212.54,324.18
3726.39,3414.97,212.26,323.75
3721.71,3406.64,211.74,322.96
3725.1,3405.6,211.68,322.87
3714.51,3399.97,211.33,322.33
3699.37,3391.41,210.8,321.52
3698.72,3388.59,210.62,321.25
3682.7,3392.18,210.84,321.59
3704.68,3391.01,210.77,321.48
3717.45,3400.92,211.39,322.42
3720.68,3402.17,211.47,322.54
3758.08,3421.4,212.66,324.36
3774.62,3436.5,213.6,325.79
3819.97,3454.08,214.69,327.46
3859.88,3475.02,215.99,329.45
3901.62,3489.69,216.91,330.84
3952.78,3523.9,219.03,334.08
4000.39,3548.59,220.57,336.42
4065.82,3575.45,222.24,338.97
4111.5,3607.38,224.22,341.99
4172.57,3640.94,226.31,345.18
4233.56,3658.39,227.39,346.83
4272.25,3691.49,229.45,349.97
4312.3,3706.2,230.36,351.36
4346.42,3729.97,231.84,353.62
4386.68,3742.01,232.59,354.76
4418.6,3759.34,233.67,356.4
4427.17,3767.86,234.2,357.21
4451.96,3772.97,234.51,357.69
4453.93,3773.49,234.55,357.74
4456.69,3779.94,234.95,358.35
4448.45,3777.75,234.81,358.15
4442.75,3772.92,234.51,357.69
4449.31,3774.12,234.58,357.8
4447.15,3772.83,234.5,357.68
4443.0,3774.18,234.59,357.81
4447.72,3780.92,235.01,358.45
4450.74,3777.43,234.79,358.12
4452.24,3779.48,234.92,358.31
4463.25,3779.2,234.9,358.28
4462.87,3787.52,235.42,359.07
4471.8,3779.94,234.95,358.35
4466.27,3788.76,235.5,359.19
4471.78,3786.98,235.38,359.02
4472.17,3789.95,235.57,359.3
4467.52,3786.4,235.35,358.97
4461.37,3780.75,235.0,358.43
4454.94,3776.77,234.75,358.05
4448.22,3776.03,234.7,357.98
4426.32,3768.49,234.24,357.27
4409.34,3758.73,233.63,356.34
4395.0,3753.02,233.27,355.8
4375.29,3734.56,232.13,354.05
4346.69,3729.21,231.79,353.55
4330.35,3711.2,230.67,351.84
4299.93,3701.22,230.05,350.89
4277.33,3681.88,228.85,349.06
4251.96,3677.19,228.56,348.61
4216.65,3657.21,227.32,346.72
4196.97,3652.38,227.02,346.26
4169.27,3636.17,226.01,344.72
4155.43,3619.59,224.98,343.15
4125.91,3613.0,224.57,342.53
4114.04,3610.06,224.39,342.25
4103.39,3604.48,224.04,341.72
4094.1,3597.95,223.63,341.1
4088.44,3590.67,223.18,340.41
4076.64,3586.17,222.9,339.98
4071.83,3589.42,223.1,340.29
4065.29,3575.57,222.24,338.98
4064.59,3590.04,223.14,340.35
4061.0,3583.23,222.72,339.71
4063.37,3579.46,222.49,339.35
4057.49,3573.12,222.09,338.75
4062.47,3576.55,222.3,339.07
4049.49,3578.86,222.45,339.29
4050.78,3573.9,222.14,338.82
4037.1,3568.0,221.77,338.26
4034.53,3562.54,221.43,337.74
4009.41,3554.47,220.93,336.98
3980.42,3540.06,220.04,335.61
3966.23,3530.6,219.45,334.72
3940.84,3519.13,218.74,333.63
3902.2,3498.19,217.43,331.64
3860.97,3481.87,216.42,330.1
3802.19,3447.57,214.29,326.84
3730.36,3417.52,212.42,324.0
3700.1,3403.68,211.56,322.68
3693.0,3380.88,210.14,320.52
3689.16,3382.68,210.25,320.69
3681.21,3379.4,210.05,320.38
3687.1,3391.31,210.79,321.51
3686.96,3383.88,210.33,320.81
3641.08,3299.76,205.1,312.83
3589.53,3213.42,199.73,304.65
3537.49,3125.05,194.24,296.27
3482.16,3042.05,189.08,288.4
3443.09,2976.29,184.99,282.16
3406.81,2915.3,181.2,276.38
3382.54,2883.43,179.22,273.36
3365.13,2846.08,176.9,269.82
3340.94,2824.93,175.59,267.82
3332.97,2795.15,173.74,264.99
3341.27,2785.29,173.12,264.06
3331.48,2766.2,171.94,262.25
3323.62,2770.03,172.17,262.61
3308.17,2771.05,172.24,262.71
3320.23,2769.35,172.13,262.55
3320.32,2775.1,172.49,263.09
3322.81,2778.31,172.69,263.4
3320.48,2786.22,173.18,264.15
3331.57,2787.04,173.23,264.22
3340.44,2795.97,173.79,265.07
3339.44,2804.8,174.34,265.91
3342.98,2813.61,174.88,266.74
3343.0,2818.34,175.18,267.19
3338.5,2822.24,175.42,267.56
3349.52,2825.29,175.61,267.85
3358.1,2829.47,175.87,268.25
3357.98,2833.5,176.12,268.63
3352.19,2841.42,176.61,269.38
3361.06,2843.02,176.71,269.53
3362.68,2839.69,176.5,269.22
3370.62,2839.3,176.48,269.18
3361.74,2851.67,177.25,270.35
3351.57,2849.98,177.14,270.19
3369.85,2849.68,177.13,270.16
3366.61,2855.78,177.5,270.74
3361.49,2860.61,177.8,271.2
3385.61,2866.2,178.15,271.73
3368.38,2861.73,177.87,271.3
3380.15,2862.66,177.93,271.39
3372.45,2862.94,177.95,271.42
3376.73,2859.17,177.72,271.06
3369.4,2860.98,177.83,271.23
3372.79,2857.05,177.58,270.86
3362.56,2852.41,177.29,270.42
3373.32,2852.39,177.29,270.42
3357.51,2853.66,177.37,270.54
3362.07,2841.56,176.62,269.39
3356.49,2842.78,176.7,269.51
3360.99,2833.76,176.14,268.65
3351.13,2819.12,175.23,267.26
3346.09,2814.69,174.95,266.85
3331.77,2804.53,174.32,265.88
3329.45,2785.99,173.17,264.12
3311.58,2768.57,172.08,262.47
3310.86,2755.97,171.3,261.28
3291.47,2736.12,170.07,259.4
3283.67,2720.52,169.1,257.92
3272.22,2700.32,167.84,256.0
3268.17,2692.47,167.35,255.26
3251.13,2672.54,166.12,253.37
3245.67,2661.42,165.42,252.31
3245.7,2655.4,165.05,251.74
3231.16,2641.57,164.19,250.43
3233.2,2635.25,163.8,249.83
3229.3,2625.37,163.18,248.9
3224.15,2624.82,163.15,248.84
3219.7,2624.14,163.11,248.78
3219.38,2625.29,163.18,248.89
3221.12,2616.42,162.63,248.05
3228.59,2612.32,162.37,247.66
3217.86,2620.47,162.88,248.43
3217.43,2615.88,162.59,248.0
3220.68,2604.34,161.88,246.9
3229.04,2611.94,162.35,247.62
3220.07,2605.34,161.94,247.0
3224.61,2607.34,162.06,247.19
3215.98,2613.91,162.47,247.81
3211.94,2611.15,162.3,247.55
3221.97,2612.01,162.35,247.63
3223.86,2611.72,162.33,247.6
3218.92,2616.67,162.64,248.07
3228.89,2609.83,162.22,247.42
3218.59,2610.56,162.26,247.49
3227.88,2610.55,162.26,247.49
3230.0,2609.36,162.19,247.38
3235.55,2613.52,162.45,247.77
3224.91,2605.44,161.94,247.01
3225.99,2614.45,162.5,247.86
3226.14,2607.61,162.08,247.21
3219.38,2613.78,162.46,247.8
3225.72,2607.8,162.09,247.23
3221.73,2617.38,162.69,248.14
3221.26,2609.99,162.23,247.44
3218.98,2616.1,162.61,248.02
3220.24,2614.38,162.5,247.85
3221.13,2612.09,162.36,247.64
3225.73,2614.51,162.51,247.87
3226.48,2610.7,162.27,247.51
3219.23,2603.72,161.84,246.84
3222.31,2602.87,161.78,246.76
3215.83,2608.31,162.12,247.28
3206.97,2608.96,162.16,247.34
3221.82,2609.17,162.18,247.36
3226.37,2611.1,162.3,247.54
3226.78,2612.93,162.41,247.72
3222.61,2610.78,162.28,247.51
3211.71,2610.96,162.29,247.53
3232.77,2606.66,162.02,247.12
3202.1,2608.79,162.15,247.32
3222.15,2610.32,162.25,247.47
3219.56,2608.29,162.12,247.28
3220.16,2610.22,162.24,247.46
3228.89,2612.36,162.37,247.66
3226.25,2603.81,161.84,246.85
3231.38,2611.9,162.35,247.62
3223.16,2610.54,162.26,247.49
3225.97,2613.56,162.45,247.78
3218.8,2607.68,162.08,247.22
3216.03,2610.88,162.28,247.52
3220.6,2614.31,162.5,247.85
3225.29,2611.22,162.3,247.55
3215.17,2611.56,162.32,247.59
3205.84,2614.42,162.5,247.86
3225.02,2614.87,162.53,247.9
3216.29,2608.54,162.14,247.3
3215.2,2612.54,162.39,247.68
3215.11,2610.58,162.26,247.49
3222.12,2618.19,162.74,248.22
3220.65,2605.97,161.98,247.06
3220.29,2605.54,161.95,247.02
3214.08,2616.58,162.64,248.06
3216.17,2614.87,162.53,247.9
3217.54,2614.12,162.48,247.83
3224.65,2607.57,162.08,247.21
3234.45,2611.39,162.31,247.57
3214.58,2607.75,162.09,247.23
3216.64,2612.06,162.36,247.63
3214.87,2609.43,162.19,247.39
3214.84,2605.52,161.95,247.01
3218.55,2610.48,162.26,247.48
3219.5,2616.06,162.6,248.01
3226.03,2609.25,162.18,247.37
3214.85,2611.9,162.35,247.62
3226.23,2615.85,162.59,247.99
3211.53,2611.59,162.33,247.59
3218.7,2606.03,161.98,247.06
3214.61,2608.23,162.12,247.27
3219.36,2608.51,162.14,247.3
3230.39,2608.79,162.15,247.32
3224.06,2614.31,162.5,247.85
3209.57,2604.63,161.89,246.93
3213.16,2604.47,161.88,246.91
3220.11,2605.07,161.92,246.97
3218.68,2605.71,161.96,247.03
3214.45,2610.67,162.27,247.5
3232.81,2608.2,162.12,247.27
3213.84,2612.58,162.39,247.68
3220.24,2613.94,162.47,247.81
3222.98,2612.73,162.4,247.7
3219.91,2610.74,162.27,247.51
3214.87,2611.07,162.29,247.54
3227.67,2609.22,162.18,247.37
3221.1,2611.29,162.31,247.56
3224.84,2605.37,161.94,247.0
3218.54,2608.55,162.14,247.3
3219.13,2609.12,162.17,247.36
3220.73,2608.44,162.13,247.29
3214.23,2611.78,162.34,247.61
3216.39,2612.17,162.36,247.65
3220.53,2610.6,162.27,247.5
3209.3,2605.55,161.95,247.02
3216.71,2617.32,162.68,248.13
3221.5,2617.53,162.7,248.15
3234.57,2622.62,163.01,248.64
3235.9,2639.59,164.07,250.24
3244.13,2654.02,164.96,251.61
3268.04,2678.24,166.47,253.91
3283.45,2717.54,168.91,257.63
3303.8,2755.64,171.28,261.25
3344.33,2805.3,174.37,265.95
