,Iron_steel,Olefin,Methanol,Ammonia
20177,21343.13,74132.18,4607.78,7028.04
20178,21406.95,74309.83,4618.82,7044.89
20179,21562.74,74618.51,4638.01,7074.15
20180,21741.34,74791.56,4648.76,7090.56
20181,21992.19,75305.1,4680.68,7139.24
20182,22140.03,75704.46,4705.5,7177.1
20183,22432.52,76347.43,4745.47,7238.06
20184,22760.29,76927.91,4781.55,7293.09
20185,23052.14,77479.63,4815.84,7345.4
20186,23407.89,78101.11,4854.47,7404.32
20187,23745.09,78792.32,4897.43,7469.85
20188,24033.72,79240.4,4925.28,7512.33
20189,24260.44,79736.99,4956.15,7559.4
20190,24627.05,80397.85,4997.23,7622.06
20191,24805.06,80929.13,5030.25,7672.42
20192,25065.12,81275.69,5051.79,7705.28
20193,25266.46,81668.77,5076.22,7742.55
20194,25415.37,81895.68,5090.33,7764.06
20195,25492.96,82218.52,5110.39,7794.66
20196,25619.52,82193.45,5108.83,7792.29
20197,25636.88,82214.06,5110.12,7794.24
20198,25595.02,82414.4,5122.57,7813.23
20199,25583.29,82453.46,5125.0,7816.94
20200,25620.81,82348.98,5118.5,7807.03
20201,25554.83,82420.11,5122.92,7813.78
20202,25584.98,82355.01,5118.88,7807.6
20203,25578.43,82307.59,5115.93,7803.11
20204,25633.99,82236.38,5111.5,7796.36
20205,25577.69,82483.17,5126.84,7819.75
20206,25569.36,82450.63,5124.82,7816.67
20207,25696.63,82372.49,5119.96,7809.26
20208,25672.19,82424.15,5123.17,7814.16
20209,25672.56,82594.17,5133.74,7830.28
20210,25755.33,82527.11,5129.57,7823.92
20211,25670.23,82554.73,5131.29,7826.54
20212,25719.92,82622.36,5135.49,7832.95
20213,25693.5,82581.18,5132.93,7829.05
20214,25731.12,82540.78,5130.42,7825.22
20215,25707.23,82441.08,5124.23,7815.76
20216,25540.21,82235.6,5111.45,7796.28
20217,25512.09,82282.14,5114.35,7800.7
20218,25462.7,82029.55,5098.65,7776.75
20219,25282.55,81809.2,5084.95,7755.86
20220,25202.09,81430.73,5061.43,7719.98
20221,25041.42,81369.66,5057.63,7714.19
20222,24939.99,81007.86,5035.14,7679.89
20223,24689.52,80722.12,5017.38,7652.8
20224,24597.0,80418.7,4998.52,7624.03
20225,24503.48,80260.3,4988.68,7609.02
20226,24332.73,79812.45,4960.84,7566.56
20227,24173.79,79585.87,4946.76,7545.08
20228,24007.28,79316.13,4929.99,7519.5
20229,23910.24,79107.09,4917.0,7499.69
20230,23820.23,78757.71,4895.28,7466.56
20231,23688.03,78660.19,4889.22,7457.32
20232,23578.3,78543.72,4881.98,7446.28
20233,23551.39,78198.92,4860.55,7413.59
20234,23545.81,78234.31,4862.75,7416.94
20235,23411.87,78252.53,4863.88,7418.67
20236,23525.88,78155.58,4857.86,7409.48
20237,23447.06,78189.38,4859.96,7412.68
20238,23449.03,78085.14,4853.48,7402.8
20239,23390.1,78149.85,4857.5,7408.94
20240,23431.75,78065.1,4852.23,7400.9
20241,23379.87,78124.83,4855.94,7406.56
20242,23403.66,78028.95,4849.99,7397.47
20243,23329.77,77908.76,4842.51,7386.08
20244,23227.03,77963.22,4845.9,7391.24
20245,23283.62,77892.96,4841.53,7384.58
20246,23209.94,77744.14,4832.28,7370.47
20247,23137.27,77439.44,4813.34,7341.59
20248,22981.56,77303.5,4804.89,7328.7
20249,22807.69,76946.39,4782.7,7294.84
20250,22682.33,76663.47,4765.11,7268.02
20251,22445.68,76404.4,4749.01,7243.46
20252,22255.21,75881.7,4716.52,7193.91
20253,21892.06,75329.58,4682.2,7141.56
20254,21428.98,74382.94,4623.36,7051.82
20255,21222.03,74122.73,4607.19,7027.15
20256,21301.76,74009.85,4600.17,7016.45
20257,21290.52,74098.43,4605.68,7024.85
20258,21286.76,74110.6,4606.44,7026.0
20259,21297.7,74007.89,4600.05,7016.26
20260,21247.69,73933.94,4595.45,7009.25
20261,21377.62,74269.87,4616.34,7041.1
20262,21411.3,74457.68,4628.01,7058.9
20263,21493.55,74435.4,4626.62,7056.79
20264,21477.37,74438.17,4626.8,7057.05
20265,21598.32,74402.26,4624.56,7053.65
20266,21463.67,74348.2,4621.2,7048.52
20267,21406.14,74312.08,4618.96,7045.1
20268,21348.21,74195.82,4611.73,7034.08
20269,21286.27,74044.99,4602.36,7019.78
20270,21246.19,74057.21,4603.12,7020.94
20271,21233.77,74005.58,4599.91,7016.04
20272,21296.36,74004.6,4599.85,7015.95
20273,21333.39,74164.87,4609.81,7031.14
20274,21438.42,74231.85,4613.97,7037.49
20275,21542.61,74498.8,4630.56,7062.8
20276,21747.85,74917.75,4656.6,7102.52
20277,21911.91,75268.34,4678.4,7135.76
20278,22167.62,75686.12,4704.36,7175.37
20279,22448.5,76284.43,4741.55,7232.09
20280,22709.1,76735.03,4769.56,7274.81
20281,23086.6,77429.14,4812.7,7340.61
20282,23371.11,78088.93,4853.71,7403.16
20283,23665.97,78735.9,4893.93,7464.5
20284,24010.69,79203.11,4922.97,7508.79
20285,24314.67,79945.12,4969.09,7579.14
20286,24620.31,80442.66,5000.01,7626.31
20287,24859.42,80775.4,5020.69,7657.85
20288,25088.98,81286.69,5052.47,7706.32
20289,25317.39,81694.48,5077.82,7744.98
20290,25384.06,81807.95,5084.87,7755.74
20291,25528.5,82020.08,5098.06,7775.85
20292,25574.61,82482.02,5126.77,7819.64
20293,25608.84,82266.32,5113.36,7799.2
20294,25579.86,82483.69,5126.88,7819.8
20295,25604.47,82356.72,5118.98,7807.77
20296,25622.58,82379.94,5120.43,7809.97
20297,25619.78,82352.36,5118.71,7807.35
20298,25618.65,82298.62,5115.37,7802.26
20299,25649.6,82205.87,5109.61,7793.46
20300,25633.15,82404.59,5121.96,7812.3
20301,25614.33,82270.2,5113.61,7799.56
20302,25655.63,82640.48,5136.62,7834.67
20303,25683.84,82395.96,5121.42,7811.49
20304,25700.96,82574.13,5132.5,7828.38
20305,25705.45,82566.71,5132.04,7827.67
20306,25740.65,82605.46,5134.44,7831.35
20307,25701.2,82634.61,5136.26,7834.11
20308,25774.99,82494.78,5127.56,7820.85
20309,25682.66,82645.28,5136.92,7835.12
20310,25685.39,82461.71,5125.51,7817.72
20311,25670.41,82396.27,5121.44,7811.52
20312,25622.29,82271.92,5113.71,7799.73
20313,25507.33,82285.97,5114.59,7801.06
20314,25399.05,81957.4,5094.16,7769.91
20315,25294.18,81842.84,5087.04,7759.05
20316,25212.92,81630.58,5073.85,7738.93
20317,25062.99,81145.05,5043.67,7692.89
20318,24959.17,81098.92,5040.8,7688.52
20319,24768.03,80740.25,5018.51,7654.52
20320,24585.02,80455.41,5000.81,7627.51
20321,24472.88,80201.0,4984.99,7603.39
20322,24310.18,79885.23,4965.36,7573.46
20323,24136.59,79593.62,4947.24,7545.81
20324,24048.97,79297.83,4928.85,7517.77
20325,23934.88,79123.99,4918.05,7501.29
20326,23812.76,78838.6,4900.31,7474.23
20327,23612.39,78668.83,4889.76,7458.14
20328,23594.16,78328.13,4868.58,7425.84
20329,23540.86,78434.55,4875.2,7435.93
20330,23543.67,78418.21,4874.18,7434.38
20331,23486.29,78185.3,4859.7,7412.3
20332,23464.06,78186.69,4859.79,7412.43
20333,23441.73,78171.04,4858.82,7410.95
20334,23414.07,78066.9,4852.34,7401.07
20335,23464.03,78258.39,4864.25,7419.23
20336,23399.88,78080.27,4853.18,7402.34
20337,23445.6,77977.94,4846.81,7392.64
20338,23424.03,78063.08,4852.11,7400.71
20339,23411.53,78005.4,4848.52,7395.24
20340,23330.59,78050.74,4851.34,7399.54
20341,23276.71,77833.85,4837.86,7378.98
20342,23147.12,77624.19,4824.83,7359.1
20343,23107.37,77488.31,4816.38,7346.22
20344,22930.59,77218.07,4799.58,7320.6
20345,22833.27,76930.6,4781.72,7293.35
20346,22667.84,76882.96,4778.75,7288.83
20347,22454.5,76298.09,4742.4,7233.38
20348,22238.54,75888.58,4716.95,7194.56
20349,21888.05,75144.6,4670.7,7124.03
20350,21396.15,74264.86,4616.02,7040.62
20351,21292.89,74011.31,4600.26,7016.59
20352,21250.14,74081.55,4604.63,7023.24
20353,21257.37,73999.26,4599.51,7015.44
20354,21249.07,74097.23,4605.6,7024.73
20355,21381.62,74187.53,4611.22,7033.29
20356,21262.39,74045.82,4602.41,7019.86
20357,21379.79,74123.42,4607.23,7027.21
20358,21437.81,74195.37,4611.7,7034.04
20359,21474.58,74507.91,4631.13,7063.67
20360,21484.89,74499.93,4630.63,7062.91
20361,21512.09,74517.85,4631.75,7064.61
20362,21437.27,74375.07,4622.87,7051.07
20363,21410.23,74348.43,4621.22,7048.55
20364,21335.59,74117.35,4606.86,7026.64
20365,21291.69,74054.98,4602.98,7020.73
20366,21218.22,74037.04,4601.86,7019.02
20367,21301.72,74045.81,4602.41,7019.86
20368,21339.15,74170.68,4610.17,7031.69
20369,21400.77,74282.96,4617.15,7042.34
20370,21421.85,74393.85,4624.04,7052.85
20371,21631.01,74631.81,4638.83,7075.41
20372,21698.99,74852.89,4652.57,7096.37
20373,21907.7,75236.71,4676.43,7132.76
20374,22086.7,75679.02,4703.92,7174.69
20375,22483.13,76347.17,4745.45,7238.04
20376,22732.15,76755.82,4770.85,7276.78
20377,23008.93,77466.13,4815.0,7344.12
20378,23406.9,78088.1,4853.66,7403.08
20379,23735.62,78687.45,4890.92,7459.9
20380,24010.82,79259.52,4926.47,7514.14
20381,24354.79,79918.84,4967.45,7576.64
20382,24703.68,80423.55,4998.82,7624.49
20383,24835.78,80960.26,5032.18,7675.38
20384,25075.59,81439.96,5062.0,7720.85
20385,25227.53,81723.18,5079.6,7747.7
20386,25454.93,81876.39,5089.13,7762.23
20387,25432.09,82036.54,5099.08,7777.41
20388,25536.25,82247.3,5112.18,7797.39
20389,25617.96,82384.09,5120.68,7810.36
20390,25604.66,82370.43,5119.84,7809.07
20391,25615.03,82347.86,5118.43,7806.93
20392,25631.32,82233.31,5111.31,7796.07
20393,25638.24,82160.92,5106.81,7789.2
20394,25665.94,82379.43,5120.39,7809.92
20395,25626.44,82244.78,5112.03,7797.15
20396,25636.03,82477.73,5126.5,7819.24
20397,25645.02,82456.9,5125.21,7817.26
20398,25610.27,82517.41,5128.97,7823.0
20399,25735.13,82607.16,5134.55,7831.51
20400,25728.86,82472.4,5126.17,7818.73
20401,25722.0,82627.39,5135.81,7833.43
20402,25735.35,82568.66,5132.16,7827.86
20403,25694.56,82495.56,5127.61,7820.93
20404,25682.02,82517.52,5128.98,7823.01
20405,25760.23,82540.4,5130.4,7825.18
20406,25716.39,82590.14,5133.49,7829.89
20407,25642.82,82431.74,5123.65,7814.88
20408,25625.03,82301.65,5115.56,7802.55
20409,25499.83,82107.54,5103.5,7784.14
20410,25444.05,81981.07,5095.63,7772.15
20411,25294.09,81631.39,5073.9,7739.0
20412,25237.76,81618.07,5073.07,7737.74
20413,25053.01,81224.12,5048.58,7700.39
20414,24896.65,81150.45,5044.01,7693.41
20415,24766.67,80856.86,5025.76,7665.57
20416,24632.8,80507.8,5004.06,7632.48
20417,24466.04,80052.89,4975.79,7589.35
20418,24325.69,79837.11,4962.37,7568.9
20419,24199.45,79567.58,4945.62,7543.34
20420,24072.01,79373.05,4933.53,7524.9
20421,23891.82,79126.17,4918.18,7501.5
20422,23793.6,78876.04,4902.64,7477.78
20423,23704.36,78707.21,4892.14,7461.78
20424,23646.03,78541.99,4881.87,7446.11
20425,23528.75,78416.67,4874.08,7434.23
20426,23496.2,78244.44,4863.38,7417.9
20427,23467.54,78238.75,4863.03,7417.36
20428,23509.34,78053.41,4851.51,7399.79
20429,23433.24,78161.86,4858.25,7410.08
20430,23424.94,78106.35,4854.8,7404.81
20431,23397.45,78173.04,4858.94,7411.14
20432,23371.52,77983.59,4847.17,7393.17
20433,23389.38,78066.53,4852.32,7401.04
20434,23370.99,77985.62,4847.29,7393.37
20435,23381.74,78044.12,4850.93,7398.91
20436,23318.4,77942.27,4844.6,7389.26
20437,23322.75,77900.13,4841.98,7385.26
20438,23219.91,77678.83,4828.22,7364.28
20439,23130.42,77548.96,4820.15,7351.97
20440,22961.25,77337.79,4807.03,7331.95
20441,22860.17,76993.85,4785.65,7299.34
20442,22634.78,76801.55,4773.69,7281.11
20443,22423.25,76238.89,4738.72,7227.77
20444,22176.44,75976.72,4722.43,7202.91
20445,21900.35,75103.46,4668.15,7120.13
20446,21491.43,74392.14,4623.93,7052.69
20447,21295.29,74213.84,4612.85,7035.79
20448,21234.82,73753.91,4584.27,6992.18
20449,21204.04,73787.6,4586.36,6995.38
20450,21288.02,73788.74,4586.43,6995.48
20451,21203.64,73710.74,4581.58,6988.09
20452,21216.57,73796.62,4586.92,6996.23
20453,20946.65,72143.64,4484.18,6839.52
20454,20622.92,70135.96,4359.39,6649.19
20455,20347.11,68217.86,4240.16,6467.34
20456,20001.8,66291.69,4120.44,6284.73
20457,19831.37,64820.82,4029.02,6145.29
20458,19634.68,63845.34,3968.39,6052.81
20459,19500.32,62834.86,3905.58,5957.01
20460,19386.65,62279.41,3871.05,5904.35
20461,19304.15,61543.88,3825.34,5834.62
20462,19254.62,61138.54,3800.14,5796.19
20463,19170.66,60813.38,3779.93,5765.37
20464,19135.48,60608.86,3767.22,5745.98
20465,19041.83,60565.38,3764.52,5741.85
20466,19035.13,60377.37,3752.83,5724.03
20467,19098.32,60446.32,3757.12,5730.57
20468,19098.35,60429.19,3756.05,5728.94
20469,19161.61,60526.91,3762.12,5738.21
20470,19207.6,60861.14,3782.9,5769.89
20471,19121.8,60872.13,3783.58,5770.94
20472,19137.27,60992.7,3791.08,5782.37
20473,19230.17,61214.61,3804.87,5803.4
20474,19206.51,61164.92,3801.78,5798.69
20475,19291.89,61470.57,3820.78,5827.67
20476,19299.85,61530.13,3824.48,5833.32
20477,19281.33,61664.65,3832.84,5846.07
20478,19305.4,61689.2,3834.37,5848.4
20479,19293.24,61866.13,3845.37,5865.17
20480,19335.37,61772.78,3839.56,5856.32
20481,19354.99,62063.15,3857.61,5883.85
20482,19345.86,61928.41,3849.24,5871.08
20483,19393.02,62188.66,3865.41,5895.75
20484,19387.72,62132.79,3861.94,5890.45
20485,19391.17,62182.74,3865.04,5895.19
20486,19385.5,62268.43,3870.37,5903.31
20487,19367.55,62338.29,3874.71,5909.93
20488,19415.65,62432.26,3880.55,5918.84
20489,19391.66,62423.18,3879.99,5917.98
20490,19408.06,62361.53,3876.16,5912.14
20491,19394.49,62357.93,3875.93,5911.8
20492,19365.74,62405.63,3878.9,5916.32
20493,19446.16,62440.38,3881.06,5919.61
20494,19383.65,62307.64,3872.81,5907.03
20495,19448.14,62422.31,3879.94,5917.9
20496,19401.89,62360.97,3876.12,5912.08
20497,19340.47,62359.79,3876.05,5911.97
20498,19377.75,62071.72,3858.14,5884.66
20499,19315.8,62071.99,3858.16,5884.69
20500,19352.02,61873.88,3845.85,5865.91
20501,19266.84,61736.61,3837.32,5852.89
20502,19314.53,61490.17,3822.0,5829.53
20503,19239.34,61403.47,3816.61,5821.31
20504,19237.68,61091.88,3797.24,5791.77
20505,19161.66,60760.48,3776.64,5760.35
20506,19118.73,60438.03,3756.6,5729.78
20507,19071.79,60065.68,3733.46,5694.48
20508,18961.14,59705.38,3711.06,5660.32
20509,18981.47,59273.97,3684.25,5619.42
20510,18876.58,58935.04,3663.18,5587.29
20511,18818.76,58588.76,3641.66,5554.46
20512,18730.88,58378.75,3628.6,5534.55
20513,18725.75,58032.14,3607.06,5501.69
20514,18654.7,57814.74,3593.55,5481.08
20515,18663.29,57476.31,3572.51,5449.0
20516,18624.03,57582.95,3579.14,5459.11
20517,18649.65,57350.16,3564.67,5437.04
20518,18597.2,57315.47,3562.51,5433.75
20519,18559.66,57113.1,3549.93,5414.56
20520,18564.48,57117.89,3550.23,5415.02
20521,18582.77,56931.1,3538.62,5397.31
20522,18504.54,57099.65,3549.1,5413.29
20523,18500.87,57047.31,3545.85,5408.33
20524,18564.81,57041.87,3545.51,5407.81
20525,18543.14,56924.11,3538.19,5396.65
20526,18556.11,56974.91,3541.35,5401.46
20527,18586.22,56891.96,3536.19,5393.6
20528,18493.66,56951.53,3539.89,5399.25
20529,18502.6,56897.14,3536.51,5394.09
20530,18499.85,56912.3,3537.45,5395.53
20531,18547.39,56982.15,3541.8,5402.15
20532,18486.84,56973.78,3541.28,5401.36
20533,18516.52,56998.4,3542.81,5403.69
20534,18539.9,56960.55,3540.45,5400.1
20535,18551.2,57144.64,3551.9,5417.55
20536,18614.66,56900.82,3536.74,5394.44
20537,18528.02,56939.61,3539.15,5398.12
20538,18502.92,56961.25,3540.5,5400.17
20539,18520.19,57011.73,3543.63,5404.95
20540,18520.52,56938.94,3539.11,5398.05
20541,18551.15,56905.57,3537.04,5394.89
20542,18554.16,56987.97,3542.16,5402.7
20543,18535.97,57078.2,3547.77,5411.26
20544,18564.92,57083.31,3548.08,5411.74
20545,18603.64,56994.14,3542.54,5403.29
20546,18523.32,57047.87,3545.88,5408.38
20547,18528.1,56973.89,3541.28,5401.37
20548,18477.18,56795.04,3530.17,5384.41
20549,18553.83,57044.85,3545.69,5408.09
20550,18495.96,56919.95,3537.93,5396.25
20551,18500.35,56905.79,3537.05,5394.91
20552,18507.67,57007.04,3543.34,5404.51
20553,18513.2,56963.11,3540.61,5400.34
20554,18569.73,56986.34,3542.06,5402.55
20555,18511.96,56887.04,3535.88,5393.13
20556,18522.82,56876.58,3535.23,5392.14
20557,18514.97,56923.67,3538.16,5396.61
20558,18501.27,56923.8,3538.17,5396.62
20559,18588.52,56808.76,3531.02,5385.71
20560,18518.07,56797.95,3530.35,5384.69
20561,18539.23,57032.1,3544.9,5406.88
20562,18513.64,56843.4,3533.17,5389.0
20563,18535.84,56973.48,3541.26,5401.33
20564,18546.54,56974.94,3541.35,5401.47
20565,18569.11,56930.9,3538.61,5397.29
20566,18515.11,57031.48,3544.86,5406.83
20567,18567.29,56968.19,3540.93,5400.83
20568,18494.77,56821.26,3531.8,5386.9
20569,18542.47,56936.36,3538.95,5397.81
20570,18527.75,56959.51,3540.39,5400.0
20571,18524.98,56999.73,3542.89,5403.82
20572,18561.68,56815.92,3531.46,5386.39
20573,18517.5,57006.97,3543.34,5404.5
20574,18517.53,56992.45,3542.44,5403.13
20575,18587.29,57041.81,3545.5,5407.81
20576,18555.77,56792.38,3530.0,5384.16
20577,18523.75,56956.5,3540.2,5399.72
20578,18544.84,56902.99,3536.88,5394.64
20579,18534.76,56925.65,3538.28,5396.79
20580,18540.08,56994.72,3542.58,5403.34
20581,18539.91,56790.88,3529.91,5384.02
20582,18499.46,56864.88,3534.51,5391.03
20583,18522.13,56949.38,3539.76,5399.04
20584,18550.23,56994.32,3542.55,5403.3
20585,18472.47,57001.82,3543.02,5404.01
20586,18537.8,56940.77,3539.22,5398.23
20587,18513.1,56932.83,3538.73,5397.47
20588,18534.67,56929.19,3538.5,5397.13
20589,18528.66,56946.37,3539.57,5398.76
20590,18532.64,56995.91,3542.65,5403.45
20591,18576.15,56949.79,3539.78,5399.08
20592,18549.01,56914.52,3537.59,5395.74
20593,18478.38,56811.39,3531.18,5385.96
20594,18532.07,57007.27,3543.36,5404.53
20595,18536.83,56911.05,3537.38,5395.41
20596,18503.7,56947.85,3539.66,5398.9
20597,18522.84,56919.05,3537.87,5396.17
20598,18532.68,57044.4,3545.66,5408.05
20599,18510.16,56982.35,3541.81,5402.17
20600,18560.62,56977.1,3541.48,5401.67
20601,18482.34,57003.12,3543.1,5404.14
20602,18514.96,56986.95,3542.09,5402.6
20603,18530.57,56913.46,3537.53,5395.64
20604,18536.91,56928.84,3538.48,5397.09
20605,18488.59,56928.41,3538.46,5397.05
20606,18536.32,56998.54,3542.81,5403.7
20607,18524.27,57151.13,3552.3,5418.17
20608,18564.62,57064.76,3546.93,5409.98
20609,18476.53,56884.02,3535.7,5392.85
20610,18551.94,56839.81,3532.95,5388.65
20611,18513.69,57077.3,3547.71,5411.17
20612,18562.83,56918.05,3537.81,5396.07
20613,18530.71,56981.35,3541.75,5402.07
20614,18500.19,57003.77,3543.14,5404.2
20615,18538.25,56854.15,3533.84,5390.01
20616,18553.93,57040.46,3545.42,5407.68
20617,18518.98,57001.19,3542.98,5403.95
20618,18536.92,56831.73,3532.45,5387.89
20619,18526.51,56854.66,3533.87,5390.06
20620,18553.65,57003.73,3543.14,5404.2
20621,18593.5,56853.93,3533.83,5389.99
20622,18574.03,57120.4,3550.39,5415.26
20623,18503.44,57030.02,3544.77,5406.69
20624,18518.71,57100.18,3549.13,5413.34
20625,18599.25,57074.83,3547.56,5410.94
20626,18573.81,57395.16,3567.47,5441.3
20627,18629.45,57571.48,3578.43,5458.02
20628,18664.03,57959.41,3602.54,5494.8
20629,18773.32,58561.41,3639.96,5551.87
20630,18926.27,59176.63,3678.2,5610.2
20631,18961.47,60067.81,3733.59,5694.68
20632,19212.24,61300.89,3810.23,5811.58
20633,19458.52,62650.82,3894.14,5939.56
20634,19695.94,64414.76,4003.78,6106.79
20635,20056.7,66406.43,4127.57,6295.61
20636,20429.88,68667.6,4268.12,6509.98
20637,20850.51,71078.51,4417.97,6738.54
20638,21144.35,73258.94,4553.5,6945.26
20639,21217.16,73709.21,4581.49,6987.95
20640,21301.26,74142.15,4608.4,7028.99
20641,21345.49,74045.12,4602.37,7019.79
20642,21307.06,74047.12,4602.49,7019.98
20643,21294.26,74169.04,4610.07,7031.54
20644,21281.45,74101.26,4605.86,7025.11
20645,21363.82,74144.91,4608.57,7029.25
20646,21450.36,74263.91,4615.96,7040.53
20647,21480.57,74324.02,4619.7,7046.23
20648,21522.86,74525.12,4632.2,7065.3
20649,21426.71,74411.28,4625.12,7054.5
20650,21446.55,74302.51,4618.36,7044.19
20651,21368.78,74317.23,4619.28,7045.59
20652,21326.16,74100.91,4605.83,7025.08
20653,21296.36,74148.88,4608.81,7029.63
20654,21268.67,74014.3,4600.45,7016.87
20655,21291.59,74027.57,4601.27,7018.13
20656,21317.71,74165.88,4609.87,7031.24
20657,21424.5,74204.53,4612.27,7034.9
20658,21427.41,74308.43,4618.73,7044.75
20659,21603.21,74578.59,4635.52,7070.37
20660,21699.15,74799.06,4649.23,7091.27
20661,21958.42,75409.09,4687.14,7149.1
20662,22178.34,75815.31,4712.39,7187.61
20663,22460.46,76369.83,4746.86,7240.18
20664,22707.01,76949.32,4782.88,7295.12
20665,23020.91,77563.85,4821.08,7353.38
20666,23318.48,77954.8,4845.38,7390.45
20667,23703.04,78648.58,4888.5,7456.22
20668,24000.66,79183.67,4921.76,7506.95
20669,24356.43,79929.04,4968.09,7577.61
20670,24631.9,80293.43,4990.74,7612.16
20671,24858.26,80989.7,5034.01,7678.17
20672,25064.78,81262.87,5050.99,7704.06
20673,25212.97,81511.33,5066.44,7727.62
20674,25428.62,81923.34,5092.05,7766.68
20675,25508.44,82187.92,5108.49,7791.76
20676,25577.68,82339.04,5117.88,7806.09
20677,25680.43,82364.0,5119.44,7808.46
20678,25574.2,82329.27,5117.28,7805.16
20679,25595.42,82295.37,5115.17,7801.95
20680,25592.59,82402.06,5121.8,7812.06
20681,25594.89,82325.54,5117.04,7804.81
20682,25617.44,82373.6,5120.03,7809.37
20683,25645.26,82470.94,5126.08,7818.59
20684,25671.79,82550.87,5131.05,7826.17
20685,25653.87,82344.72,5118.24,7806.63
20686,25671.05,82401.07,5121.74,7811.97
20687,25713.24,82451.3,5124.86,7816.73
20688,25747.39,82709.18,5140.89,7841.18
20689,25757.27,82645.28,5136.92,7835.12
20690,25791.15,82687.84,5139.56,7839.16
20691,25723.05,82630.24,5135.98,7833.7
20692,25705.36,82652.92,5137.39,7835.85
20693,25685.49,82654.72,5137.51,7836.02
20694,25638.52,82473.78,5126.26,7818.86
20695,25670.07,82396.51,5121.46,7811.54
20696,25547.82,82221.04,5110.55,7794.9
20697,25486.95,82267.75,5113.45,7799.33
20698,25397.26,81824.94,5085.93,7757.35
20699,25340.6,81744.08,5080.9,7749.68
20700,25160.43,81643.98,5074.68,7740.2
20701,25089.45,81255.3,5050.52,7703.35
20702,24893.2,81034.98,5036.83,7682.46
20703,24806.45,80757.8,5019.6,7656.18
20704,24612.97,80438.0,4999.72,7625.86
20705,24409.72,80190.4,4984.33,7602.39
20706,24295.57,79918.51,4967.43,7576.61
20707,24098.82,79740.93,4956.4,7559.78
20708,24097.72,79374.79,4933.64,7525.07
20709,23909.65,78972.33,4908.62,7486.91
20710,23827.36,79008.67,4910.88,7490.36
20711,23631.54,78656.92,4889.02,7457.01
20712,23650.83,78612.84,4886.28,7452.83
20713,23584.89,78421.27,4874.37,7434.67
20714,23476.29,78303.43,4867.05,7423.5
20715,23489.22,78262.7,4864.51,7419.64
20716,23475.43,78127.8,4856.13,7406.85
20717,23462.13,78258.35,4864.24,7419.22
20718,23452.28,78190.82,4860.05,7412.82
20719,23405.98,78048.52,4851.2,7399.33
20720,23388.3,78210.46,4861.27,7414.68
20721,23353.79,78213.59,4861.46,7414.98
20722,23436.03,78096.16,4854.16,7403.85
20723,23274.51,77994.18,4847.82,7394.18
20724,23282.0,77961.26,4845.78,7391.06
20725,23256.88,77799.26,4835.71,7375.7
20726,23150.35,77645.99,4826.18,7361.17
20727,23118.64,77559.94,4820.83,7353.01
20728,22964.0,77271.52,4802.91,7325.67
20729,22891.79,77076.57,4790.79,7307.19
20730,22681.47,76652.03,4764.4,7266.94
20731,22442.67,76363.05,4746.44,7239.54
20732,22239.45,75992.44,4723.4,7204.41
20733,21840.98,75261.7,4677.98,7135.13
20734,21443.74,74417.34,4625.5,7055.08
20735,21336.38,74131.25,4607.72,7027.96
20736,21291.95,74137.98,4608.14,7028.59
20737,21258.53,74254.09,4615.35,7039.6
20738,21341.84,74084.69,4604.83,7023.54
20739,21294.03,74011.64,4600.28,7016.62
20740,21283.33,74001.51,4599.65,7015.66
20741,21365.54,74242.79,4614.65,7038.53
20742,21436.78,74417.47,4625.51,7055.09
20743,21480.71,74545.91,4633.49,7067.27
20744,21489.94,74511.85,4631.38,7064.04
20745,21528.87,74425.93,4626.04,7055.89
20746,21426.16,74387.75,4623.66,7052.27
20747,21423.07,74259.1,4615.67,7040.08
20748,21301.21,74139.68,4608.24,7028.76
20749,21301.33,73959.1,4597.02,7011.64
20750,21312.55,73983.18,4598.52,7013.92
20751,21244.07,74105.86,4606.14,7025.55
20752,21243.18,74072.04,4604.04,7022.34
20753,21302.37,74179.98,4610.75,7032.58
20754,21477.36,74406.6,4624.83,7054.06
20755,21593.49,74600.5,4636.89,7072.44
20756,21675.95,74930.55,4657.4,7103.73
20757,21942.68,75283.11,4679.31,7137.16
20758,22107.62,75720.51,4706.5,7178.62
20759,22479.92,76354.43,4745.9,7238.72
20760,22767.52,76886.89,4779.0,7289.2
20761,23015.71,77456.75,4814.42,7343.23
20762,23392.46,77959.97,4845.7,7390.94
20763,23750.81,78696.25,4891.46,7460.74
20764,24041.67,79388.22,4934.47,7526.34
20765,24310.54,79869.46,4964.38,7571.96
20766,24543.13,80390.47,4996.77,7621.36
20767,24849.08,80922.23,5029.82,7671.77
20768,25062.11,81161.32,5044.68,7694.44
20769,25267.65,81691.13,5077.61,7744.67
20770,25417.75,81900.01,5090.6,7764.47
20771,25523.77,82236.53,5111.51,7796.37
20772,25516.28,82198.19,5109.13,7792.74
20773,25609.06,82386.35,5120.82,7810.58
20774,25591.06,82380.13,5120.44,7809.98
20775,25609.35,82399.27,5121.63,7811.8
20776,25613.84,82444.96,5124.47,7816.13
20777,25624.69,82311.63,5116.18,7803.49
20778,25587.96,82325.55,5117.05,7804.81
20779,25549.85,82226.84,5110.91,7795.45
20780,25602.96,82424.77,5123.21,7814.22
20781,25664.04,82350.84,5118.62,7807.21
20782,25634.33,82459.49,5125.37,7817.51
20783,25673.64,82493.51,5127.49,7820.73
