,Iron_steel,Olefin,Methanol,Ammonia
21023,42683.0,148070.59,9203.51,14037.72
21024,42607.39,148143.86,9208.06,14044.67
21025,42565.43,148116.32,9206.35,14042.05
21026,42624.49,148133.36,9207.41,14043.67
21027,42507.06,148327.66,9219.49,14062.09
21028,42611.3,148171.56,9209.79,14047.29
21029,42744.7,148375.49,9222.46,14066.63
21030,42838.66,148538.89,9232.62,14082.12
21031,43031.7,148994.57,9260.94,14125.32
21032,43044.24,149063.85,9265.25,14131.88
21033,43091.6,148995.14,9260.98,14125.37
21034,42967.72,148663.44,9240.36,14093.92
21035,42728.58,148691.4,9242.1,14096.57
21036,42541.51,148199.95,9211.55,14049.98
21037,42605.26,148165.45,9209.41,14046.71
21038,42566.88,148138.57,9207.73,14044.16
21039,42473.58,147874.9,9191.35,14019.17
21040,42583.05,148153.2,9208.64,14045.55
21041,42719.2,148286.21,9216.91,14058.16
21042,42761.74,148842.24,9251.47,14110.87
21043,43194.61,149228.75,9275.5,14147.52
21044,43421.83,149942.98,9319.89,14215.23
21045,43932.78,150623.19,9362.17,14279.72
21046,44322.7,151427.97,9412.19,14356.01
21047,44890.61,152629.12,9486.85,14469.89
21048,45531.74,153726.15,9555.04,14573.89
21049,46162.93,154838.36,9624.17,14679.33
21050,46856.35,155993.26,9695.95,14788.82
21051,47445.64,157347.94,9780.15,14917.25
21052,47987.12,158471.77,9850.01,15023.8
21053,48676.91,159856.98,9936.11,15155.12
21054,49243.04,160919.74,10002.16,15255.87
21055,49727.67,161630.68,10046.35,15323.27
21056,50251.82,162809.22,10119.61,15435.0
21057,50548.25,163541.64,10165.13,15504.44
21058,50780.43,163899.58,10187.38,15538.37
21059,50999.13,164285.07,10211.34,15574.92
21060,51202.39,164357.41,10215.84,15581.78
21061,51190.38,164623.88,10232.4,15607.04
21062,51220.18,164571.78,10229.16,15602.1
21063,51249.57,164590.77,10230.34,15603.9
21064,51111.43,164695.73,10236.87,15613.85
21065,51244.01,164935.51,10251.77,15636.59
21066,51197.47,164537.7,10227.04,15598.87
21067,51151.22,164523.67,10226.17,15597.54
21068,51223.05,164761.53,10240.96,15620.09
21069,51299.21,164760.28,10240.88,15619.97
21070,51196.62,164762.38,10241.01,15620.17
21071,51314.64,164559.3,10228.39,15600.92
21072,51372.86,164979.52,10254.5,15640.76
21073,51379.81,165024.12,10257.28,15644.99
21074,51569.95,165201.5,10268.3,15661.8
21075,51444.52,165059.1,10259.45,15648.3
21076,51562.99,165140.74,10264.53,15656.04
21077,51448.37,165082.36,10260.9,15650.51
21078,51257.73,164902.74,10249.73,15633.48
21079,51263.2,164787.9,10242.59,15622.59
21080,51196.56,164689.87,10236.5,15613.3
21081,50901.76,164204.51,10206.33,15567.28
21082,50775.13,163782.47,10180.1,15527.27
21083,50543.71,163554.21,10165.91,15505.63
21084,50457.15,163232.53,10145.92,15475.14
21085,50038.22,162480.04,10099.15,15403.8
21086,50002.32,162069.78,10073.65,15364.9
21087,49603.37,161196.4,10019.36,15282.1
21088,49315.76,160783.45,9993.69,15242.95
21089,48817.13,160370.53,9968.03,15203.81
21090,48613.88,159886.38,9937.93,15157.91
21091,48188.56,159007.59,9883.31,15074.59
21092,48074.74,158688.74,9863.49,15044.37
21093,47785.11,158193.41,9832.71,14997.41
21094,47617.74,157413.36,9784.22,14923.45
21095,47393.29,157248.49,9773.97,14907.82
21096,47271.07,157127.99,9766.48,14896.4
21097,47072.78,156655.9,9737.14,14851.64
21098,47019.6,156454.35,9724.61,14832.53
21099,46916.81,156273.77,9713.39,14815.42
21100,46743.84,156447.98,9724.22,14831.93
21101,46899.45,156194.56,9708.46,14807.91
21102,46986.76,156409.24,9721.81,14828.26
21103,46829.46,156299.18,9714.97,14817.82
21104,46778.0,155799.55,9683.91,14770.46
21105,46791.34,156063.59,9700.32,14795.49
21106,46892.49,155989.72,9695.73,14788.49
21107,46684.57,155826.04,9685.56,14772.97
21108,46653.29,156125.48,9704.17,14801.36
21109,46466.94,155741.51,9680.3,14764.95
21110,46271.45,155528.41,9667.06,14744.75
21111,46183.62,155096.9,9640.24,14703.84
21112,45819.68,154480.79,9601.94,14645.43
21113,45587.81,154171.36,9582.71,14616.1
21114,45359.26,153583.01,9546.14,14560.32
21115,44934.22,152840.77,9500.01,14489.95
21116,44469.09,151606.4,9423.28,14372.93
21117,43852.74,150401.37,9348.38,14258.69
21118,42829.94,148522.56,9231.6,14080.57
21119,42635.74,148172.19,9209.82,14047.35
21120,42411.67,147410.13,9162.46,13975.11
21121,42531.15,147315.08,9156.55,13966.09
21122,42507.51,147526.25,9169.68,13986.11
21123,42405.15,147661.77,9178.1,13998.96
21124,42449.73,147390.44,9161.23,13973.24
21125,42033.03,144280.62,8967.94,13678.41
21126,41267.27,140374.68,8725.16,13308.11
21127,40755.91,136357.56,8475.47,12927.27
21128,40061.25,132632.59,8243.94,12574.13
21129,39572.03,129603.91,8055.69,12287.0
21130,39254.45,127805.61,7943.92,12116.51
21131,38942.91,125807.32,7819.71,11927.07
21132,38792.17,124387.31,7731.45,11792.44
21133,38561.88,123181.91,7656.52,11678.17
21134,38410.7,122023.41,7584.52,11568.34
21135,38236.57,121660.55,7561.96,11533.94
21136,38142.45,121186.34,7532.49,11488.98
21137,38111.23,120553.3,7493.14,11428.96
21138,38302.5,120931.73,7516.66,11464.84
21139,38227.64,120622.72,7497.45,11435.55
21140,38214.83,120913.9,7515.55,11463.15
21141,38269.71,121547.13,7554.91,11523.18
21142,38210.57,121387.49,7544.99,11508.05
21143,38421.61,121674.59,7562.83,11535.27
21144,38389.72,122143.8,7592.0,11579.75
21145,38466.68,122636.38,7622.61,11626.45
21146,38468.52,122500.74,7614.18,11613.59
21147,38555.52,122670.03,7624.71,11629.64
21148,38587.42,123236.02,7659.89,11683.3
21149,38525.19,123511.69,7677.02,11709.43
21150,38559.22,123582.72,7681.44,11716.17
21151,38631.83,123600.1,7682.52,11717.81
21152,38646.5,123796.81,7694.74,11736.46
21153,38702.4,123800.63,7694.98,11736.82
21154,38738.73,124169.94,7717.94,11771.84
21155,38689.1,124532.14,7740.45,11806.17
21156,38709.36,124163.63,7717.54,11771.24
21157,38647.54,124389.34,7731.57,11792.64
21158,38812.61,124724.78,7752.42,11824.44
21159,38743.37,124916.88,7764.36,11842.65
21160,38745.59,124860.45,7760.85,11837.3
21161,38773.32,124846.24,7759.97,11835.95
21162,38797.51,124781.38,7755.94,11829.8
21163,38837.2,124913.51,7764.15,11842.33
21164,38864.87,124821.39,7758.43,11833.6
21165,38729.04,124874.03,7761.7,11838.59
21166,38761.74,124854.11,7760.46,11836.7
21167,38754.37,124810.7,7757.76,11832.58
21168,38632.15,124593.3,7744.25,11811.97
21169,38786.26,124237.94,7722.16,11778.28
21170,38607.28,123979.96,7706.13,11753.83
21171,38661.43,123809.4,7695.53,11737.66
21172,38620.48,123812.48,7695.72,11737.95
21173,38516.24,123427.18,7671.77,11701.42
21174,38614.97,123234.18,7659.77,11683.12
21175,38468.62,122846.17,7635.65,11646.34
21176,38466.74,122242.59,7598.14,11589.12
21177,38202.08,121742.06,7567.03,11541.66
21178,38280.63,120878.86,7513.37,11459.83
21179,38126.72,120221.92,7472.54,11397.55
21180,37889.48,119473.36,7426.01,11326.58
21181,37882.5,118467.96,7363.52,11231.26
21182,37690.37,117722.81,7317.21,11160.62
21183,37634.3,117273.38,7289.27,11118.01
21184,37536.67,116618.75,7248.58,11055.95
21185,37412.6,116096.34,7216.11,11006.43
21186,37402.49,115579.2,7183.97,10957.4
21187,37391.93,115215.01,7161.33,10922.87
21188,37135.67,115011.7,7148.69,10903.6
21189,37220.53,114663.7,7127.06,10870.6
21190,37170.02,114456.86,7114.21,10851.0
21191,37049.15,114460.26,7114.42,10851.32
21192,37176.33,114270.93,7102.65,10833.37
21193,37101.63,114529.82,7118.74,10857.91
21194,37165.37,114294.7,7104.13,10835.62
21195,37215.42,114020.37,7087.08,10809.61
21196,37070.41,114051.67,7089.02,10812.58
21197,37148.93,113965.86,7083.69,10804.45
21198,37034.23,113871.12,7077.8,10795.46
21199,37047.06,113611.21,7061.64,10770.82
21200,37120.24,113910.65,7080.26,10799.21
21201,37105.23,113969.46,7083.91,10804.79
21202,36968.45,113916.08,7080.59,10799.73
21203,37122.86,113930.15,7081.47,10801.06
21204,36948.1,113981.17,7084.64,10805.9
21205,37056.56,114099.58,7092.0,10817.12
21206,37113.66,113690.71,7066.59,10778.36
21207,37011.28,113908.3,7080.11,10798.99
21208,37076.0,113921.12,7080.91,10800.2
21209,36955.49,113868.4,7077.63,10795.21
21210,37024.35,113852.07,7076.62,10793.66
21211,37039.46,114178.37,7096.9,10824.59
21212,37054.76,113761.29,7070.97,10785.05
21213,37097.76,113727.07,7068.85,10781.81
21214,37089.4,114011.03,7086.5,10808.73
21215,37102.95,114129.15,7093.84,10819.93
21216,37082.29,113923.39,7081.05,10800.42
21217,37069.75,113934.51,7081.74,10801.47
21218,37074.35,113862.17,7077.24,10794.62
21219,37119.61,114158.81,7095.68,10822.74
21220,36992.89,113958.65,7083.24,10803.76
21221,37173.96,114114.61,7092.93,10818.55
21222,37128.88,113980.86,7084.62,10805.87
21223,37106.42,114025.29,7087.38,10810.08
21224,37077.58,113866.33,7077.5,10795.01
21225,37008.07,113665.07,7064.99,10775.93
21226,37077.54,113794.28,7073.02,10788.18
21227,37052.89,113895.37,7079.31,10797.76
21228,37010.92,113782.6,7072.3,10787.07
21229,37099.96,113611.52,7061.66,10770.85
21230,37067.53,113956.64,7083.11,10803.57
21231,37016.22,113889.4,7078.94,10797.2
21232,37161.85,113881.64,7078.45,10796.46
21233,37101.94,113946.48,7082.48,10802.61
21234,37131.92,113853.91,7076.73,10793.83
21235,37076.57,113993.2,7085.39,10807.04
21236,37146.02,113786.53,7072.54,10787.44
21237,37012.59,113752.2,7070.41,10784.19
21238,37091.09,113651.46,7064.15,10774.64
21239,37103.04,113806.71,7073.8,10789.36
21240,37049.0,113773.51,7071.73,10786.21
21241,36992.75,114059.54,7089.51,10813.33
21242,37111.0,114032.54,7087.83,10810.77
21243,37135.04,114015.1,7086.75,10809.11
21244,37077.01,114140.1,7094.52,10820.97
21245,36945.65,113864.32,7077.38,10794.82
21246,37048.33,113677.12,7065.74,10777.07
21247,37093.29,113906.52,7080.0,10798.82
21248,37175.06,114114.89,7092.95,10818.57
21249,37011.26,114159.18,7095.7,10822.77
21250,36992.96,114114.78,7092.94,10818.56
21251,37020.25,113770.17,7071.52,10785.89
21252,37084.67,113803.96,7073.63,10789.1
21253,37134.6,113749.15,7070.22,10783.9
21254,37006.87,113806.06,7073.76,10789.3
21255,37062.72,113967.87,7083.81,10804.64
21256,37136.26,113831.75,7075.35,10791.73
21257,37144.88,113864.81,7077.41,10794.87
21258,37017.38,113995.15,7085.51,10807.22
21259,37079.52,113798.02,7073.26,10788.53
21260,37091.47,113849.38,7076.45,10793.4
21261,37110.01,114069.69,7090.14,10814.29
21262,37054.19,113879.3,7078.31,10796.24
21263,37103.27,113825.64,7074.97,10791.15
21264,37072.98,113941.16,7082.15,10802.1
21265,36988.71,114056.99,7089.35,10813.09
21266,37059.07,113867.35,7077.57,10795.11
21267,37005.39,113912.41,7080.37,10799.38
21268,37042.46,113925.65,7081.19,10800.63
21269,37038.36,114005.68,7086.16,10808.22
21270,37017.68,113922.85,7081.01,10800.37
21271,37135.93,114091.09,7091.47,10816.32
21272,37111.78,113991.59,7085.29,10806.89
21273,37147.9,113890.87,7079.03,10797.34
21274,37111.63,113730.81,7069.08,10782.16
21275,37080.77,113702.62,7067.33,10779.49
21276,37047.31,113735.62,7069.38,10782.62
21277,37110.83,114001.75,7085.92,10807.85
21278,37101.65,114127.28,7093.72,10819.75
21279,37166.05,113967.87,7083.81,10804.64
21280,37113.13,113925.48,7081.18,10800.62
21281,37018.75,113772.46,7071.67,10786.11
21282,37116.23,113755.6,7070.62,10784.51
21283,36993.76,113738.53,7069.56,10782.89
21284,37038.38,113853.34,7076.69,10793.78
21285,37055.61,114102.21,7092.16,10817.37
21286,37107.54,113801.9,7073.5,10788.9
21287,37027.85,114048.07,7088.8,10812.24
21288,37045.37,113989.07,7085.13,10806.65
21289,37103.0,113930.83,7081.51,10801.13
21290,37008.47,114011.79,7086.54,10808.8
21291,37064.45,113944.36,7082.35,10802.41
21292,37020.29,113986.98,7085.0,10806.45
21293,37046.32,113913.57,7080.44,10799.49
21294,37224.6,113899.36,7079.55,10798.14
21295,37067.91,113888.01,7078.85,10797.07
21296,37076.42,114057.21,7089.37,10813.11
21297,37236.66,114210.66,7098.9,10827.65
21298,37156.93,114815.59,7136.5,10885.0
21299,37235.05,115095.16,7153.88,10911.51
21300,37398.58,115891.48,7203.38,10987.0
21301,37506.87,117133.52,7280.58,11104.75
21302,37845.54,118489.5,7364.86,11233.31
21303,38085.06,120422.11,7484.98,11416.53
21304,38469.78,122759.46,7630.26,11638.12
21305,38903.75,125391.23,7793.85,11887.62
21306,39483.14,128738.6,8001.91,12204.96
21307,39996.82,132755.61,8251.59,12585.79
21308,40842.41,137263.77,8531.8,13013.19
21309,41634.92,142649.43,8866.55,13523.77
21310,42297.77,146666.65,9116.25,13904.62
21311,42549.85,147848.61,9189.71,14016.67
21312,42604.33,148017.76,9200.23,14032.71
21313,42595.85,148114.46,9206.24,14041.88
21314,42546.98,148031.06,9201.05,14033.97
21315,42741.9,148208.52,9212.08,14050.8
21316,42594.87,148026.02,9200.74,14033.49
21317,42761.91,148702.97,9242.82,14097.67
21318,43032.84,148599.85,9236.41,14087.9
21319,43020.78,148868.55,9253.11,14113.37
21320,42958.24,148952.97,9258.36,14121.37
21321,43006.85,148752.1,9245.87,14102.33
21322,42781.41,148612.36,9237.18,14089.08
21323,42901.22,148607.18,9236.86,14088.59
21324,42779.81,148317.45,9218.85,14061.12
21325,42625.23,148397.88,9223.85,14068.75
21326,42520.95,148094.42,9204.99,14039.98
21327,42601.61,147972.7,9197.43,14028.44
21328,42619.53,148121.95,9206.7,14042.59
21329,42669.98,148459.57,9227.69,14074.6
21330,42832.94,148868.16,9253.08,14113.33
21331,43113.11,149333.12,9281.98,14157.41
21332,43456.91,149794.43,9310.66,14201.15
21333,43933.99,150642.63,9363.38,14281.56
21334,44319.41,151718.32,9430.24,14383.54
21335,44892.09,152493.14,9478.4,14457.0
21336,45394.51,153606.13,9547.58,14562.51
21337,45960.54,154880.86,9626.81,14683.36
21338,46795.66,156065.0,9700.41,14795.62
21339,47367.54,157300.25,9777.19,14912.73
21340,48053.59,158490.65,9851.18,15025.58
21341,48697.87,159835.3,9934.76,15153.06
21342,49017.31,160667.88,9986.51,15232.0
21343,49699.85,161863.82,10060.84,15345.38
21344,50069.97,162872.78,10123.56,15441.03
21345,50432.26,163356.85,10153.65,15486.92
21346,50863.49,163837.77,10183.54,15532.51
21347,51040.8,164316.43,10213.29,15577.89
21348,51059.95,164692.96,10236.69,15613.59
21349,51252.71,164756.04,10240.61,15619.57
21350,51226.79,164671.14,10235.34,15611.52
21351,51320.07,164574.49,10229.33,15602.36
21352,51195.4,164711.29,10237.83,15615.33
21353,51231.48,164795.23,10243.05,15623.29
21354,51183.94,164682.85,10236.07,15612.63
21355,51128.09,164635.06,10233.09,15608.1
21356,51111.77,164755.13,10240.56,15619.48
21357,51312.72,164822.03,10244.72,15625.83
21358,51402.05,164844.81,10246.13,15627.99
21359,51254.4,165097.84,10261.86,15651.97
21360,51516.36,165230.76,10270.12,15664.58
21361,51367.73,165041.35,10258.35,15646.62
21362,51522.96,165127.47,10263.7,15654.78
21363,51380.12,165322.62,10275.83,15673.28
21364,51418.73,165130.78,10263.91,15655.1
21365,51447.69,165302.61,10274.59,15671.39
21366,51390.68,164845.83,10246.2,15628.08
21367,51270.0,164711.01,10237.82,15615.3
21368,51202.07,164308.62,10212.8,15577.15
21369,50961.88,164257.99,10209.66,15572.35
21370,50889.24,163977.46,10192.22,15545.76
21371,50564.72,163535.67,10164.76,15503.87
21372,50351.54,163132.52,10139.7,15465.65
21373,50100.71,162637.16,10108.91,15418.69
21374,49853.31,161859.2,10060.56,15344.94
21375,49519.21,161623.92,10045.93,15322.63
21376,49250.13,160918.5,10002.09,15255.76
21377,48875.56,160127.38,9952.91,15180.75
21378,48629.35,159626.79,9921.8,15133.3
21379,48356.33,159420.23,9908.96,15113.71
21380,48053.23,158635.45,9860.18,15039.31
21381,47796.55,158182.38,9832.02,14996.36
21382,47562.1,157591.03,9795.26,14940.3
21383,47432.41,157300.02,9777.18,14912.71
21384,47270.97,156982.16,9757.42,14882.57
21385,47031.36,156841.68,9748.69,14869.26
21386,46946.65,156858.18,9749.71,14870.82
21387,46793.76,156363.68,9718.98,14823.94
21388,46803.37,156420.22,9722.49,14829.3
21389,46870.58,156485.31,9726.54,14835.47
21390,46909.63,156224.98,9710.36,14810.79
21391,46786.0,156482.56,9726.37,14835.21
21392,46740.74,155967.54,9694.35,14786.38
21393,46760.73,156002.71,9696.54,14789.72
21394,46776.22,156172.6,9707.1,14805.82
21395,46773.79,155938.42,9692.54,14783.62
21396,46686.55,155765.11,9681.77,14767.19
21397,46473.59,155570.89,9669.7,14748.78
21398,46287.51,155617.02,9672.57,14753.15
21399,46239.15,154969.41,9632.31,14691.76
21400,45952.35,154610.2,9609.99,14657.7
21401,45720.05,153940.47,9568.36,14594.21
21402,45286.52,153274.86,9526.99,14531.11
21403,44862.85,152689.62,9490.61,14475.62
21404,44541.51,151918.97,9442.71,14402.56
21405,43793.09,150634.14,9362.85,14280.75
21406,42929.43,148837.31,9251.17,14110.41
21407,42545.18,148362.67,9221.66,14065.41
21408,42553.54,148063.86,9203.09,14037.08
21409,42608.28,148287.34,9216.98,14058.27
21410,42632.98,148090.4,9204.74,14039.6
21411,42506.72,148181.58,9210.41,14048.24
21412,42727.58,148011.73,9199.85,14032.14
21413,42698.37,148348.29,9220.77,14064.05
21414,42842.31,148525.73,9231.8,14080.87
21415,42965.04,148866.86,9253.0,14113.21
21416,42915.85,148883.89,9254.06,14114.82
21417,43018.74,148916.78,9256.11,14117.94
21418,42965.56,148838.78,9251.26,14110.55
21419,42716.59,148372.04,9222.25,14066.3
21420,42802.41,148301.94,9217.89,14059.65
21421,42511.35,148242.11,9214.17,14053.98
21422,42526.78,148248.0,9214.54,14054.54
21423,42545.5,148045.26,9201.94,14035.32
21424,42623.86,148033.29,9201.19,14034.18
21425,42668.56,148308.31,9218.29,14060.26
21426,42921.85,148870.37,9253.22,14113.54
21427,43102.69,149143.12,9270.17,14139.4
21428,43412.41,149967.2,9321.4,14217.53
21429,43797.94,150579.55,9359.46,14275.58
21430,44423.37,151259.45,9401.72,14340.04
21431,44792.07,152648.19,9488.04,14471.7
21432,45363.4,153826.36,9561.27,14583.39
21433,46082.04,154884.48,9627.04,14683.71
21434,46797.44,156110.03,9703.21,14799.89
21435,47289.94,157877.76,9813.09,14967.48
21436,48180.77,158799.73,9870.39,15054.89
21437,48585.78,159685.62,9925.46,15138.87
21438,49269.0,160825.16,9996.29,15246.91
21439,49783.06,161647.15,10047.38,15324.84
21440,50166.38,162424.29,10095.68,15398.51
21441,50536.79,163445.26,10159.14,15495.3
21442,50783.47,163794.98,10180.88,15528.46
21443,50897.81,164241.01,10208.6,15570.74
21444,51131.02,164590.26,10230.31,15603.85
21445,51187.29,164666.24,10235.03,15611.06
21446,51341.62,164859.56,10247.05,15629.38
21447,51273.52,164854.97,10246.76,15628.95
21448,51141.15,164880.58,10248.36,15631.38
21449,51168.3,164931.58,10251.53,15636.21
21450,51269.53,164799.5,10243.32,15623.69
21451,51162.87,164622.04,10232.29,15606.87
21452,51173.81,164679.68,10235.87,15612.33
21453,51182.44,164923.12,10251.0,15635.41
21454,51347.72,164968.54,10253.82,15639.72
21455,51343.18,164928.49,10251.33,15635.92
21456,51303.01,164903.96,10249.81,15633.59
21457,51392.24,165176.68,10266.76,15659.45
21458,51487.8,165171.76,10266.45,15658.98
21459,51502.24,165135.17,10264.18,15655.51
21460,51448.37,165118.33,10263.13,15653.92
21461,51383.06,165031.87,10257.76,15645.72
21462,51356.69,164829.7,10245.19,15626.55
21463,51301.89,164794.81,10243.02,15623.25
21464,51151.77,164461.49,10222.31,15591.65
21465,50907.08,164349.26,10215.33,15581.01
21466,50797.29,163730.23,10176.85,15522.32
21467,50580.42,163564.93,10166.58,15506.65
21468,50441.4,163175.67,10142.38,15469.75
21469,50109.19,162436.09,10096.41,15399.63
21470,49897.54,162133.63,10077.61,15370.95
21471,49680.48,161531.52,10040.19,15313.87
21472,49273.59,161014.06,10008.03,15264.82
21473,48930.87,160292.96,9963.21,15196.45
21474,48578.82,159840.93,9935.11,15153.6
21475,48359.33,159250.24,9898.39,15097.6
21476,47983.24,158671.28,9862.41,15042.71
21477,47768.79,158292.61,9838.87,15006.81
21478,47590.51,157617.07,9796.88,14942.77
21479,47328.19,157206.18,9771.34,14903.81
21480,47216.19,157176.84,9769.52,14901.03
21481,47190.2,156625.39,9735.24,14848.75
21482,47077.61,156541.74,9730.04,14840.82
21483,46872.63,156704.83,9740.18,14856.28
21484,46815.61,156420.25,9722.49,14829.3
21485,46976.5,156315.4,9715.98,14819.36
21486,46829.2,156236.75,9711.09,14811.91
21487,46849.85,156259.34,9712.49,14814.05
21488,46895.25,156397.49,9721.08,14827.14
21489,46761.13,156065.96,9700.47,14795.71
21490,46674.9,156077.51,9701.19,14796.81
21491,46674.44,155925.0,9691.71,14782.35
21492,46618.65,155827.79,9685.67,14773.14
21493,46469.28,155818.46,9685.09,14772.25
21494,46462.46,155408.42,9659.6,14733.38
21495,46099.61,154964.54,9632.01,14691.3
21496,45964.66,154854.37,9625.16,14680.85
21497,45735.57,154061.28,9575.87,14605.66
21498,45254.01,153444.12,9537.51,14547.15
21499,44974.01,152840.15,9499.97,14489.89
21500,44396.98,151707.94,9429.59,14382.56
21501,43765.79,150295.9,9341.83,14248.69
21502,42815.42,148900.56,9255.1,14116.4
21503,42471.79,148155.09,9208.76,14045.73
21504,42552.87,148101.32,9205.42,14040.63
21505,42665.93,147866.81,9190.84,14018.4
21506,42598.95,148120.62,9206.62,14042.46
21507,42563.42,148323.5,9219.23,14061.7
21508,42591.6,148013.85,9199.98,14032.34
21509,42770.96,148421.56,9225.32,14070.99
21510,42873.3,148608.0,9236.91,14088.67
21511,42889.42,148788.35,9248.12,14105.77
21512,42999.21,149185.23,9272.79,14143.39
21513,43024.01,148583.1,9235.37,14086.31
21514,42926.83,148676.68,9241.18,14095.18
21515,42903.84,148479.6,9228.93,14076.5
21516,42637.13,148242.51,9214.2,14054.02
21517,42527.09,148311.22,9218.47,14060.53
21518,42505.78,148050.64,9202.27,14035.83
21519,42705.65,148267.36,9215.74,14056.37
21520,42508.18,148134.46,9207.48,14043.77
21521,42672.11,148409.54,9224.58,14069.85
21522,42768.22,148517.87,9231.31,14080.12
21523,43161.92,149131.03,9269.42,14138.25
21524,43525.93,149788.01,9310.26,14200.54
21525,43857.72,150496.15,9354.27,14267.67
21526,44325.28,151825.41,9436.9,14393.69
21527,44938.31,152498.88,9478.76,14457.54
21528,45483.13,153656.85,9550.73,14567.32
21529,46169.07,154819.42,9622.99,14677.54
21530,46767.95,155945.52,9692.99,14784.3
21531,47425.69,157325.27,9778.75,14915.1
21532,48102.33,158863.86,9874.38,15060.97
21533,48687.15,159690.46,9925.76,15139.33
21534,49248.09,160797.06,9994.54,15244.24
21535,49627.03,161806.59,10057.29,15339.95
21536,50104.76,162555.32,10103.83,15410.93
21537,50504.37,163309.11,10150.68,15482.4
21538,50769.51,164034.85,10195.79,15551.2
21539,50975.53,164257.2,10209.61,15572.28
21540,51062.75,164483.65,10223.68,15593.75
21541,51273.84,164714.38,10238.02,15615.62
21542,51225.02,164861.45,10247.17,15629.56
21543,51331.38,164775.53,10241.83,15621.42
21544,51303.29,164581.06,10229.74,15602.98
21545,51277.68,164731.98,10239.12,15617.29
21546,51120.4,164486.88,10223.88,15594.05
21547,51264.68,164863.57,10247.3,15629.77
21548,51146.77,164543.19,10227.38,15599.39
21549,51219.84,164772.73,10241.65,15621.15
21550,51191.94,165133.67,10264.09,15655.37
21551,51353.02,164817.36,10244.43,15625.38
21552,51474.48,165058.42,10259.41,15648.24
21553,51476.17,165123.11,10263.43,15654.37
21554,51453.2,165209.03,10268.77,15662.52
21555,51441.04,165182.26,10267.11,15659.98
21556,51426.62,165255.55,10271.66,15666.93
21557,51436.52,165089.21,10261.32,15651.16
21558,51347.0,164886.13,10248.7,15631.9
21559,51215.45,165077.83,10260.62,15650.08
21560,51124.01,164631.72,10232.89,15607.78
21561,50936.19,164617.11,10231.98,15606.4
21562,50855.99,164044.95,10196.42,15552.16
21563,50652.66,163624.11,10170.26,15512.26
21564,50332.2,163150.03,10140.79,15467.31
21565,50060.05,162511.06,10101.07,15406.74
21566,49893.74,162206.44,10082.14,15377.86
21567,49584.56,161599.61,10044.42,15320.33
21568,49200.66,160734.92,9990.68,15238.35
21569,48953.18,160340.11,9966.14,15200.92
21570,48553.65,159710.33,9926.99,15141.22
21571,48320.59,159112.47,9889.83,15084.54
21572,48137.12,158689.54,9863.54,15044.44
21573,47898.0,158169.39,9831.21,14995.13
21574,47609.68,157367.77,9781.39,14919.13
21575,47318.31,157377.17,9781.97,14920.02
21576,47227.06,156970.87,9756.72,14881.5
21577,47092.16,156880.96,9751.13,14872.98
21578,47153.79,156584.75,9732.72,14844.9
21579,46838.07,156396.02,9720.99,14827.01
21580,46963.03,156270.49,9713.18,14815.1
21581,46836.07,156194.05,9708.43,14807.86
21582,46899.96,156408.9,9721.79,14828.23
21583,46814.11,156347.88,9717.99,14822.44
21584,46902.92,156051.05,9699.54,14794.3
21585,46790.89,156106.49,9702.99,14799.56
21586,46760.9,156321.76,9716.37,14819.97
21587,46691.28,156017.4,9697.45,14791.11
21588,46625.8,155775.92,9682.44,14768.22
21589,46416.43,155614.53,9672.41,14752.92
21590,46302.78,155536.25,9667.55,14745.5
21591,46253.87,154991.77,9633.7,14693.88
21592,45880.6,154847.24,9624.72,14680.17
21593,45698.54,154033.37,9574.13,14603.02
21594,45309.97,153345.16,9531.36,14537.77
21595,44853.67,152693.05,9490.82,14475.95
21596,44606.17,152037.88,9450.1,14413.84
21597,43805.29,150329.13,9343.89,14251.84
21598,42870.89,148602.91,9236.6,14088.19
21599,42424.0,148132.37,9207.35,14043.58
21600,42604.96,148183.93,9210.55,14048.46
21601,42532.77,148106.81,9205.76,14041.15
21602,42496.78,148096.29,9205.11,14040.16
21603,42549.58,148161.21,9209.14,14046.31
21604,42612.18,148108.88,9205.89,14041.35
21605,42677.01,148283.01,9216.71,14057.86
21606,42894.68,148616.52,9237.44,14089.48
21607,42945.34,148955.72,9258.53,14121.63
21608,42991.84,148639.7,9238.88,14091.67
21609,42857.82,148884.32,9254.09,14114.86
21610,42865.91,148636.95,9238.71,14091.41
21611,42814.02,148437.16,9226.29,14072.47
21612,42827.34,148402.21,9224.12,14069.16
21613,42588.23,148115.76,9206.32,14042.0
21614,42561.0,147982.13,9198.01,14029.33
21615,42539.21,148175.55,9210.03,14047.67
21616,42583.12,147830.72,9188.6,14014.98
21617,42635.26,148469.56,9228.31,14075.54
21618,42774.32,148731.44,9244.59,14100.37
21619,43115.88,149171.39,9271.93,14142.08
21620,43421.19,149956.7,9320.74,14216.53
21621,43864.81,150382.24,9347.19,14256.87
21622,44323.74,151398.34,9410.35,14353.2
21623,44838.58,152141.83,9456.56,14423.69
21624,45505.27,153545.29,9543.8,14556.74
21625,46182.31,154874.95,9626.44,14682.8
21626,46674.52,156092.06,9702.09,14798.19
21627,47366.97,157410.7,9784.06,14923.2
21628,48121.14,158428.39,9847.31,15019.68
21629,48667.56,159546.96,9916.84,15125.73
