,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,all_isRunning,isIdle,isStandBy,isColdStarted,isHotStarted
1341,239.2,45.557,0.0,45.557,0.0,239.2,239.2,0.0,0.0,0.0,26.96,1.0,0.0,0.0,0.0,0.0
1342,235.3,44.815,0.0,44.815,0.0,235.3,235.3,0.0,0.0,0.0,26.77,1.0,0.0,0.0,0.0,0.0
1343,231.2,44.034,0.0,44.034,0.0,231.2,231.2,0.0,0.0,0.0,26.69,1.0,0.0,0.0,0.0,0.0
1344,227.9,43.405,0.0,43.405,0.0,227.9,227.9,0.0,0.0,0.0,25.28,1.0,0.0,0.0,0.0,0.0
1345,224.9,42.834,0.0,42.834,0.0,224.9,224.9,0.0,0.0,0.0,25.18,1.0,0.0,0.0,0.0,0.0
1346,221.7,42.224,0.0,42.224,0.0,221.7,221.7,0.0,0.0,0.0,24.67,1.0,0.0,0.0,0.0,0.0
1347,219.4,41.786,0.0,41.786,0.0,219.4,219.4,0.0,0.0,0.0,24.65,1.0,0.0,0.0,0.0,0.0
1348,216.6,41.253,0.0,41.253,0.0,216.6,216.6,0.0,0.0,0.0,24.31,1.0,0.0,0.0,0.0,0.0
1349,215.2,503.755,0.0,500.0,3.755,2625.263,215.2,2410.063,0.0,2410.063,24.31,1.0,0.0,0.0,0.0,0.0
1350,213.7,503.758,0.0,500.0,3.758,2625.263,213.7,2411.563,0.0,4821.625,24.3,1.0,0.0,0.0,0.0,0.0
1351,212.6,107.245,0.0,106.704,0.542,560.25,212.6,347.65,0.0,5169.275,24.31,1.0,0.0,0.0,0.0,0.0
1352,210.0,503.763,0.0,500.0,3.763,2625.263,210.0,2415.263,0.0,7584.537,24.15,1.0,0.0,0.0,0.0,0.0
1353,209.8,503.764,0.0,500.0,3.764,2625.263,209.8,2415.463,0.0,10000.0,24.3,1.0,0.0,0.0,0.0,0.0
1354,210.5,40.091,0.0,40.091,0.0,210.5,210.5,0.0,0.0,10000.0,24.37,1.0,0.0,0.0,0.0,0.0
1355,210.2,40.034,0.0,40.034,0.0,210.2,210.2,0.0,0.0,10000.0,24.32,1.0,0.0,0.0,0.0,0.0
1356,210.7,40.129,0.0,40.129,0.0,210.7,210.7,0.0,0.0,10000.0,24.37,1.0,0.0,0.0,0.0,0.0
1357,210.5,40.091,0.0,40.091,0.0,210.5,210.5,0.0,0.0,10000.0,24.31,1.0,0.0,0.0,0.0,0.0
1358,212.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,159.495,9840.505,25.0,1.0,0.0,0.0,0.0,0.0
1359,212.5,71.098,0.0,70.849,0.249,371.995,212.5,159.495,0.0,10000.0,24.31,1.0,0.0,0.0,0.0,0.0
1360,214.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,161.895,9838.105,25.12,1.0,0.0,0.0,0.0,0.0
1361,215.1,72.054,0.0,71.801,0.252,376.995,215.1,161.895,0.0,10000.0,24.32,1.0,0.0,0.0,0.0,0.0
1362,218.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,165.595,9834.405,26.33,1.0,0.0,0.0,0.0,0.0
1363,220.4,73.773,0.0,73.515,0.258,385.995,220.4,165.595,0.0,10000.0,25.07,1.0,0.0,0.0,0.0,0.0
1364,225.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,172.895,9827.105,26.95,1.0,0.0,0.0,0.0,0.0
1365,227.4,76.508,0.0,76.239,0.269,400.295,227.4,172.895,0.0,10000.0,25.3,1.0,0.0,0.0,0.0,0.0
1366,232.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,180.395,9819.605,27.53,1.0,0.0,0.0,0.0,0.0
1367,237.8,79.929,0.0,79.648,0.281,418.195,237.8,180.395,0.0,10000.0,26.95,1.0,0.0,0.0,0.0,0.0
1368,249.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,196.995,9803.005,33.33,1.0,0.0,0.0,0.0,0.0
1369,258.2,87.002,0.0,86.695,0.307,455.195,258.2,196.995,0.0,10000.0,29.21,1.0,0.0,0.0,0.0,0.0
1370,266.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,213.995,9786.005,37.32,1.0,0.0,0.0,0.0,0.0
1371,274.9,93.447,0.0,93.113,0.333,488.895,274.9,213.995,0.0,10000.0,32.54,1.0,0.0,0.0,0.0,0.0
1372,283.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,231.195,9768.805,40.19,1.0,0.0,0.0,0.0,0.0
1373,289.0,99.435,0.0,99.075,0.36,520.195,289.0,231.195,0.0,10000.0,37.32,1.0,0.0,0.0,0.0,0.0
1374,294.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,242.195,9757.805,42.4,1.0,0.0,0.0,0.0,0.0
1375,298.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,245.795,9512.011,40.9,1.0,0.0,0.0,0.0,0.0
1376,301.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,249.195,9262.816,41.11,1.0,0.0,0.0,0.0,0.0
1377,303.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,250.495,9012.321,40.4,1.0,0.0,0.0,0.0,0.0
1378,304.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.695,8760.626,40.15,1.0,0.0,0.0,0.0,0.0
1379,304.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.495,8509.132,40.07,1.0,0.0,0.0,0.0,0.0
1380,302.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,250.295,8258.837,40.4,1.0,0.0,0.0,0.0,0.0
1381,303.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,250.795,8008.042,40.07,1.0,0.0,0.0,0.0,0.0
1382,303.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.095,7756.947,40.9,1.0,0.0,0.0,0.0,0.0
1383,303.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,250.895,7506.053,39.71,1.0,0.0,0.0,0.0,0.0
1384,303.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,250.995,7255.058,40.9,1.0,0.0,0.0,0.0,0.0
1385,304.3,57.956,0.0,57.956,0.0,304.3,304.3,0.0,0.0,7255.058,38.47,1.0,0.0,0.0,0.0,0.0
1386,305.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,253.295,7001.763,40.9,1.0,0.0,0.0,0.0,0.0
1387,306.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,253.995,6747.768,39.05,1.0,0.0,0.0,0.0,0.0
1388,307.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,254.895,6492.874,41.15,1.0,0.0,0.0,0.0,0.0
1389,307.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,254.795,6238.079,40.07,1.0,0.0,0.0,0.0,0.0
1390,308.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,255.795,5982.284,41.15,1.0,0.0,0.0,0.0,0.0
1391,308.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,255.795,5726.489,40.16,1.0,0.0,0.0,0.0,0.0
1392,306.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,254.095,5472.395,40.07,1.0,0.0,0.0,0.0,0.0
1393,305.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,252.795,5219.6,39.71,1.0,0.0,0.0,0.0,0.0
1394,304.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.795,4967.805,40.16,1.0,0.0,0.0,0.0,0.0
1395,304.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,252.195,4715.61,39.71,1.0,0.0,0.0,0.0,0.0
1396,304.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,251.595,4464.016,40.4,1.0,0.0,0.0,0.0,0.0
1397,301.0,411.471,0.0,408.597,2.874,2145.348,301.0,1844.348,0.0,6308.363,38.4,1.0,0.0,0.0,0.0,0.0
1398,299.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,247.095,6061.269,40.07,1.0,0.0,0.0,0.0,0.0
1399,297.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,245.195,5816.074,39.71,1.0,0.0,0.0,0.0,0.0
1400,298.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,246.295,5569.779,40.9,1.0,0.0,0.0,0.0,0.0
1401,298.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,245.495,5324.284,39.05,1.0,0.0,0.0,0.0,0.0
1402,295.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,242.695,5081.59,40.07,1.0,0.0,0.0,0.0,0.0
1403,294.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,241.495,4840.095,39.49,1.0,0.0,0.0,0.0,0.0
1404,292.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,240.395,4599.7,40.07,1.0,0.0,0.0,0.0,0.0
1405,291.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,239.395,4360.305,39.49,1.0,0.0,0.0,0.0,0.0
1406,290.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,237.995,4122.311,39.71,1.0,0.0,0.0,0.0,0.0
1407,290.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,237.595,3884.716,40.07,1.0,0.0,0.0,0.0,0.0
1408,290.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,238.195,3646.521,39.71,1.0,0.0,0.0,0.0,0.0
1409,291.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,239.095,3407.426,40.9,1.0,0.0,0.0,0.0,0.0
1410,293.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,240.595,3166.832,41.15,1.0,0.0,0.0,0.0,0.0
1411,294.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,241.795,2925.037,41.86,1.0,0.0,0.0,0.0,0.0
1412,298.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,245.795,2679.242,44.52,1.0,0.0,0.0,0.0,0.0
1413,301.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,248.795,2430.447,46.6,1.0,0.0,0.0,0.0,0.0
1414,302.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,249.495,2180.953,52.36,1.0,0.0,0.0,0.0,0.0
1415,301.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,249.095,1931.858,49.12,1.0,0.0,0.0,0.0,0.0
1416,299.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,246.995,1684.863,43.61,1.0,0.0,0.0,0.0,0.0
1417,298.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,245.795,1439.068,42.59,1.0,0.0,0.0,0.0,0.0
1418,299.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,246.595,1192.474,44.52,1.0,0.0,0.0,0.0,0.0
1419,297.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,244.595,947.879,42.59,1.0,0.0,0.0,0.0,0.0
1420,294.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,241.595,706.284,41.86,1.0,0.0,0.0,0.0,0.0
1421,291.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,238.495,467.789,40.4,1.0,0.0,0.0,0.0,0.0
1422,287.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,235.195,232.595,39.71,1.0,0.0,0.0,0.0,0.0
1423,285.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,232.595,0.0,39.71,1.0,0.0,0.0,0.0,0.0
1424,278.8,53.099,0.0,53.099,0.0,278.8,278.8,0.0,0.0,0.0,37.18,1.0,0.0,0.0,0.0,0.0
1425,273.2,52.033,0.0,52.033,0.0,273.2,273.2,0.0,0.0,0.0,33.22,1.0,0.0,0.0,0.0,0.0
1426,269.1,51.252,0.0,51.252,0.0,269.1,269.1,0.0,0.0,0.0,32.54,1.0,0.0,0.0,0.0,0.0
1427,263.8,90.45,0.0,90.123,0.326,473.195,263.8,209.395,0.0,209.395,30.15,1.0,0.0,0.0,0.0,0.0
1428,261.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,209.395,0.0,31.8,1.0,0.0,0.0,0.0,0.0
1429,258.4,88.192,0.0,87.876,0.316,461.395,258.4,202.995,0.0,202.995,29.21,1.0,0.0,0.0,0.0,0.0
1430,255.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,202.995,0.0,30.73,1.0,0.0,0.0,0.0,0.0
1431,252.8,86.722,0.0,86.409,0.313,453.695,252.8,200.895,0.0,200.895,29.21,1.0,0.0,0.0,0.0,0.0
1432,253.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,200.895,0.0,31.26,1.0,0.0,0.0,0.0,0.0
1433,250.3,84.806,0.0,84.505,0.301,443.695,250.3,193.395,0.0,193.395,28.78,1.0,0.0,0.0,0.0,0.0
1434,245.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,193.395,0.0,29.94,1.0,0.0,0.0,0.0,0.0
1435,243.5,46.376,0.0,46.376,0.0,243.5,243.5,0.0,0.0,0.0,28.75,1.0,0.0,0.0,0.0,0.0
1436,237.4,45.215,0.0,45.215,0.0,237.4,237.4,0.0,0.0,0.0,27.99,1.0,0.0,0.0,0.0,0.0
1437,233.2,44.415,0.0,44.415,0.0,233.2,233.2,0.0,0.0,0.0,27.92,1.0,0.0,0.0,0.0,0.0
1438,229.2,77.005,0.0,76.734,0.271,402.895,229.2,173.695,0.0,173.695,27.38,1.0,0.0,0.0,0.0,0.0
1439,226.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,173.695,0.0,27.92,1.0,0.0,0.0,0.0,0.0
1440,221.8,42.243,0.0,42.243,0.0,221.8,221.8,0.0,0.0,0.0,27.58,1.0,0.0,0.0,0.0,0.0
1441,218.4,41.596,0.0,41.596,0.0,218.4,218.4,0.0,0.0,0.0,27.12,1.0,0.0,0.0,0.0,0.0
1442,215.6,41.063,0.0,41.063,0.0,215.6,215.6,0.0,0.0,0.0,27.22,1.0,0.0,0.0,0.0,0.0
1443,212.3,70.483,0.0,70.24,0.244,368.795,212.3,156.495,0.0,156.495,26.93,1.0,0.0,0.0,0.0,0.0
1444,209.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,156.495,0.0,27.17,1.0,0.0,0.0,0.0,0.0
1445,207.4,39.501,0.0,39.501,0.0,207.4,207.4,0.0,0.0,0.0,27.12,1.0,0.0,0.0,0.0,0.0
1446,206.8,39.387,0.0,39.387,0.0,206.8,206.8,0.0,0.0,0.0,27.12,1.0,0.0,0.0,0.0,0.0
1447,205.1,68.018,0.0,67.783,0.235,355.895,205.1,150.795,0.0,150.795,26.73,1.0,0.0,0.0,0.0,0.0
1448,203.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,150.795,0.0,27.12,1.0,0.0,0.0,0.0,0.0
1449,202.3,67.292,0.0,67.059,0.233,352.095,202.3,149.795,0.0,149.795,26.73,1.0,0.0,0.0,0.0,0.0
1450,202.3,10.0,0.0,10.0,0.0,52.505,52.505,0.0,149.795,0.0,27.17,1.0,0.0,0.0,0.0,0.0
1451,201.9,66.679,0.0,66.449,0.229,348.895,201.9,146.995,0.0,146.995,26.37,1.0,0.0,0.0,0.0,0.0
1452,199.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,146.995,0.0,26.99,1.0,0.0,0.0,0.0,0.0
1453,199.4,66.241,0.0,66.011,0.229,346.595,199.4,147.195,0.0,147.195,25.3,1.0,0.0,0.0,0.0,0.0
1454,199.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,147.195,0.0,27.12,1.0,0.0,0.0,0.0,0.0
1455,198.3,65.82,0.0,65.592,0.228,344.395,198.3,146.095,0.0,146.095,25.0,1.0,0.0,0.0,0.0,0.0
1456,198.6,10.0,0.0,10.0,0.0,52.505,52.505,0.0,146.095,0.0,27.12,1.0,0.0,0.0,0.0,0.0
1457,197.6,503.783,0.0,500.0,3.783,2625.263,197.6,2427.663,0.0,2427.663,24.34,1.0,0.0,0.0,0.0,0.0
1458,198.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,145.595,2282.068,27.12,1.0,0.0,0.0,0.0,0.0
1459,197.3,503.783,0.0,500.0,3.783,2625.263,197.3,2427.963,0.0,4710.03,24.31,1.0,0.0,0.0,0.0,0.0
1460,197.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,144.895,4565.136,27.12,1.0,0.0,0.0,0.0,0.0
1461,195.7,503.786,0.0,500.0,3.786,2625.263,195.7,2429.563,0.0,6994.698,24.3,1.0,0.0,0.0,0.0,0.0
1462,195.9,10.0,0.0,10.0,0.0,52.505,52.505,0.0,143.395,6851.303,26.92,1.0,0.0,0.0,0.0,0.0
1463,195.2,503.786,0.0,500.0,3.786,2625.263,195.2,2430.063,0.0,9281.366,24.31,1.0,0.0,0.0,0.0,0.0
1464,196.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,143.895,9137.471,26.92,1.0,0.0,0.0,0.0,0.0
1465,197.6,203.253,0.0,201.909,1.344,1060.129,197.6,862.529,0.0,10000.0,24.34,1.0,0.0,0.0,0.0,0.0
1466,200.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,148.295,9851.705,27.12,1.0,0.0,0.0,0.0,0.0
1467,203.3,67.195,0.0,66.964,0.231,351.595,203.3,148.295,0.0,10000.0,24.88,1.0,0.0,0.0,0.0,0.0
1468,207.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,154.695,9845.305,27.17,1.0,0.0,0.0,0.0,0.0
1469,210.3,69.757,0.0,69.516,0.241,364.995,210.3,154.695,0.0,10000.0,25.18,1.0,0.0,0.0,0.0,0.0
1470,213.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.8,9786.2,27.58,0.0,1.0,0.0,0.0,0.0
1471,217.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.6,9568.6,27.1,0.0,1.0,0.0,0.0,0.0
1472,222.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.9,9345.7,28.83,0.0,1.0,0.0,0.0,0.0
1473,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.5,9120.2,27.12,0.0,1.0,0.0,0.0,0.0
1474,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,8891.2,31.31,0.0,1.0,0.0,0.0,0.0
1475,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,8659.2,27.37,0.0,1.0,0.0,0.0,0.0
1476,237.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.2,8422.0,32.59,0.0,1.0,0.0,0.0,0.0
1477,240.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.7,8181.3,27.42,0.0,1.0,0.0,0.0,0.0
1478,243.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6,7937.7,32.59,0.0,1.0,0.0,0.0,0.0
1479,246.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.2,7691.5,27.99,0.0,1.0,0.0,0.0,0.0
1480,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,7443.5,33.02,0.0,1.0,0.0,0.0,0.0
1481,249.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.1,7194.4,28.83,0.0,1.0,0.0,0.0,0.0
1482,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,6943.4,32.59,0.0,1.0,0.0,0.0,0.0
1483,251.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.7,6691.7,28.97,0.0,1.0,0.0,0.0,0.0
1484,251.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.6,6440.1,30.82,0.0,1.0,0.0,0.0,0.0
1485,252.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.4,6187.7,28.97,0.0,1.0,0.0,0.0,0.0
1486,253.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.5,5934.2,30.78,0.0,1.0,0.0,0.0,0.0
1487,252.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.8,5681.4,27.92,0.0,1.0,0.0,0.0,0.0
1488,251.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.9,5429.5,30.78,0.0,1.0,0.0,0.0,0.0
1489,252.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,5176.9,27.99,0.0,1.0,0.0,0.0,0.0
1490,252.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.8,4924.1,30.78,0.0,1.0,0.0,0.0,0.0
1491,251.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.1,4673.0,27.58,0.0,1.0,0.0,0.0,0.0
1492,249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.6,4423.4,28.83,0.0,1.0,0.0,0.0,0.0
1493,246.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.5,4176.9,27.18,0.0,1.0,0.0,0.0,0.0
1494,245.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.1,3931.8,28.83,0.0,1.0,0.0,0.0,0.0
1495,242.2,12.5,0.0,10.0,0.0,52.505,52.505,0.0,189.695,3742.105,26.77,1.0,0.0,0.0,1.0,0.0
1496,242.2,10.0,0.0,10.0,0.0,52.505,52.505,0.0,189.695,3552.411,28.83,1.0,0.0,0.0,0.0,0.0
1497,240.3,503.716,0.0,500.0,3.716,2625.263,240.3,2384.963,0.0,5937.373,25.32,1.0,0.0,0.0,0.0,0.0
1498,238.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,185.995,5751.378,28.51,0.9999992339347791,7.660652208720836e-07,0.0,0.0,0.0
1499,237.5,41.257,0.0,41.257,0.0,216.622,216.622,0.0,20.878,5730.5,26.72,0.9999992339347791,7.660652208720836e-07,0.0,0.0,0.0
1500,238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7,5491.8,30.56,0.0,1.0,0.0,0.0,0.0
1501,238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7,5253.1,26.37,0.0,1.0,0.0,0.0,0.0
1502,238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7,5014.4,28.83,0.0,1.0,0.0,0.0,0.0
1503,236.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.9,4777.5,25.86,0.0,1.0,0.0,0.0,0.0
1504,238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7,4538.8,31.34,0.0,1.0,0.0,0.0,0.0
1505,239.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.3,4299.5,26.77,0.0,1.0,0.0,0.0,0.0
1506,242.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.7,4056.8,31.86,0.0,1.0,0.0,0.0,0.0
1507,246.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.6,3810.2,27.18,0.0,1.0,0.0,0.0,0.0
1508,252.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.9,3557.3,32.62,0.0,1.0,0.0,0.0,0.0
1509,257.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.3,3300.0,27.99,0.0,1.0,0.0,0.0,0.0
1510,260.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.9,3039.1,33.37,0.0,1.0,0.0,0.0,0.0
1511,261.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.9,2777.2,28.8,0.0,1.0,0.0,0.0,0.0
1512,262.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.9,2514.3,32.59,0.0,1.0,0.0,0.0,0.0
1513,262.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.3,2252.0,28.8,0.0,1.0,0.0,0.0,0.0
1514,262.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.2,1989.8,31.64,0.0,1.0,0.0,0.0,0.0
1515,260.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.2,1729.6,28.8,0.0,1.0,0.0,0.0,0.0
1516,257.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.6,1472.0,30.78,0.0,1.0,0.0,0.0,0.0
1517,254.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.2,1217.8,27.92,0.0,1.0,0.0,0.0,0.0
1518,251.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.7,966.1,28.51,0.0,1.0,0.0,0.0,0.0
1519,248.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.3,717.8,27.18,0.0,1.0,0.0,0.0,0.0
1520,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,472.8,27.92,0.0,1.0,0.0,0.0,0.0
1521,238.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.1,234.7,26.58,0.0,1.0,0.0,0.0,0.0
1522,234.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.7,0.0,27.34,0.0,1.0,0.0,0.0,0.0
1523,231.5,114.217,0.0,111.168,0.549,583.689,231.5,352.189,0.0,352.189,25.0,1.0,0.0,0.0,1.0,0.0
1524,230.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,177.595,174.595,27.42,1.0,0.0,0.0,0.0,0.0
1525,229.0,43.615,0.0,43.615,0.0,229.0,229.0,0.0,0.0,174.595,25.07,1.0,0.0,0.0,0.0,0.0
1526,227.1,10.0,0.0,10.0,0.0,52.505,52.505,0.0,174.595,0.0,27.18,1.0,0.0,0.0,0.0,0.0
1527,225.6,76.857,0.0,76.582,0.275,402.095,225.6,176.495,0.0,176.495,24.31,1.0,0.0,0.0,0.0,0.0
1528,229.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,176.495,0.0,27.65,1.0,0.0,0.0,0.0,0.0
1529,226.8,76.221,0.0,75.953,0.268,398.795,226.8,171.995,0.0,171.995,24.27,1.0,0.0,0.0,0.0,0.0
1530,224.5,10.0,0.0,10.0,0.0,52.505,52.505,0.0,171.995,0.0,27.44,1.0,0.0,0.0,0.0,0.0
1531,221.9,73.982,0.0,73.725,0.257,387.095,221.9,165.195,0.0,165.195,24.17,1.0,0.0,0.0,0.0,0.0
1532,217.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,165.195,0.0,26.94,1.0,0.0,0.0,0.0,0.0
1533,214.9,71.631,0.0,71.382,0.249,374.795,214.9,159.895,0.0,159.895,24.17,1.0,0.0,0.0,0.0,0.0
1534,212.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,159.895,0.0,25.18,1.0,0.0,0.0,0.0,0.0
1535,209.2,69.259,0.0,69.021,0.239,362.395,209.2,153.195,0.0,153.195,24.17,1.0,0.0,0.0,0.0,0.0
1536,205.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,153.195,0.0,25.0,1.0,0.0,0.0,0.0,0.0
1537,202.5,66.889,0.0,66.659,0.23,349.995,202.5,147.495,0.0,147.495,23.73,1.0,0.0,0.0,0.0,0.0
1538,200.0,10.0,0.0,10.0,0.0,52.505,52.505,0.0,147.495,0.0,24.48,1.0,0.0,0.0,0.0,0.0
1539,197.4,92.031,0.0,91.589,0.442,480.889,197.4,283.489,0.0,283.489,23.68,1.0,0.0,0.0,0.0,0.0
1540,195.7,10.0,0.0,10.0,0.0,52.505,52.505,0.0,143.195,140.295,24.31,1.0,0.0,0.0,0.0,0.0
1541,193.7,36.892,0.0,36.892,0.0,193.7,193.7,0.0,0.0,140.295,23.71,1.0,0.0,0.0,0.0,0.0
1542,192.8,10.0,0.0,10.0,0.0,52.505,52.505,0.0,140.295,0.0,24.1,1.0,0.0,0.0,0.0,0.0
1543,191.8,63.008,0.0,62.793,0.215,329.695,191.8,137.895,0.0,137.895,23.68,1.0,0.0,0.0,0.0,0.0
1544,190.4,10.0,0.0,10.0,0.0,52.505,52.505,0.0,137.895,0.0,24.13,1.0,0.0,0.0,0.0,0.0
