,industry_demand,optimalBidamount,elecStandByCons,elecCons,comprCons,prodH2,elecToPlantUse_kg,elecToStorage_kg,storageToPlantUse_kg,currentSOC,price,all_isRunning,isIdle,isStandBy,isColdStarted,isHotStarted
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274908.52,24.53,0.0,1.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274908.52,25.12,0.0,1.0,0.0,0.0,0.0
93,0.0,16.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274908.52,23.84,0.0,1.0,0.0,0.0,1.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274908.52,24.56,0.0,1.0,0.0,0.0,0.0
95,0.0,13401.003,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2343845.141,23.81,1.0,0.0,0.0,1.0,0.0
96,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2412781.763,24.53,1.0,0.0,0.0,0.0,0.0
97,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2481718.385,21.91,1.0,0.0,0.0,0.0,0.0
98,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2550655.007,23.84,1.0,0.0,0.0,0.0,0.0
99,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2619591.629,21.74,1.0,0.0,0.0,0.0,0.0
100,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2688528.251,23.72,1.0,0.0,0.0,0.0,0.0
101,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2757464.872,19.52,1.0,0.0,0.0,0.0,0.0
102,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2826401.494,23.68,1.0,0.0,0.0,0.0,0.0
103,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2895338.116,19.39,1.0,0.0,0.0,0.0,0.0
104,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,2964274.738,22.16,1.0,0.0,0.0,0.0,0.0
105,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3033211.36,19.33,1.0,0.0,0.0,0.0,0.0
106,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3102147.981,22.11,1.0,0.0,0.0,0.0,0.0
107,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3171084.603,19.28,1.0,0.0,0.0,0.0,0.0
108,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3240021.225,22.06,1.0,0.0,0.0,0.0,0.0
109,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3308957.847,19.11,1.0,0.0,0.0,0.0,0.0
110,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3377894.469,21.8,1.0,0.0,0.0,0.0,0.0
111,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3446831.09,17.91,1.0,0.0,0.0,0.0,0.0
112,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3515767.712,17.91,1.0,0.0,0.0,0.0,0.0
113,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3584704.334,17.91,1.0,0.0,0.0,0.0,0.0
114,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3653640.956,17.89,1.0,0.0,0.0,0.0,0.0
115,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3722577.578,17.89,1.0,0.0,0.0,0.0,0.0
116,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3791514.199,21.8,1.0,0.0,0.0,0.0,0.0
117,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3860450.821,16.13,1.0,0.0,0.0,0.0,0.0
118,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3929387.443,21.74,1.0,0.0,0.0,0.0,0.0
119,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,3998324.065,21.72,1.0,0.0,0.0,0.0,0.0
120,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,4067260.687,17.19,1.0,0.0,0.0,0.0,0.0
121,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,4136197.309,15.94,1.0,0.0,0.0,0.0,0.0
122,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,4205133.93,21.8,1.0,0.0,0.0,0.0,0.0
123,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,4274070.552,21.72,1.0,0.0,0.0,0.0,0.0
124,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,4343007.174,23.21,1.0,0.0,0.0,0.0,0.0
125,0.0,13236.885,0.0,13129.472,107.413,68936.622,0.0,68936.622,0.0,4411943.796,21.76,1.0,0.0,0.0,0.0,0.0
126,9403.01473,13222.234,0.0,13129.472,92.762,68936.622,9403.015,59533.607,0.0,4471477.403,23.32,1.0,0.0,0.0,0.0,0.0
127,62373.86267,13139.698,0.0,13129.472,10.226,68936.622,62373.863,6562.759,0.0,4478040.162,23.84,1.0,0.0,0.0,0.0,0.0
128,108671.2359,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,39734.614,4438305.548,23.81,1.0,0.0,0.0,0.0,0.0
129,152888.4171,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,83951.795,4354353.753,24.56,1.0,0.0,0.0,0.0,0.0
130,188796.2223,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,119859.6,4234494.152,23.84,1.0,0.0,0.0,0.0,0.0
131,201922.1656,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,132985.544,4101508.608,24.75,1.0,0.0,0.0,0.0,0.0
132,210602.9231,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,141666.301,3959842.307,24.87,1.0,0.0,0.0,0.0,0.0
133,224560.4875,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,155623.866,3804218.441,24.65,1.0,0.0,0.0,0.0,0.0
134,240867.0967,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,171930.475,3632287.966,25.18,1.0,0.0,0.0,0.0,0.0
135,231862.8044,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,162926.183,3469361.784,24.73,1.0,0.0,0.0,0.0,0.0
136,224148.0945,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,155211.473,3314150.311,24.87,1.0,0.0,0.0,0.0,0.0
137,230400.0626,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,161463.441,3152686.87,24.65,1.0,0.0,0.0,0.0,0.0
138,228333.5411,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,159396.919,2993289.951,24.87,1.0,0.0,0.0,0.0,0.0
139,221676.0153,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,152739.393,2840550.558,24.56,1.0,0.0,0.0,0.0,0.0
140,226809.2821,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,157872.66,2682677.897,25.18,1.0,0.0,0.0,0.0,0.0
141,238312.9946,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,169376.373,2513301.524,24.65,1.0,0.0,0.0,0.0,0.0
142,241279.4897,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,172342.868,2340958.657,25.3,1.0,0.0,0.0,0.0,0.0
143,236574.5647,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,167637.943,2173320.714,24.92,1.0,0.0,0.0,0.0,0.0
144,255059.3378,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,186122.716,1987197.998,25.3,1.0,0.0,0.0,0.0,0.0
145,256449.1703,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,187512.548,1799685.449,25.07,1.0,0.0,0.0,0.0,0.0
146,257396.9906,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,188460.369,1611225.08,25.12,1.0,0.0,0.0,0.0,0.0
147,255640.3333,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,186703.711,1424521.369,24.53,1.0,0.0,0.0,0.0,0.0
148,252906.2365,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,183969.615,1240551.754,25.0,1.0,0.0,0.0,0.0,0.0
149,252477.8947,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,183541.273,1057010.481,24.42,1.0,0.0,0.0,0.0,0.0
150,242409.583,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,173472.961,883537.52,24.65,1.0,0.0,0.0,0.0,0.0
151,234441.9691,13129.472,0.0,13129.472,0.0,68936.622,68936.622,0.0,165505.347,718032.173,24.32,1.0,0.0,0.0,0.0,0.0
