Anwendung,Raumwärme,Warmwasser,Prozesswärme,Klimakälte,Prozesskälte,Beleuchtung,IKT,Mechanische Antriebe,Total,
2020-07-05 12:00:00,0,0,600297,4698,0,11847,7149,1156714,1780908,
2020-07-05 12:15:00,0,0,600297,4698,0,11847,7149,1148544,1772738,
2020-07-05 12:30:00,0,0,600297,4698,0,11847,7149,1159023,1783217,
2020-07-05 12:45:00,0,0,600297,4698,0,11847,7149,1161032,1785226,
2020-07-05 13:00:00,0,0,600297,4698,0,11847,7149,1160911,1785105,
2020-07-05 13:15:00,0,0,600297,4698,0,11847,7149,1157257,1781451,
2020-07-05 13:30:00,0,0,600297,4698,0,11847,7149,1155006,1779200,
2020-07-05 13:45:00,0,0,600297,4698,0,11847,7149,1152199,1776393,
2020-07-05 14:00:00,0,0,600297,4698,0,11847,7149,1161750,1785944,
2020-07-05 14:15:00,0,0,600297,4698,0,11847,7149,1157457,1781651,
2020-07-05 14:30:00,0,0,600297,4698,0,11847,7149,1153804,1777998,
2020-07-05 14:45:00,0,0,600297,4698,0,11847,7149,1153559,1777753,
2020-07-05 15:00:00,0,0,600297,4698,0,11847,7149,1157494,1781688,
2020-07-05 15:15:00,0,0,600297,4698,0,11847,7149,1160825,1785019,
2020-07-05 15:30:00,0,0,600297,4698,0,11847,7149,1160734,1784928,
2020-07-05 15:45:00,0,0,600297,4698,0,11847,7149,1157349,1781543,
2020-07-05 16:00:00,0,0,600297,4698,0,11847,7149,1158404,1782598,
2020-07-05 16:15:00,0,0,600297,4698,0,11847,7149,1155869,1780063,
2020-07-05 16:30:00,0,0,600297,4698,0,11847,7149,1154806,1779000,
2020-07-05 16:45:00,0,0,600297,4698,0,11847,7149,1159299,1783493,
2020-07-05 17:00:00,0,0,600297,4698,0,11847,7149,1152998,1777192,
2020-07-05 17:15:00,0,0,600297,4698,0,11847,7149,1153324,1777518,
2020-07-05 17:30:00,0,0,600297,4698,0,11847,7149,1153967,1778161,
2020-07-05 17:45:00,0,0,600297,4698,0,11847,7149,1157320,1781514,
2020-07-05 18:00:00,0,0,600297,4698,0,11847,7149,1156599,1780793,
2020-07-05 18:15:00,0,0,600297,4698,0,11847,7149,1157825,1782019,
2020-07-05 18:30:00,0,0,600297,4698,0,11847,7149,1154067,1778261,
2020-07-05 18:45:00,0,0,600297,4698,0,11847,7149,1159169,1783363,
2020-07-05 19:00:00,0,0,600297,4698,0,11847,7149,1153896,1778090,
2020-07-05 19:15:00,0,0,600297,4698,0,11847,7149,1157603,1781797,
2020-07-05 19:30:00,0,0,600297,4698,0,11847,7149,1157720,1781914,
2020-07-05 19:45:00,0,0,600297,4698,0,11847,7149,1157628,1781822,
2020-07-05 20:00:00,0,0,600501,4698,0,11847,7149,1150778,1774972,
2020-07-05 20:15:00,0,0,601114,4698,0,11847,7149,1157116,1782127,
2020-07-05 20:30:00,0,0,601931,4698,0,12051,7149,1158644,1784677,
2020-07-05 20:45:00,0,0,603565,4902,0,12051,7149,1161643,1789309,
2020-07-05 21:00:00,0,0,605607,4902,0,12051,7353,1160262,1789971,
2020-07-05 21:15:00,0,0,608467,4902,0,12255,7353,1168244,1801017,
2020-07-05 21:30:00,0,0,612143,4902,0,12459,7353,1176901,1813759,
2020-07-05 21:45:00,0,0,616841,5106,0,12459,7557,1182580,1824544,
2020-07-05 22:00:00,0,0,622764,5106,0,12868,7762,1201997,1850293,
2020-07-05 22:15:00,0,0,629913,5311,0,13072,7762,1209529,1865586,
2020-07-05 22:30:00,0,0,638696,5311,0,13481,7966,1224120,1889573,
2020-07-05 22:45:00,0,0,648909,5515,0,13889,8374,1247461,1924148,
2020-07-05 23:00:00,0,0,661164,5719,0,14298,8579,1272042,1961801,
2020-07-05 23:15:00,0,0,674236,5923,0,14910,8987,1295352,1999408,
2020-07-05 23:30:00,0,0,684857,6128,0,15319,9191,1315947,2031442,
2020-07-05 23:45:00,0,0,687716,6128,0,15319,9191,1323269,2041623,
2020-07-06 00:00:00,0,0,689555,4902,0,12459,7557,1327782,2042460,
2020-07-06 00:15:00,0,0,689555,4902,0,12459,7557,1328545,2043223,
2020-07-06 00:30:00,0,0,689555,4902,0,12459,7557,1324564,2039242,
2020-07-06 00:45:00,0,0,689555,4902,0,12459,7557,1332852,2047530,
2020-07-06 01:00:00,0,0,689555,4902,0,12459,7557,1328475,2043153,
2020-07-06 01:15:00,0,0,691802,5106,0,12664,7557,1328392,2045316,
2020-07-06 01:30:00,0,0,693844,5106,0,12664,7557,1334650,2054025,
2020-07-06 01:45:00,0,0,695682,5106,0,12664,7557,1337382,2058595,
2020-07-06 02:00:00,0,0,696499,5106,0,12868,7762,1342884,2064915,
2020-07-06 02:15:00,0,0,696091,5106,0,12868,7762,1336964,2058586,
2020-07-06 02:30:00,0,0,694661,5106,0,12664,7557,1334551,2054743,
2020-07-06 02:45:00,0,0,693027,5106,0,12664,7557,1336035,2054185,
2020-07-06 03:00:00,0,0,691189,5106,0,12664,7557,1334593,2051109,
2020-07-06 03:15:00,0,0,689963,4902,0,12459,7557,1320956,2035838,
2020-07-06 03:30:00,0,0,689146,4902,0,12459,7557,1326255,2040320,
2020-07-06 03:45:00,0,0,688942,4902,0,12459,7557,1329390,2043455,
2020-07-06 04:00:00,0,0,689759,4902,0,12459,7557,1325066,2039743,
2020-07-06 04:15:00,0,0,691597,5106,0,12664,7557,1330966,2047686,
2020-07-06 04:30:00,0,0,694457,5106,0,12664,7557,1336555,2056339,
2020-07-06 04:45:00,0,0,698542,5106,0,12868,7762,1349591,2073869,
2020-07-06 05:00:00,0,0,703648,5311,0,13072,7966,1355472,2085264,
2020-07-06 05:15:00,0,0,710184,5311,0,13481,7966,1366519,2103665,
2020-07-06 05:30:00,0,0,717946,5515,0,13685,8170,1378299,2123819,
2020-07-06 05:45:00,0,0,726729,5719,0,14093,8579,1398579,2153495,
2020-07-06 06:00:00,0,0,736328,5719,0,14502,8783,1420951,2186283,
2020-07-06 06:15:00,0,0,746337,5923,0,14910,8987,1436561,2212923,
2020-07-06 06:30:00,0,0,756958,6128,0,15523,9191,1455637,2243641,
2020-07-06 06:45:00,0,0,767579,6332,0,15932,9600,1476949,2276391,
2020-07-06 07:00:00,0,0,777996,6536,0,16340,9804,1496051,2306728,
2020-07-06 07:15:00,0,0,787800,6740,0,16749,10008,1511234,2332531,
2020-07-06 07:30:00,0,0,796991,6945,0,17157,10417,1536094,2367400,
2020-07-06 07:45:00,0,0,805161,6945,0,17566,10621,1548566,2388654,
2020-07-06 08:00:00,0,0,812106,7149,0,17770,10621,1567614,2415464,
2020-07-06 08:15:00,0,0,817825,7149,0,18178,10825,1579327,2433509,
2020-07-06 08:30:00,0,0,822523,7353,0,18383,11030,1583163,2442247,
2020-07-06 08:45:00,0,0,825791,7353,0,18383,11030,1583292,2446053,
2020-07-06 09:00:00,0,0,828038,7353,0,18587,11030,1597132,2462344,
2020-07-06 09:15:00,0,0,829263,7353,0,18587,11234,1596614,2463051,
2020-07-06 09:30:00,0,0,829672,7353,0,18587,11234,1600884,2467730,
2020-07-06 09:45:00,0,0,829467,7353,0,18587,11234,1599568,2466209,
2020-07-06 10:00:00,0,0,829263,7353,0,18587,11234,1600720,2467157,
2020-07-06 10:15:00,0,0,829059,7353,0,18587,11234,1597173,2463406,
2020-07-06 10:30:00,0,0,829059,7353,0,18587,11234,1594705,2461142,
2020-07-06 10:45:00,0,0,829263,7353,0,18587,11234,1595201,2461638,
2020-07-06 11:00:00,0,0,829672,7353,0,18587,11234,1594749,2461594,
2020-07-06 11:15:00,0,0,830080,7353,0,18587,11234,1596641,2464099,
2020-07-06 11:30:00,0,0,830693,7557,0,18587,11234,1596434,2464709,
2020-07-06 11:45:00,0,0,831510,7557,0,18791,11234,1601305,2470193,
2020-07-06 12:00:00,0,0,832327,7557,0,18791,11234,1607748,2477453,
2020-07-06 12:15:00,0,0,832940,7557,0,18791,11234,1604894,2475211,
2020-07-06 12:30:00,0,0,833348,7557,0,18791,11234,1599914,2470844,
2020-07-06 12:45:00,0,0,833552,7557,0,18791,11234,1607283,2478418,
2020-07-06 13:00:00,0,0,833348,7557,0,18791,11234,1599228,2470158,
2020-07-06 13:15:00,0,0,832735,7557,0,18791,11234,1602881,2473198,
2020-07-06 13:30:00,0,0,831918,7557,0,18791,11234,1601935,2471232,
2020-07-06 13:45:00,0,0,830284,7557,0,18587,11234,1596381,2464043,
2020-07-06 14:00:00,0,0,828446,7353,0,18587,11234,1598249,2463869,
2020-07-06 14:15:00,0,0,825995,7353,0,18383,11030,1589305,2452270,
2020-07-06 14:30:00,0,0,823136,7353,0,18383,11030,1588735,2448431,
2020-07-06 14:45:00,0,0,819663,7353,0,18178,10825,1580278,2436299,
2020-07-06 15:00:00,0,0,815987,7149,0,17974,10825,1567969,2419904,
2020-07-06 15:15:00,0,0,811697,7149,0,17770,10621,1560827,2408269,
2020-07-06 15:30:00,0,0,807000,7149,0,17566,10621,1547794,2390130,
2020-07-06 15:45:00,0,0,802302,6945,0,17361,10417,1547465,2384694,
2020-07-06 16:00:00,0,0,797400,6945,0,17157,10417,1537706,2369625,
2020-07-06 16:15:00,0,0,792498,6740,0,16953,10213,1527308,2353711,
2020-07-06 16:30:00,0,0,787596,6740,0,16749,10008,1515265,2336358,
2020-07-06 16:45:00,0,0,782898,6536,0,16544,10008,1505485,2321471,
2020-07-06 17:00:00,0,0,778404,6536,0,16340,9804,1499822,2310907,
2020-07-06 17:15:00,0,0,774319,6536,0,16136,9804,1492976,2299771,
2020-07-06 17:30:00,0,0,770643,6332,0,16136,9600,1480532,2283447,
2020-07-06 17:45:00,0,0,767579,6332,0,15932,9600,1479758,2278996,
2020-07-06 18:00:00,0,0,764924,6332,0,15727,9396,1474877,2271460,
2020-07-06 18:15:00,0,0,762881,6332,0,15727,9396,1466090,2260426,
2020-07-06 18:30:00,0,0,761247,6332,0,15727,9396,1466778,2259275,
2020-07-06 18:45:00,0,0,760022,6332,0,15523,9396,1464655,2255927,
2020-07-06 19:00:00,0,0,759205,6128,0,15523,9396,1464521,2254976,
2020-07-06 19:15:00,0,0,758796,6128,0,15523,9396,1462066,2251908,
2020-07-06 19:30:00,0,0,758592,6128,0,15523,9396,1461334,2250768,
2020-07-06 19:45:00,0,0,758388,6128,0,15523,9396,1462823,2252052,
2020-07-06 20:00:00,0,0,757979,6128,0,15523,9396,1459406,2248432,
2020-07-06 20:15:00,0,0,757775,6128,0,15523,9396,1456692,2245513,
2020-07-06 20:30:00,0,0,757162,6128,0,15523,9191,1458182,2246186,
2020-07-06 20:45:00,0,0,756141,6128,0,15523,9191,1454870,2242058,
2020-07-06 21:00:00,0,0,754915,6128,0,15319,9191,1457872,2243426,
2020-07-06 21:15:00,0,0,753077,6128,0,15319,9191,1456429,2239940,
2020-07-06 21:30:00,0,0,750626,6128,0,15115,9191,1443611,2224671,
2020-07-06 21:45:00,0,0,747562,5923,0,15115,8987,1437600,2215392,
2020-07-06 22:00:00,0,0,743886,5923,0,14910,8987,1422985,2196692,
2020-07-06 22:15:00,0,0,739392,5923,0,14706,8783,1424519,2193324,
2020-07-06 22:30:00,0,0,733877,5719,0,14502,8579,1415029,2177910,
2020-07-06 22:45:00,0,0,727546,5719,0,14093,8579,1398877,2154813,
2020-07-06 23:00:00,0,0,720397,5515,0,13889,8374,1391512,2139687,
2020-07-06 23:15:00,0,0,708550,5311,0,13276,7966,1367193,2102500,
2020-07-06 23:30:00,0,0,694457,5106,0,12664,7557,1336307,2056295,
2020-07-06 23:45:00,0,0,689555,4902,0,12459,7557,1332198,2046876,
2020-07-07 00:00:00,0,0,689555,4902,0,12459,7557,1325843,2040521,
2020-07-07 00:15:00,0,0,689555,4902,0,12459,7557,1328325,2043003,
2020-07-07 00:30:00,0,0,689555,4902,0,12459,7557,1326433,2041111,
2020-07-07 00:45:00,0,0,689555,4902,0,12459,7557,1328651,2043329,
2020-07-07 01:00:00,0,0,689555,4902,0,12459,7557,1323901,2038579,
2020-07-07 01:15:00,0,0,691802,5106,0,12664,7557,1335180,2052104,
2020-07-07 01:30:00,0,0,693844,5106,0,12664,7557,1335777,2055152,
2020-07-07 01:45:00,0,0,695682,5106,0,12664,7557,1340395,2061608,
2020-07-07 02:00:00,0,0,696499,5106,0,12868,7762,1337538,2059569,
2020-07-07 02:15:00,0,0,696091,5106,0,12868,7762,1334141,2055763,
2020-07-07 02:30:00,0,0,694661,5106,0,12664,7557,1334673,2054865,
2020-07-07 02:45:00,0,0,693027,5106,0,12664,7557,1336112,2054262,
2020-07-07 03:00:00,0,0,691189,5106,0,12664,7557,1330223,2046739,
2020-07-07 03:15:00,0,0,689963,4902,0,12459,7557,1325061,2039943,
2020-07-07 03:30:00,0,0,689146,4902,0,12459,7557,1323279,2037344,
2020-07-07 03:45:00,0,0,688942,4902,0,12459,7557,1320789,2034854,
2020-07-07 04:00:00,0,0,689759,4902,0,12459,7557,1333154,2047831,
2020-07-07 04:15:00,0,0,691597,5106,0,12664,7557,1336301,2053021,
2020-07-07 04:30:00,0,0,694457,5106,0,12664,7557,1335752,2055536,
2020-07-07 04:45:00,0,0,698542,5106,0,12868,7762,1348932,2073210,
2020-07-07 05:00:00,0,0,703648,5311,0,13072,7966,1351359,2081151,
2020-07-07 05:15:00,0,0,710184,5311,0,13481,7966,1367385,2104531,
2020-07-07 05:30:00,0,0,717946,5515,0,13685,8170,1378671,2124191,
2020-07-07 05:45:00,0,0,726729,5719,0,14093,8579,1399217,2154133,
2020-07-07 06:00:00,0,0,736328,5719,0,14502,8783,1416066,2181398,
2020-07-07 06:15:00,0,0,746337,5923,0,14910,8987,1440920,2217282,
2020-07-07 06:30:00,0,0,756958,6128,0,15523,9191,1461204,2249208,
2020-07-07 06:45:00,0,0,767579,6332,0,15932,9600,1478472,2277914,
2020-07-07 07:00:00,0,0,777996,6536,0,16340,9804,1497395,2308072,
2020-07-07 07:15:00,0,0,787800,6740,0,16749,10008,1516568,2337865,
2020-07-07 07:30:00,0,0,796991,6945,0,17157,10417,1535005,2366311,
2020-07-07 07:45:00,0,0,805161,6945,0,17566,10621,1548089,2388177,
2020-07-07 08:00:00,0,0,812106,7149,0,17770,10621,1567094,2414944,
2020-07-07 08:15:00,0,0,817825,7149,0,18178,10825,1573933,2428115,
2020-07-07 08:30:00,0,0,822523,7353,0,18383,11030,1580068,2439152,
2020-07-07 08:45:00,0,0,825791,7353,0,18383,11030,1587766,2450527,
2020-07-07 09:00:00,0,0,828038,7353,0,18587,11030,1585724,2450936,
2020-07-07 09:15:00,0,0,829263,7353,0,18587,11234,1600712,2467149,
2020-07-07 09:30:00,0,0,829672,7353,0,18587,11234,1594931,2461777,
2020-07-07 09:45:00,0,0,829467,7353,0,18587,11234,1601896,2468537,
2020-07-07 10:00:00,0,0,829263,7353,0,18587,11234,1596957,2463394,
2020-07-07 10:15:00,0,0,829059,7353,0,18587,11234,1595427,2461660,
2020-07-07 10:30:00,0,0,829059,7353,0,18587,11234,1592708,2459145,
2020-07-07 10:45:00,0,0,829263,7353,0,18587,11234,1595020,2461457,
2020-07-07 11:00:00,0,0,829672,7353,0,18587,11234,1599043,2465888,
2020-07-07 11:15:00,0,0,830080,7353,0,18587,11234,1599941,2467399,
2020-07-07 11:30:00,0,0,830693,7557,0,18587,11234,1605363,2473638,
2020-07-07 11:45:00,0,0,831510,7557,0,18791,11234,1603638,2472526,
2020-07-07 12:00:00,0,0,832327,7557,0,18791,11234,1601640,2471345,
2020-07-07 12:15:00,0,0,832940,7557,0,18791,11234,1605959,2476276,
2020-07-07 12:30:00,0,0,833348,7557,0,18791,11234,1606827,2477757,
2020-07-07 12:45:00,0,0,833552,7557,0,18791,11234,1605676,2476811,
2020-07-07 13:00:00,0,0,833348,7557,0,18791,11234,1607635,2478565,
2020-07-07 13:15:00,0,0,832735,7557,0,18791,11234,1606524,2476841,
2020-07-07 13:30:00,0,0,831918,7557,0,18791,11234,1601085,2470382,
2020-07-07 13:45:00,0,0,830284,7557,0,18587,11234,1597949,2465611,
2020-07-07 14:00:00,0,0,828446,7353,0,18587,11234,1591706,2457326,
2020-07-07 14:15:00,0,0,825995,7353,0,18383,11030,1588374,2451339,
2020-07-07 14:30:00,0,0,823136,7353,0,18383,11030,1590003,2449699,
2020-07-07 14:45:00,0,0,819663,7353,0,18178,10825,1576450,2432471,
2020-07-07 15:00:00,0,0,815987,7149,0,17974,10825,1568051,2419986,
2020-07-07 15:15:00,0,0,811697,7149,0,17770,10621,1568853,2416295,
2020-07-07 15:30:00,0,0,807000,7149,0,17566,10621,1556197,2398533,
2020-07-07 15:45:00,0,0,802302,6945,0,17361,10417,1549456,2386685,
2020-07-07 16:00:00,0,0,797400,6945,0,17157,10417,1537009,2368928,
2020-07-07 16:15:00,0,0,792498,6740,0,16953,10213,1534697,2361100,
2020-07-07 16:30:00,0,0,787596,6740,0,16749,10008,1519715,2340808,
2020-07-07 16:45:00,0,0,782898,6536,0,16544,10008,1508235,2324221,
2020-07-07 17:00:00,0,0,778404,6536,0,16340,9804,1503655,2314740,
2020-07-07 17:15:00,0,0,774319,6536,0,16136,9804,1492103,2298898,
2020-07-07 17:30:00,0,0,770643,6332,0,16136,9600,1487260,2290175,
2020-07-07 17:45:00,0,0,767579,6332,0,15932,9600,1472920,2272158,
2020-07-07 18:00:00,0,0,764924,6332,0,15727,9396,1468734,2265317,
2020-07-07 18:15:00,0,0,762881,6332,0,15727,9396,1469150,2263486,
2020-07-07 18:30:00,0,0,761247,6332,0,15727,9396,1459739,2252236,
2020-07-07 18:45:00,0,0,760022,6332,0,15523,9396,1462726,2253998,
2020-07-07 19:00:00,0,0,759205,6128,0,15523,9396,1463644,2254099,
2020-07-07 19:15:00,0,0,758796,6128,0,15523,9396,1461515,2251357,
2020-07-07 19:30:00,0,0,758592,6128,0,15523,9396,1464313,2253747,
2020-07-07 19:45:00,0,0,758388,6128,0,15523,9396,1466054,2255283,
2020-07-07 20:00:00,0,0,757979,6128,0,15523,9396,1460174,2249200,
2020-07-07 20:15:00,0,0,757775,6128,0,15523,9396,1461279,2250100,
2020-07-07 20:30:00,0,0,757162,6128,0,15523,9191,1462957,2250961,
2020-07-07 20:45:00,0,0,756141,6128,0,15523,9191,1457211,2244399,
2020-07-07 21:00:00,0,0,754915,6128,0,15319,9191,1449832,2235386,
2020-07-07 21:15:00,0,0,753077,6128,0,15319,9191,1453375,2236886,
2020-07-07 21:30:00,0,0,750626,6128,0,15115,9191,1445676,2226736,
2020-07-07 21:45:00,0,0,747562,5923,0,15115,8987,1430620,2208412,
2020-07-07 22:00:00,0,0,743886,5923,0,14910,8987,1432791,2206498,
2020-07-07 22:15:00,0,0,739392,5923,0,14706,8783,1424797,2193602,
2020-07-07 22:30:00,0,0,733877,5719,0,14502,8579,1415068,2177949,
2020-07-07 22:45:00,0,0,727546,5719,0,14093,8579,1404059,2159995,
2020-07-07 23:00:00,0,0,720397,5515,0,13889,8374,1386141,2134316,
2020-07-07 23:15:00,0,0,708550,5311,0,13276,7966,1362758,2098065,
2020-07-07 23:30:00,0,0,694457,5106,0,12664,7557,1332785,2052773,
2020-07-07 23:45:00,0,0,689555,4902,0,12459,7557,1330111,2044789,
2020-07-08 00:00:00,0,0,689555,4902,0,12459,7557,1328541,2043219,
2020-07-08 00:15:00,0,0,689555,4902,0,12459,7557,1328143,2042821,
2020-07-08 00:30:00,0,0,689555,4902,0,12459,7557,1326269,2040947,
2020-07-08 00:45:00,0,0,689555,4902,0,12459,7557,1323784,2038462,
2020-07-08 01:00:00,0,0,689555,4902,0,12459,7557,1327665,2042343,
2020-07-08 01:15:00,0,0,691802,5106,0,12664,7557,1329307,2046231,
2020-07-08 01:30:00,0,0,693844,5106,0,12664,7557,1334765,2054140,
2020-07-08 01:45:00,0,0,695682,5106,0,12664,7557,1340068,2061281,
2020-07-08 02:00:00,0,0,696499,5106,0,12868,7762,1341827,2063858,
2020-07-08 02:15:00,0,0,696091,5106,0,12868,7762,1341640,2063262,
2020-07-08 02:30:00,0,0,694661,5106,0,12664,7557,1340148,2060340,
2020-07-08 02:45:00,0,0,693027,5106,0,12664,7557,1336297,2054447,
2020-07-08 03:00:00,0,0,691189,5106,0,12664,7557,1334490,2051006,
2020-07-08 03:15:00,0,0,689963,4902,0,12459,7557,1333053,2047935,
2020-07-08 03:30:00,0,0,689146,4902,0,12459,7557,1320415,2034480,
2020-07-08 03:45:00,0,0,688942,4902,0,12459,7557,1324488,2038553,
2020-07-08 04:00:00,0,0,689759,4902,0,12459,7557,1326687,2041364,
2020-07-08 04:15:00,0,0,691597,5106,0,12664,7557,1332107,2048827,
2020-07-08 04:30:00,0,0,694457,5106,0,12664,7557,1330913,2050697,
2020-07-08 04:45:00,0,0,698542,5106,0,12868,7762,1346392,2070670,
2020-07-08 05:00:00,0,0,703648,5311,0,13072,7966,1350135,2079927,
2020-07-08 05:15:00,0,0,710184,5311,0,13481,7966,1364877,2102023,
2020-07-08 05:30:00,0,0,717946,5515,0,13685,8170,1384540,2130060,
2020-07-08 05:45:00,0,0,726729,5719,0,14093,8579,1400978,2155894,
2020-07-08 06:00:00,0,0,736328,5719,0,14502,8783,1417087,2182419,
2020-07-08 06:15:00,0,0,746337,5923,0,14910,8987,1433433,2209795,
2020-07-08 06:30:00,0,0,756958,6128,0,15523,9191,1455709,2243713,
2020-07-08 06:45:00,0,0,767579,6332,0,15932,9600,1473847,2273289,
2020-07-08 07:00:00,0,0,777996,6536,0,16340,9804,1499080,2309757,
2020-07-08 07:15:00,0,0,787800,6740,0,16749,10008,1514590,2335887,
2020-07-08 07:30:00,0,0,796991,6945,0,17157,10417,1536754,2368060,
2020-07-08 07:45:00,0,0,805161,6945,0,17566,10621,1553718,2393806,
2020-07-08 08:00:00,0,0,812106,7149,0,17770,10621,1566911,2414761,
2020-07-08 08:15:00,0,0,817825,7149,0,18178,10825,1574506,2428688,
2020-07-08 08:30:00,0,0,822523,7353,0,18383,11030,1586608,2445692,
2020-07-08 08:45:00,0,0,825791,7353,0,18383,11030,1589287,2452048,
2020-07-08 09:00:00,0,0,828038,7353,0,18587,11030,1593808,2459020,
2020-07-08 09:15:00,0,0,829263,7353,0,18587,11234,1595273,2461710,
2020-07-08 09:30:00,0,0,829672,7353,0,18587,11234,1597556,2464402,
2020-07-08 09:45:00,0,0,829467,7353,0,18587,11234,1597455,2464096,
2020-07-08 10:00:00,0,0,829263,7353,0,18587,11234,1600940,2467377,
2020-07-08 10:15:00,0,0,829059,7353,0,18587,11234,1595047,2461280,
2020-07-08 10:30:00,0,0,829059,7353,0,18587,11234,1594233,2460670,
2020-07-08 10:45:00,0,0,829263,7353,0,18587,11234,1591490,2457927,
2020-07-08 11:00:00,0,0,829672,7353,0,18587,11234,1595228,2462073,
2020-07-08 11:15:00,0,0,830080,7353,0,18587,11234,1596313,2463771,
2020-07-08 11:30:00,0,0,830693,7557,0,18587,11234,1602108,2470383,
2020-07-08 11:45:00,0,0,831510,7557,0,18791,11234,1599285,2468173,
2020-07-08 12:00:00,0,0,832327,7557,0,18791,11234,1606568,2476273,
2020-07-08 12:15:00,0,0,832940,7557,0,18791,11234,1600858,2471175,
2020-07-08 12:30:00,0,0,833348,7557,0,18791,11234,1601707,2472637,
2020-07-08 12:45:00,0,0,833552,7557,0,18791,11234,1606429,2477564,
2020-07-08 13:00:00,0,0,833348,7557,0,18791,11234,1611135,2482065,
2020-07-08 13:15:00,0,0,832735,7557,0,18791,11234,1603946,2474263,
2020-07-08 13:30:00,0,0,831918,7557,0,18791,11234,1605107,2474404,
2020-07-08 13:45:00,0,0,830284,7557,0,18587,11234,1601847,2469509,
2020-07-08 14:00:00,0,0,828446,7353,0,18587,11234,1592630,2458250,
2020-07-08 14:15:00,0,0,825995,7353,0,18383,11030,1590611,2453576,
2020-07-08 14:30:00,0,0,823136,7353,0,18383,11030,1586408,2446104,
2020-07-08 14:45:00,0,0,819663,7353,0,18178,10825,1573845,2429866,
2020-07-08 15:00:00,0,0,815987,7149,0,17974,10825,1575497,2427432,
2020-07-08 15:15:00,0,0,811697,7149,0,17770,10621,1565524,2412966,
2020-07-08 15:30:00,0,0,807000,7149,0,17566,10621,1554905,2397241,
2020-07-08 15:45:00,0,0,802302,6945,0,17361,10417,1547812,2385041,
2020-07-08 16:00:00,0,0,797400,6945,0,17157,10417,1530201,2362120,
2020-07-08 16:15:00,0,0,792498,6740,0,16953,10213,1530523,2356926,
2020-07-08 16:30:00,0,0,787596,6740,0,16749,10008,1512859,2333952,
2020-07-08 16:45:00,0,0,782898,6536,0,16544,10008,1507219,2323205,
2020-07-08 17:00:00,0,0,778404,6536,0,16340,9804,1499778,2310863,
2020-07-08 17:15:00,0,0,774319,6536,0,16136,9804,1491396,2298191,
2020-07-08 17:30:00,0,0,770643,6332,0,16136,9600,1488637,2291552,
2020-07-08 17:45:00,0,0,767579,6332,0,15932,9600,1478087,2277325,
2020-07-08 18:00:00,0,0,764924,6332,0,15727,9396,1475112,2271695,
2020-07-08 18:15:00,0,0,762881,6332,0,15727,9396,1463616,2257952,
2020-07-08 18:30:00,0,0,761247,6332,0,15727,9396,1468130,2260627,
2020-07-08 18:45:00,0,0,760022,6332,0,15523,9396,1462439,2253711,
2020-07-08 19:00:00,0,0,759205,6128,0,15523,9396,1464436,2254891,
2020-07-08 19:15:00,0,0,758796,6128,0,15523,9396,1458318,2248160,
2020-07-08 19:30:00,0,0,758592,6128,0,15523,9396,1456264,2245698,
2020-07-08 19:45:00,0,0,758388,6128,0,15523,9396,1457162,2246391,
2020-07-08 20:00:00,0,0,757979,6128,0,15523,9396,1459830,2248856,
2020-07-08 20:15:00,0,0,757775,6128,0,15523,9396,1457520,2246341,
2020-07-08 20:30:00,0,0,757162,6128,0,15523,9191,1458965,2246969,
2020-07-08 20:45:00,0,0,756141,6128,0,15523,9191,1453551,2240739,
2020-07-08 21:00:00,0,0,754915,6128,0,15319,9191,1455195,2240749,
2020-07-08 21:15:00,0,0,753077,6128,0,15319,9191,1448262,2231773,
2020-07-08 21:30:00,0,0,750626,6128,0,15115,9191,1445538,2226598,
2020-07-08 21:45:00,0,0,747562,5923,0,15115,8987,1440862,2218654,
2020-07-08 22:00:00,0,0,743886,5923,0,14910,8987,1428081,2201788,
2020-07-08 22:15:00,0,0,739392,5923,0,14706,8783,1424750,2193555,
2020-07-08 22:30:00,0,0,733877,5719,0,14502,8579,1408394,2171275,
2020-07-08 22:45:00,0,0,727546,5719,0,14093,8579,1398583,2154519,
2020-07-08 23:00:00,0,0,720397,5515,0,13889,8374,1385592,2133767,
2020-07-08 23:15:00,0,0,708550,5311,0,13276,7966,1358525,2093832,
2020-07-08 23:30:00,0,0,694457,5106,0,12664,7557,1339986,2059974,
2020-07-08 23:45:00,0,0,689555,4902,0,12459,7557,1327673,2042351,
2020-07-09 00:00:00,0,0,689555,4902,0,12459,7557,1320782,2035460,
2020-07-09 00:15:00,0,0,689555,4902,0,12459,7557,1318554,2033232,
2020-07-09 00:30:00,0,0,689555,4902,0,12459,7557,1329624,2044302,
2020-07-09 00:45:00,0,0,689555,4902,0,12459,7557,1327564,2042242,
2020-07-09 01:00:00,0,0,689555,4902,0,12459,7557,1321805,2036483,
2020-07-09 01:15:00,0,0,691802,5106,0,12664,7557,1332947,2049871,
2020-07-09 01:30:00,0,0,693844,5106,0,12664,7557,1341281,2060656,
2020-07-09 01:45:00,0,0,695682,5106,0,12664,7557,1336221,2057434,
2020-07-09 02:00:00,0,0,696499,5106,0,12868,7762,1338017,2060048,
2020-07-09 02:15:00,0,0,696091,5106,0,12868,7762,1342490,2064112,
2020-07-09 02:30:00,0,0,694661,5106,0,12664,7557,1331960,2052152,
2020-07-09 02:45:00,0,0,693027,5106,0,12664,7557,1332176,2050326,
