,demand
18085,72607.65
18086,72894.8
18087,73433.17
18088,73515.75
18089,73868.59
18090,74184.69
18091,74469.37
18092,74313.0
18093,74275.38
18094,74375.39
18095,74537.23
18096,74383.22
18097,74000.95
18098,73759.98
18099,72997.1
18100,72774.98
18101,72717.53
18102,72507.41
18103,71942.66
18104,71975.05
18105,71547.99
18106,71042.04
18107,70461.09
18108,70373.0
18109,69688.26
18110,69400.16
18111,69305.93
18112,69512.01
18113,69193.11
18114,69173.85
18115,69284.5
18116,68742.5
18117,68366.43
18118,68221.89
18119,68217.39
18120,67822.92
18121,67209.23
18122,66881.5
18123,66322.68
18124,65615.2
18125,64928.65
18126,64252.22
18127,63594.6
18128,63061.89
18129,62671.15
18130,62125.17
18131,61730.33
18132,61400.05
18133,60760.55
18134,59692.62
18135,58645.29
18136,57153.520000000004
18137,56249.69
18138,55238.04
18139,54561.53
18140,53660.59
18141,53357.66
18142,52334.36
18143,52014.43
18144,51620.270000000004
18145,51302.86
18146,50990.59
18147,50750.770000000004
18148,50696.229999999996
18149,50777.97
18150,50442.19
18151,50430.45
18152,50517.12
18153,50746.64
18154,50777.74
18155,50734.0
18156,50957.79
18157,51317.26
18158,51619.12
18159,52058.49
18160,52563.72
18161,52976.45
18162,54126.72
18163,55465.03
18164,58363.14
18165,60379.95
18166,62255.36
18167,63641.56
18168,65132.25
18169,66313.17
18170,67771.63
18171,68371.59
18172,68596.79
18173,69235.46
18174,69689.33
18175,70095.94
18176,70010.71
18177,70520.84
18178,70976.07
18179,71308.97
18180,71859.66
18181,72368.46
18182,72671.31
18183,73079.03
18184,74181.38
18185,74450.32
18186,74601.04
18187,74454.53
18188,73699.71
18189,73592.89
18190,73522.08
18191,73545.44
18192,73538.37
18193,73543.04
18194,73081.35
18195,72655.92
18196,72652.55
18197,72561.64
18198,72148.29
18199,71984.14
18200,71709.13
18201,71269.39
18202,70986.19
18203,70351.43
18204,70073.04
18205,69623.33
18206,69678.92
18207,69347.57
18208,69190.68
18209,69192.91
18210,69103.95
18211,69194.41
18212,68578.93
18213,68299.7
18214,68523.94
18215,68592.96
18216,68208.64
18217,67559.98
18218,67363.5
18219,66941.74
18220,66221.71
18221,65060.479999999996
18222,64514.16
18223,64006.07
18224,63239.54
18225,62598.31
18226,62243.53
18227,62056.71
18228,61636.54
18229,60732.7
18230,59641.520000000004
18231,58624.57
18232,57684.17
18233,56503.38
18234,55842.58
18235,54948.020000000004
18236,53916.0
18237,53376.41
18238,52633.97
18239,52368.2
18240,51667.85
18241,51431.9
18242,50906.78
18243,50575.17
18244,50066.85
18245,50058.9
18246,49845.99
18247,50030.95
18248,50199.05
18249,50220.36
18250,50239.29
18251,50363.5
18252,50745.32
18253,50995.46
18254,51220.9
18255,51717.729999999996
18256,52541.56
18257,53024.78
18258,53681.56
18259,55066.38
18260,58247.71
18261,60157.89
18262,61689.81
18263,63073.59
18264,64928.59
18265,66096.12
18266,67073.07
18267,68081.01
18268,68630.44
18269,68854.05
18270,69295.26
18271,69508.32
18272,69399.46
18273,69671.04
18274,70397.35
18275,71077.13
18276,71071.43
18277,71176.41
18278,71628.9
18279,72249.28
18280,72594.51
18281,73281.65
18282,73822.1
18283,73921.13
18284,73403.92
18285,73150.95
18286,73413.42
18287,73284.86
18288,73211.44
18289,73271.23
18290,73077.07
18291,72739.2
18292,72413.72
18293,72462.53
18294,72133.49
18295,72025.76
18296,71902.77
18297,71533.07
18298,70944.85
18299,70276.95
18300,69944.22
18301,69396.78
18302,69096.23
18303,68732.29
18304,68725.66
18305,68595.83
18306,68838.88
18307,68868.81
18308,68789.15
18309,68583.48
18310,68544.45
18311,68675.61
18312,68597.17
18313,67761.87
18314,67410.26
18315,66951.17
18316,66088.12
18317,65074.32
18318,64391.7
18319,63710.14
18320,63332.78
18321,62761.520000000004
18322,62378.05
18323,62353.1
18324,61449.58
18325,60745.68
18326,59528.64
18327,58479.97
18328,57042.6
18329,55802.89
18330,55047.45
18331,54444.1
18332,53565.19
18333,52961.22
18334,52633.14
18335,52265.53
18336,51734.75
18337,51327.72
18338,50935.86
18339,50767.87
18340,50034.55
18341,49929.95
18342,49625.51
18343,49540.81
18344,49694.04
18345,49639.75
18346,49376.08
18347,49456.8
18348,49798.45
18349,50063.91
18350,50537.04
18351,50722.51
18352,52028.92
18353,52365.09
18354,53065.6
18355,54328.16
18356,57172.59
18357,58929.5
18358,60537.09
18359,62021.229999999996
18360,63730.55
18361,64953.91
18362,65908.87
18363,66777.65
18364,68013.82
18365,68489.65
18366,68802.05
18367,69052.86
18368,68938.3
18369,69456.14
18370,70134.21
18371,70778.85
18372,70992.05
18373,71140.29
18374,71698.85
18375,72057.71
18376,72620.13
18377,72940.16
18378,73135.78
18379,72973.55
18380,72547.13
18381,72318.37
18382,72312.86
18383,72161.2
18384,72111.02
18385,71820.42
18386,71477.3
18387,70824.28
18388,70530.15
18389,70162.75
18390,69709.41
18391,69357.23
18392,69258.56
18393,68870.42
18394,68561.34
18395,68158.72
18396,68050.93
18397,67723.03
18398,67464.26
18399,67197.55
18400,67555.42
18401,67284.15
18402,67191.8
18403,67298.7
18404,67024.79
18405,66667.35
18406,66706.4
18407,66834.41
18408,66760.22
18409,66126.02
18410,65623.85
18411,65230.19
18412,64546.63
18413,63832.82
18414,63132.36
18415,62381.62
18416,61805.82
18417,61380.31
18418,60683.01
18419,60200.42
18420,59517.3
18421,58813.61
18422,57722.01
18423,56645.01
18424,55614.58
18425,54596.96
18426,53796.270000000004
18427,52931.86
18428,52031.37
18429,51562.21
18430,51252.78
18431,50794.9
18432,50383.61
18433,50001.270000000004
18434,49569.67
18435,49504.04
18436,49011.24
18437,48865.56
18438,48714.17
18439,48641.31
18440,49159.41
18441,48997.67
18442,48921.93
18443,48997.92
18444,49746.26
18445,50009.32
18446,50265.22
18447,50664.7
18448,51848.78
18449,52339.11
18450,52919.44
18451,54352.770000000004
18452,57177.83
18453,59198.29
18454,60881.43
18455,62200.12
18456,64051.08
18457,64880.13
18458,66064.2
18459,66936.31
18460,68079.82
18461,68940.69
18462,69365.72
18463,70109.42
18464,69952.43
18465,70186.93
18466,70915.69
18467,71351.91
18468,71532.17
18469,71950.35
18470,72255.06
18471,72525.04
18472,72566.49
18473,72685.65
18474,72969.14
18475,72804.49
18476,72101.24
18477,71549.65
18478,71307.04
18479,70936.24
18480,70497.63
18481,69964.32
18482,69639.59
18483,68932.29
18484,68659.37
18485,68477.56
18486,68469.99
18487,68053.83
18488,68081.53
18489,67986.02
18490,67673.61
18491,67244.26
18492,67220.96
18493,66873.06
18494,66562.05
18495,66155.23
18496,66298.04
18497,66034.1
18498,65937.75
18499,66094.17
18500,65916.11
18501,65316.07
18502,65098.11
18503,64918.44
18504,64760.26
18505,63873.74
18506,63461.09
18507,63010.729999999996
18508,62105.28
18509,61178.14
18510,60250.07
18511,59669.24
18512,59146.16
18513,58691.97
18514,58287.12
18515,57839.2
18516,57159.57
18517,56490.47
18518,55455.21
18519,54608.44
18520,53774.82
18521,53425.5
18522,52850.86
18523,52244.83
18524,51411.1
18525,50963.28
18526,50589.17
18527,50073.46
18528,49316.95
18529,48732.479999999996
18530,48321.83
18531,48249.96
18532,47403.59
18533,47385.229999999996
18534,47099.21
18535,47273.67
18536,47317.38
18537,47119.520000000004
18538,46830.34
18539,46972.41
18540,46997.6
18541,46945.39
18542,46827.65
18543,46953.13
18544,47333.5
18545,47122.2
18546,46723.229999999996
18547,47169.07
18548,47886.3
18549,48684.42
18550,49279.96
18551,50070.06
18552,50997.1
18553,51725.56
18554,52669.65
18555,53672.71
18556,54702.1
18557,55623.28
18558,56477.28
18559,57272.16
18560,58416.43
18561,59016.83
18562,59557.07
18563,60168.14
18564,60859.61
18565,61268.979999999996
18566,61645.6
18567,61935.7
18568,62006.99
18569,62609.66
18570,62929.75
18571,62614.51
18572,62005.58
18573,61586.54
18574,61289.03
18575,60830.770000000004
18576,60184.270000000004
18577,59880.270000000004
18578,60062.94
18579,59495.94
18580,58748.49
18581,58609.64
18582,58284.39
18583,57900.54
18584,57960.79
18585,57987.78
18586,57729.95
18587,57610.75
18588,57796.729999999996
18589,57372.43
18590,57016.01
18591,57064.94
18592,57948.31
18593,57940.62
18594,57794.36
18595,57667.39
18596,57786.69
18597,57736.8
18598,57474.67
18599,57199.34
18600,57073.2
18601,56470.7
18602,56331.46
18603,56080.51
18604,55315.22
18605,54506.4
18606,53807.12
18607,53295.0
18608,53142.25
18609,52897.06
18610,52797.01
18611,52793.15
18612,52584.35
18613,52104.47
18614,51194.55
18615,50675.17
18616,49856.64
18617,49186.89
18618,48506.979999999996
18619,47743.83
18620,47126.21
18621,46499.08
18622,45838.82
18623,45332.74
18624,44710.38
18625,44344.09
18626,43994.41
18627,43717.26
18628,43157.62
18629,43023.13
18630,42848.729999999996
18631,42582.21
18632,42584.71
18633,42530.95
18634,42533.87
18635,42392.95
18636,42297.01
18637,42321.38
18638,42469.78
18639,41597.08
18640,41895.64
18641,42262.49
18642,41992.13
18643,42286.54
18644,42729.6
18645,42888.49
18646,43322.020000000004
18647,43716.2
18648,44027.51
18649,44571.01
18650,45319.0
18651,45798.19
18652,46733.38
18653,47750.69
18654,48612.32
18655,49339.78
18656,50056.520000000004
18657,50899.63
18658,51794.8
18659,52335.37
18660,53208.24
18661,53548.56
18662,54089.28
18663,54813.85
18664,55472.07
18665,55995.04
18666,56462.81
18667,56502.42
18668,56393.74
18669,55949.57
18670,55637.21
18671,55370.91
18672,55052.59
18673,54467.11
18674,54416.93
18675,53995.41
18676,53562.18
18677,53353.01
18678,53480.11
18679,53395.53
18680,53173.53
18681,52950.34
18682,52745.96
18683,52730.38
18684,52483.18
18685,52538.62
18686,52903.39
18687,53070.45
18688,53464.31
18689,53063.07
18690,53208.9
18691,53547.770000000004
18692,53873.15
18693,53982.79
18694,54035.04
18695,54373.57
18696,54160.61
18697,53746.08
18698,53581.479999999996
18699,53544.520000000004
18700,53543.12
18701,53309.5
18702,52891.1
18703,52474.71
18704,52595.770000000004
18705,52397.95
18706,52587.21
18707,53256.36
18708,53291.31
18709,52685.54
18710,52118.78
18711,51328.53
18712,50477.7
18713,49636.91
18714,48833.17
18715,48181.86
18716,47544.9
18717,46946.63
18718,46423.47
18719,45919.57
18720,45547.75
18721,45306.37
18722,44907.979999999996
18723,44626.24
18724,44254.09
18725,44113.62
18726,44423.56
18727,44282.06
18728,44742.33
18729,44910.770000000004
18730,44900.8
18731,44988.24
18732,45770.68
18733,46150.96
18734,46812.09
18735,47509.0
18736,48932.64
18737,49594.32
18738,50211.4
18739,51754.49
18740,55346.43
18741,57531.79
18742,59306.14
18743,60984.54
18744,62655.39
18745,64067.96
18746,65235.55
18747,66380.04
18748,67359.13
18749,68154.79
18750,68545.39
18751,69098.95
18752,68793.63
18753,69260.77
18754,69882.46
18755,70500.24
18756,71134.07
18757,71356.84
18758,71801.28
18759,72255.09
18760,72557.17
18761,73011.01
18762,73483.96
18763,73644.76
18764,73074.65
18765,72711.46
18766,72952.27
18767,72986.32
18768,73058.92
18769,72671.37
18770,72052.5
18771,71632.47
18772,71470.78
18773,71601.09
18774,71108.6
18775,70893.8
18776,70822.17
18777,70065.11
18778,69704.06
18779,69525.94
18780,69320.15
18781,68973.34
18782,68710.53
18783,68550.93
18784,68782.13
18785,68588.41
18786,68597.92
18787,68522.03
18788,68344.25
18789,67936.4
18790,67899.28
18791,67886.5
18792,67619.18
18793,66948.75
18794,66623.56
18795,66215.85
18796,65668.53
18797,64790.2
18798,64113.69
18799,63408.46
18800,62925.89
18801,62445.26
18802,62031.96
18803,61985.12
18804,61319.47
18805,60565.51
18806,59298.67
18807,58332.51
18808,57094.44
18809,55918.94
18810,55142.35
18811,54224.83
18812,52937.38
18813,52053.85
18814,51462.39
18815,51111.46
18816,50768.93
18817,50402.44
18818,50097.44
18819,50053.41
18820,49369.020000000004
18821,49539.479999999996
18822,49249.04
18823,49157.87
18824,49360.32
18825,49319.66
18826,49171.28
18827,49409.979999999996
18828,49901.49
18829,50002.45
18830,50337.47
18831,51020.33
18832,52381.2
18833,52669.65
18834,53510.33
18835,54999.7
18836,57888.43
18837,59805.25
18838,60986.22
18839,62191.9
18840,64363.85
18841,65562.47
18842,67220.71
18843,68130.74
18844,69484.91
18845,70191.71
18846,70451.6
18847,70903.19
18848,70891.8
18849,71457.47
18850,72038.76
18851,72764.43
18852,73029.22
18853,73217.07
18854,73442.25
18855,73803.11
18856,73881.18
18857,73786.74
18858,73883.69
18859,74112.05
18860,73801.9
18861,73366.05
18862,73314.08
18863,73352.52
18864,73254.03
18865,73115.34
18866,72668.09
18867,72252.72
18868,72228.39
18869,72225.25
18870,71983.34
18871,71751.67
18872,71338.83
18873,71107.89
18874,70453.7
18875,70002.66
18876,69636.34
18877,69456.28
18878,69242.24
18879,69129.76
18880,69063.5
18881,69096.09
18882,68879.1
18883,68804.59
18884,68675.97
18885,68357.39
18886,68349.13
18887,68430.21
18888,68158.07
18889,67746.26
18890,67237.4
18891,66707.36
18892,65745.44
18893,64939.15
18894,64383.69
18895,63790.17
18896,63115.86
18897,62713.61
18898,62631.9
18899,62136.31
18900,61561.270000000004
18901,60828.07
18902,59912.01
18903,58727.43
18904,57719.99
18905,56571.81
18906,55775.1
18907,55115.14
18908,53703.14
18909,53096.84
18910,52579.729999999996
18911,52026.78
18912,51402.270000000004
18913,50861.74
18914,50610.86
18915,50262.41
18916,49626.57
18917,49443.49
18918,49117.44
18919,49183.38
18920,49310.57
18921,49360.01
18922,48951.83
18923,49143.34
18924,49795.96
18925,50140.3
18926,50137.67
18927,50598.5
18928,51814.2
18929,52298.75
18930,52934.32
18931,54089.28
18932,57189.26
18933,59208.83
18934,60555.4
18935,61927.87
18936,63727.46
18937,64866.35
18938,66213.31
18939,66920.79
18940,68124.35
18941,68817.31
18942,69415.68
18943,69740.5
18944,69566.19
18945,69853.38
18946,70600.35
18947,71061.47
18948,71241.49
18949,71483.38
18950,71964.14
18951,72306.79
18952,72616.33
18953,72994.72
18954,73106.91
18955,72677.39
18956,72409.94
18957,72143.48
18958,72249.56
18959,72348.45
18960,72224.49
18961,71946.49
18962,71413.03
18963,70874.31
18964,70650.71
18965,70487.39
18966,70145.16
18967,69823.85
18968,70151.77
18969,69906.4
18970,69275.71
18971,68812.56
18972,68598.01
18973,68028.82
18974,67532.05
18975,67654.49
18976,67722.72
18977,67424.04
18978,67385.69
18979,67406.68
18980,67338.61
18981,67035.06
18982,66666.78
18983,66582.47
18984,66271.13
18985,65663.09
18986,65398.58
18987,65065.39
18988,64534.14
18989,63699.71
18990,62985.49
18991,62282.9
18992,61767.14
18993,61606.34
18994,61456.51
18995,61334.54
18996,60622.28
18997,59918.44
18998,58759.91
18999,57473.01
19000,56251.88
19001,55053.64
19002,54270.520000000004
19003,53393.55
19004,52393.45
19005,51857.38
19006,51121.8
19007,50535.520000000004
19008,50013.88
19009,49686.06
19010,49679.64
19011,49221.04
19012,48670.11
19013,48657.47
19014,48361.49
19015,48166.42
19016,48346.36
19017,48142.97
19018,48112.36
19019,48479.38
19020,48559.68
19021,48583.64
19022,48999.07
19023,49440.29
19024,50641.58
19025,51063.39
19026,51671.26
19027,53113.78
19028,56011.8
19029,57667.94
19030,59253.47
19031,60747.97
19032,62363.61
19033,63531.3
19034,64557.11
19035,65626.5
19036,66659.86
19037,67282.54
19038,67886.46
19039,68255.64
19040,68114.51
19041,68488.44
19042,68975.31
19043,69390.7
19044,69356.88
19045,69739.04
19046,70039.64
19047,70763.67
19048,70843.38
19049,71285.89
19050,71801.84
19051,71961.68
19052,71251.45
19053,71024.67
19054,71055.69
19055,71061.08
19056,70865.58
19057,70853.13
19058,70545.62
19059,70027.47
19060,69690.58
19061,69870.74
19062,69662.24
19063,69373.32
19064,69561.99
19065,68988.8
19066,68408.54
19067,68035.49
19068,67745.91
19069,67224.12
19070,66783.56
19071,66762.09
19072,66968.15
19073,67115.69
19074,67109.52
19075,66865.04
19076,66592.07
19077,66082.68
19078,66333.05
19079,66504.98
19080,66247.73
19081,65567.02
19082,65231.270000000004
19083,64942.67
19084,64069.12
19085,63218.7
19086,62479.91
19087,62059.24
19088,61463.93
19089,60904.64
19090,60980.67
19091,60678.38
19092,59840.020000000004
19093,58840.83
19094,57869.08
19095,56842.26
19096,55698.39
19097,54840.36
19098,53983.8
19099,53170.74
19100,52472.63
19101,51885.84
19102,51592.16
19103,51066.06
19104,50474.64
19105,50075.36
19106,49715.11
19107,49675.51
19108,49249.34
19109,49081.12
19110,48977.56
19111,48832.13
19112,49146.01
19113,48936.35
19114,48923.8
19115,48989.45
19116,49309.03
19117,49634.26
19118,50018.29
19119,50420.09
19120,51441.65
19121,51921.76
19122,52657.0
19123,53794.25
19124,56623.71
19125,58456.75
19126,60052.54
19127,61429.11
19128,63214.26
19129,64326.65
19130,64867.75
19131,66187.01
19132,67369.92
19133,67787.29
19134,68108.58
19135,68421.24
19136,68281.15
19137,68720.74
19138,69606.49
19139,69877.28
19140,70014.29
19141,70194.63
19142,70692.93
19143,71161.95
19144,71077.13
19145,71641.03
19146,71986.32
19147,72227.66
19148,71655.11
19149,71267.63
19150,71168.98
19151,70893.37
19152,70502.2
19153,70128.03
19154,69493.67
19155,68859.98
19156,68708.23
19157,68488.74
19158,68263.61
19159,67692.01
19160,67316.98
19161,67006.65
19162,66722.5
19163,66207.75
19164,66184.86
19165,65777.46
19166,65280.28
19167,64976.61
19168,64956.93
19169,64671.0
19170,64502.0
19171,64335.8
19172,64403.2
19173,63927.16
19174,63852.39
19175,63760.71
19176,63386.89
19177,62652.979999999996
19178,62078.15
19179,61653.81
19180,60893.85
19181,59874.82
19182,59121.84
19183,58689.39
19184,58171.45
19185,57827.75
19186,57465.01
19187,57311.08
19188,56992.86
19189,56443.1
19190,55440.17
19191,54655.36
19192,53837.55
19193,52995.97
19194,52092.45
19195,51578.78
19196,50924.68
19197,50592.25
19198,49974.76
19199,49633.37
19200,49117.9
19201,48314.1
19202,48022.62
19203,47594.74
19204,47084.16
19205,46610.08
19206,46413.76
19207,46409.520000000004
19208,46085.66
19209,46073.36
19210,45938.11
19211,45983.08
19212,45713.67
19213,45701.43
19214,45734.75
19215,45787.56
19216,46252.2
19217,45876.9
19218,45601.31
19219,45929.13
19220,47189.46
19221,47815.2
19222,48776.14
19223,49512.43
19224,50358.49
19225,51241.64
19226,52536.86
19227,53532.1
19228,54774.37
19229,55903.62
19230,56875.43
19231,57970.88
19232,58612.99
19233,59229.7
19234,60226.01
19235,60691.17
19236,61177.01
19237,61599.09
19238,61874.97
19239,62438.1
19240,62377.54
19241,62739.01
19242,63229.2
19243,63502.51
19244,63177.38
19245,63127.26
19246,63276.42
19247,63031.91
19248,62453.63
19249,61675.63
19250,60863.33
19251,60604.97
19252,59747.55
19253,59064.99
19254,58712.47
19255,58510.49
19256,58639.22
19257,58561.63
19258,58580.9
19259,58461.24
19260,58769.05
19261,58542.770000000004
19262,58176.9
19263,57994.63
19264,57652.35
19265,57387.51
19266,57560.520000000004
19267,57708.31
19268,58474.020000000004
19269,58401.91
19270,58058.22
19271,57988.13
19272,57749.1
19273,57114.93
19274,57009.479999999996
19275,56907.6
19276,56333.24
19277,55443.020000000004
19278,54896.45
19279,54371.97
19280,54127.18
19281,53865.3
19282,53790.9
19283,53702.66
19284,53664.69
19285,53049.3
19286,52333.8
19287,51527.59
19288,50562.78
19289,49994.76
19290,49207.56
19291,48578.24
19292,47290.05
19293,46530.39
19294,45984.55
19295,45439.58
19296,44958.84
19297,44597.91
19298,44044.0
19299,43974.81
19300,43816.86
19301,43786.88
19302,43199.24
19303,43208.87
19304,42909.88
19305,42854.06
19306,42602.11
19307,42708.56
19308,42536.2
19309,42562.0
19310,42678.88
19311,42699.78
19312,43096.78
19313,42799.13
19314,42687.78
19315,42635.21
19316,43065.35
19317,43138.91
19318,43656.38
19319,44119.53
19320,44746.36
19321,45306.72
19322,45700.03
19323,46539.8
19324,47313.11
19325,48529.05
19326,49311.2
19327,50057.28
19328,50840.18
19329,51473.11
19330,52183.82
19331,52632.99
19332,53212.22
19333,54127.96
19334,54915.38
19335,55543.65
19336,56498.96
19337,57193.42
19338,57600.15
19339,57855.86
19340,57998.03
19341,57556.24
19342,57341.66
19343,57123.78
19344,56670.72
19345,56163.97
19346,55853.270000000004
19347,55464.6
19348,55449.17
19349,55392.12
19350,54934.07
19351,54734.21
19352,54464.87
19353,54459.97
19354,54186.07
19355,53845.92
19356,53696.22
19357,53762.13
19358,53723.58
19359,53752.99
19360,54171.71
19361,54205.47
19362,54088.68
19363,54008.9
19364,54529.84
19365,54793.39
19366,54670.45
19367,54414.37
19368,54699.84
19369,54502.04
19370,54253.74
19371,53868.35
19372,54038.9
19373,53868.94
19374,53619.42
19375,53187.29
19376,53129.12
19377,53160.3
19378,53723.4
19379,54270.28
19380,54368.46
19381,53812.45
19382,53113.82
19383,52208.34
19384,51613.78
19385,51055.67
19386,50164.46
19387,49404.33
19388,48507.97
19389,48047.33
19390,47620.84
19391,46923.96
19392,46273.7
19393,45967.47
19394,45524.479999999996
19395,44992.18
19396,44811.42
19397,44971.26
19398,44844.36
19399,44652.95
19400,45052.45
19401,45154.03
19402,45160.15
19403,45007.16
19404,45871.979999999996
19405,46091.68
19406,46549.56
19407,47054.74
19408,48693.21
19409,49605.1
19410,50327.03
19411,51675.09
19412,54683.83
19413,57077.17
19414,58809.4
19415,60255.0
19416,62403.7
19417,63643.03
19418,64906.83
19419,66155.44
19420,67292.74
19421,68133.04
19422,68808.37
19423,69222.3
19424,69093.46
19425,69582.4
19426,70275.33
19427,70951.74
19428,71326.21
19429,71433.06
19430,71681.61
19431,72286.93
19432,72522.65
19433,73057.37
19434,73481.21
19435,73509.77
19436,73076.51
19437,73082.53
19438,73094.03
19439,73384.14
19440,73554.36
19441,73124.33
19442,72620.81
19443,72113.97
19444,72035.12
19445,71700.16
19446,71461.55
19447,71064.23
19448,71295.26
19449,70794.98
19450,70581.27
19451,70071.9
19452,70006.87
19453,69952.68
19454,69771.43
19455,69418.89
19456,69285.95
19457,69378.88
19458,69327.36
19459,69329.43
19460,68776.78
19461,68538.89
19462,68191.01
19463,68028.05
19464,67670.48
19465,67057.14
19466,66910.97
19467,66323.61
19468,65509.94
19469,64531.57
19470,63739.45
19471,63219.34
19472,62494.53
19473,62431.9
19474,62211.6
19475,61718.87
19476,61328.53
19477,60587.17
19478,59255.0
19479,58404.06
19480,56981.21
19481,56191.97
19482,55148.94
19483,54348.26
19484,53623.99
19485,52832.479999999996
19486,52321.32
19487,51943.46
19488,51439.54
19489,51137.58
19490,50588.83
19491,50355.79
19492,49941.9
19493,49675.34
19494,49566.66
19495,49512.76
19496,49808.72
19497,49652.270000000004
19498,49452.88
19499,49628.37
19500,49899.86
19501,49904.72
19502,50173.49
19503,50801.34
19504,51760.36
19505,52186.6
19506,53020.83
19507,54287.46
19508,57122.03
19509,58965.9
19510,60409.8
19511,62058.020000000004
19512,63998.91
19513,65123.4
19514,66238.02
19515,67386.53
19516,68445.17
19517,69302.08
19518,69870.17
19519,70575.4
19520,70483.87
19521,71108.53
19522,71925.72
19523,72624.27
19524,72789.87
19525,73292.86
19526,73716.56
19527,74041.8
19528,74419.21
19529,74791.91
19530,74992.0
19531,75074.08
19532,74431.3
19533,74060.55
19534,74045.48
19535,74009.26
19536,74034.12
19537,73916.88
19538,73652.26
19539,73294.62
19540,73228.27
19541,73030.81
19542,72732.23
19543,72534.52
19544,72456.77
19545,72064.68
19546,71273.32
19547,70960.54
19548,70718.53
19549,70412.29
19550,70289.76
19551,69939.5
19552,69909.64
19553,69808.15
19554,69974.39
19555,69928.94
19556,69303.98
19557,68970.44
19558,68830.49
19559,68936.98
19560,68829.32
19561,68158.15
19562,67680.26
19563,67354.74
19564,66589.67
19565,65776.34
19566,65062.35
19567,64666.07
19568,64153.04
19569,63878.68
19570,63601.35
19571,63423.38
19572,62655.08
19573,61741.89
19574,60459.45
19575,59582.65
19576,58242.33
19577,57228.97
19578,56132.16
19579,55510.32
19580,54414.06
19581,53800.89
19582,53356.37
19583,52811.04
19584,52662.53
19585,52223.6
19586,51871.59
19587,51831.53
19588,51354.13
19589,51213.33
19590,51025.020000000004
19591,50963.65
19592,51237.09
19593,51183.1
19594,51069.25
19595,51151.62
19596,51380.46
19597,51692.91
19598,52042.51
19599,52482.37
19600,53656.770000000004
19601,54050.03
19602,54873.4
19603,55667.11
19604,58423.57
19605,60648.19
19606,61991.59
19607,63466.04
19608,65213.17
19609,66553.91
19610,67652.26
19611,68742.93
19612,69699.06
19613,70518.69
19614,71135.14
19615,71718.68
19616,71700.85
19617,72164.01
19618,72896.17
19619,73556.61
19620,73911.26
19621,74403.28
19622,74839.45
19623,75393.53
19624,75422.9
19625,75770.28
19626,76055.98
19627,76158.41
19628,75185.99
19629,75142.3
19630,75185.59
19631,75189.15
19632,74993.81
19633,74721.92
19634,74434.84
19635,74042.42
19636,74046.39
19637,74059.0
19638,73766.71
19639,73458.64
19640,73348.08
19641,72781.66
19642,72341.46
19643,71920.65
19644,71699.68
19645,71250.29
19646,71008.21
19647,70623.2
19648,70449.41
19649,70123.79
19650,69978.42
19651,69999.71
19652,69472.31
19653,68953.47
19654,69108.19
19655,69087.49
19656,68741.42
19657,68224.61
19658,67813.66
19659,67664.11
19660,66854.48
19661,66218.38
19662,65624.53
19663,65072.37
19664,64730.89
19665,64403.71
19666,64123.04
19667,63951.35
19668,63388.15
19669,62649.54
19670,61509.11
19671,60524.03
19672,59321.21
19673,58653.41
19674,57758.94
19675,57400.17
19676,56150.1
19677,55578.62
19678,55092.26
19679,54543.520000000004
19680,54128.37
19681,53862.32
19682,53435.39
19683,53087.229999999996
19684,52765.4
19685,52307.229999999996
19686,52089.81
19687,51828.22
19688,51759.13
19689,51686.26
19690,51442.4
19691,51261.45
19692,51593.45
19693,51829.76
19694,52098.71
19695,52500.2
19696,53688.21
19697,54227.92
19698,54398.59
19699,55348.88
19700,57815.67
19701,59543.729999999996
19702,60945.71
19703,62373.15
19704,64149.0
19705,65343.72
19706,66723.36
19707,67779.2
19708,68623.07
19709,69092.93
19710,69773.47
19711,70437.78
19712,70379.26
19713,70802.61
19714,71454.05
19715,72280.67
19716,72671.59
19717,72918.6
19718,73552.76
19719,73874.35
19720,74045.41
19721,74314.73
19722,74899.04
19723,75056.57
19724,74062.32
19725,73731.9
19726,73855.76
19727,74026.18
19728,73727.82
19729,73484.53
19730,73267.74
19731,72806.94
19732,72481.23
19733,72347.85
19734,72066.35
19735,71776.99
19736,71757.56
19737,71300.0
19738,70696.6
19739,70255.57
19740,70060.9
19741,69639.72
19742,69181.37
19743,69264.85
19744,69530.49
19745,68838.06
19746,69218.66
19747,69122.06
19748,68855.79
19749,68335.81
19750,68381.16
19751,68439.34
19752,67861.62
19753,67557.7
19754,67404.89
19755,67092.01
19756,66395.74
19757,65719.06
19758,65352.86
19759,65014.81
19760,64492.03
19761,64466.9
19762,64206.68
19763,63821.479999999996
19764,63034.89
19765,62143.2
19766,61031.33
19767,60256.15
19768,59039.13
19769,58178.9
19770,57055.75
19771,56049.65
19772,54798.29
19773,54140.18
19774,53745.65
19775,53158.78
19776,52634.04
19777,52297.55
19778,51948.15
19779,51618.92
19780,51721.96
19781,51430.3
19782,51160.93
19783,50998.56
19784,51286.6
19785,51116.32
19786,50990.37
19787,51128.41
19788,51653.67
19789,51991.32
19790,52257.59
19791,52983.89
19792,53812.25
19793,54441.92
19794,54844.34
19795,55992.29
19796,58545.38
19797,60466.31
19798,61687.4
19799,62740.26
19800,64481.71
19801,65503.56
19802,66611.48
19803,67659.42
19804,68845.32
19805,69424.51
19806,69842.12
19807,70453.77
19808,70684.29
19809,71211.09
