,demand
21394,53251.94
21395,52869.05
21396,52623.82
21397,52074.49
21398,51050.4
21399,50463.86
21400,50005.53
21401,49216.65
21402,48427.6
21403,47899.14
21404,47526.61
21405,46861.51
21406,46693.17
21407,46414.17
21408,45942.13
21409,45768.67
21410,45665.31
21411,45530.93
21412,45242.87
21413,45153.49
21414,44979.25
21415,45115.6
21416,44797.76
21417,44940.01
21418,44747.81
21419,45038.71
21420,45557.94
21421,45664.479999999996
21422,46234.3
21423,46942.6
21424,48584.01
21425,49603.2
21426,50615.12
21427,52342.72
21428,55181.31
21429,56962.89
21430,58364.41
21431,59726.57
21432,61669.62
21433,63077.4
21434,64419.17
21435,65445.28
21436,66715.53
21437,67410.83
21438,67905.91
21439,68264.01
21440,68439.29
21441,69249.88
21442,69811.71
21443,70272.49
21444,70554.07
21445,70531.32
21446,70975.08
21447,72176.0
21448,73166.63
21449,73815.89
21450,74069.66
21451,73105.55
21452,72188.33
21453,71717.1
21454,71786.15
21455,71674.1
21456,71890.05
21457,71903.37
21458,71391.57
21459,70738.32
21460,70158.81
21461,69852.3
21462,69499.02
21463,68834.54
21464,68700.6
21465,68268.81
21466,68125.2
21467,67804.86
21468,68168.36
21469,67819.73
21470,67455.84
21471,67221.54
21472,67241.84
21473,67131.29
21474,67139.02
21475,67109.56
21476,66854.4
21477,66442.02
21478,66053.35
21479,65979.68
21480,65706.48
21481,65300.54
21482,64850.770000000004
21483,64483.89
21484,63861.2
21485,62971.99
21486,62803.93
21487,62909.520000000004
21488,62945.41
21489,62363.59
21490,61429.770000000004
21491,60799.81
21492,59647.29
21493,58459.43
21494,57379.01
21495,56265.82
21496,54832.25
21497,54077.86
21498,53129.18
21499,52677.020000000004
21500,51925.59
21501,51236.55
21502,50679.0
21503,50206.82
21504,49434.87
21505,48993.0
21506,48642.6
21507,48607.05
21508,48273.91
21509,48165.14
21510,48232.72
21511,48286.17
21512,48115.1
21513,48243.47
21514,48303.33
21515,48260.42
21516,48652.58
21517,49060.57
21518,49432.4
21519,50070.68
21520,51422.92
21521,52366.07
21522,53095.49
21523,54568.65
21524,57526.05
21525,59513.2
21526,60740.33
21527,61909.78
21528,63740.89
21529,64767.25
21530,65860.19
21531,66843.28
21532,67960.54
21533,68570.95
21534,69173.74
21535,69602.64
21536,69573.47
21537,69744.03
21538,70504.79
21539,71117.0
21540,71561.64
21541,71813.15
21542,72056.21
21543,72748.03
21544,73244.09
21545,73661.64
21546,73929.21
21547,74004.19
21548,73136.82
21549,72929.74
21550,72852.8
21551,72553.48
21552,71741.7
21553,71165.71
21554,70742.62
21555,69981.7
21556,69939.4
21557,70230.25
21558,69984.86
21559,69700.46
21560,69833.78
21561,69587.78
21562,68784.24
21563,68354.24
21564,68034.39
21565,67913.2
21566,67421.56
21567,66960.05
21568,66988.46
21569,66827.99
21570,67099.36
21571,66776.58
21572,66262.66
21573,66253.45
21574,66614.04
21575,66955.5
21576,66444.68
21577,65665.51
21578,65192.1
21579,64465.39
21580,63699.06
21581,63088.49
21582,62703.92
21583,62984.66
21584,62978.78
21585,62712.31
21586,61777.29
21587,60816.11
21588,59829.47
21589,58579.87
21590,57358.29
21591,56267.71
21592,55067.5
21593,54182.62
21594,53664.47
21595,52980.12
21596,52093.87
21597,51507.16
21598,51124.49
21599,50749.9
21600,50145.88
21601,49538.71
21602,49159.38
21603,49087.17
21604,48810.81
21605,48302.12
21606,48470.46
21607,48799.13
21608,48994.07
21609,48790.19
21610,48779.59
21611,48983.36
21612,49331.29
21613,49634.43
21614,49907.49
21615,50365.87
21616,51738.47
21617,52241.88
21618,53005.89
21619,54250.270000000004
21620,57075.91
21621,58542.83
21622,60014.16
21623,61480.75
21624,63258.34
21625,64374.63
21626,65330.13
21627,66274.76
21628,66970.77
21629,67586.32
21630,67815.18
21631,68149.48
21632,68323.55
21633,68702.04
21634,69109.45
21635,69535.92
21636,69555.12
21637,69855.95
21638,70261.64
21639,70794.65
21640,71303.97
21641,71890.44
21642,72032.44
21643,72089.93
21644,71516.59
21645,71271.71
21646,71121.75
21647,70716.7
21648,70886.88
21649,70741.74
21650,70256.56
21651,69640.52
21652,69245.24
21653,69170.89
21654,68915.53
21655,68563.36
21656,68665.03
21657,67990.86
21658,67530.21
21659,66971.28
21660,66490.57
21661,66187.34
21662,65754.21
21663,65559.47
21664,65564.71
21665,65523.82
21666,65564.68
21667,65422.17
21668,65333.22
21669,65082.17
21670,65023.979999999996
21671,65056.75
21672,64931.04
21673,64581.9
21674,64434.36
21675,63918.3
21676,63428.41
21677,62612.67
21678,62068.28
21679,61781.4
21680,62104.21
21681,61603.37
21682,60658.56
21683,59679.09
21684,58664.58
21685,57509.43
21686,56446.44
21687,55334.32
21688,54017.229999999996
21689,53290.28
21690,52223.44
21691,51633.479999999996
21692,50787.13
21693,50401.74
21694,49656.75
21695,48971.0
21696,48619.7
21697,48258.85
21698,47942.82
21699,48043.81
21700,47797.96
21701,47558.2
21702,47378.67
21703,47607.97
21704,47589.22
21705,47480.34
21706,47362.16
21707,47699.71
21708,48023.53
21709,48397.33
21710,48770.37
21711,49212.520000000004
21712,50309.89
21713,50962.8
21714,51946.87
21715,53355.56
21716,55607.43
21717,56885.729999999996
21718,57751.72
21719,58941.13
21720,60325.479999999996
21721,61140.479999999996
21722,62141.88
21723,62930.79
21724,63962.41
21725,64774.520000000004
21726,65846.73
21727,66469.29
21728,66747.22
21729,66956.05
21730,67526.34
21731,67895.76
21732,68272.13
21733,68634.18
21734,69198.23
21735,69462.66
21736,70049.58
21737,70641.69
21738,70857.89
21739,70957.72
21740,70463.77
21741,70514.4
21742,70434.41
21743,70543.54
21744,70451.58
21745,69960.25
21746,69527.75
21747,69316.98
21748,69150.38
21749,68640.75
21750,68967.62
21751,68779.37
21752,68693.67
21753,68243.72
21754,68033.21
21755,68032.03
21756,67942.42
21757,67534.4
21758,67114.7
21759,67098.72
21760,66341.59
21761,66242.79
21762,66656.38
21763,66609.76
21764,66641.55
21765,66137.02
21766,65490.62
21767,65585.87
21768,65055.1
21769,64420.09
21770,64008.770000000004
21771,63447.62
21772,63061.93
21773,62124.53
21774,61660.21
21775,61378.85
21776,60534.33
21777,59678.04
21778,58927.35
21779,58015.83
21780,56810.95
21781,55859.14
21782,54858.4
21783,54093.58
21784,52910.479999999996
21785,52548.94
21786,51931.32
21787,51342.42
21788,50368.56
21789,49896.5
21790,49283.55
21791,49047.43
21792,48446.86
21793,48203.69
21794,48182.01
21795,47890.34
21796,47562.39
21797,47584.44
21798,47425.11
21799,47581.45
21800,47577.270000000004
21801,47666.55
21802,47435.92
21803,47496.08
21804,47908.49
21805,48229.729999999996
21806,48476.87
21807,49133.520000000004
21808,50249.11
21809,50834.59
21810,51573.16
21811,52594.53
21812,55160.66
21813,56785.95
21814,57801.43
21815,59117.270000000004
21816,60780.96
21817,61877.45
21818,62412.86
21819,63408.229999999996
21820,64276.07
21821,64925.68
21822,65460.479999999996
21823,65753.63
21824,65709.67
21825,66131.73
21826,66831.16
21827,67328.61
21828,67721.87
21829,68238.04
21830,68334.96
21831,68569.34
21832,68644.69
21833,68879.52
21834,69062.48
21835,69189.92
21836,68483.27
21837,68184.56
21838,67850.08
21839,67530.24
21840,67068.1
21841,66890.19
21842,66742.0
21843,65912.79
21844,65600.2
21845,65272.87
21846,64702.25
21847,63981.17
21848,63613.64
21849,63274.33
21850,63001.88
21851,62690.11
21852,62743.81
21853,62265.08
21854,61940.43
21855,61673.05
21856,61929.41
21857,61934.76
21858,61622.71
21859,61495.08
21860,61164.63
21861,61105.21
21862,61012.21
21863,61094.729999999996
21864,60821.020000000004
21865,60176.79
21866,60053.8
21867,59920.08
21868,59294.34
21869,58430.95
21870,57999.11
21871,57940.020000000004
21872,58033.43
21873,57652.61
21874,56958.5
21875,55686.43
21876,54771.26
21877,53904.25
21878,53086.82
21879,52156.6
21880,51202.31
21881,50555.03
21882,50062.07
21883,49814.0
21884,49396.21
21885,48981.520000000004
21886,48792.979999999996
21887,48289.42
21888,47766.520000000004
21889,47471.09
21890,47397.24
21891,47074.04
21892,46796.729999999996
21893,46694.0
21894,46507.25
21895,46797.25
21896,46456.61
21897,46415.95
21898,46577.24
21899,46410.520000000004
21900,46341.76
21901,46316.04
21902,46475.7
21903,46777.87
21904,47581.81
21905,47562.87
21906,47673.28
21907,47963.83
21908,48639.8
21909,48634.41
21910,49133.94
21911,49780.99
21912,51193.07
21913,51782.45
21914,52604.8
21915,53187.29
21916,54242.44
21917,55256.12
21918,56176.2
21919,56978.07
21920,57665.93
21921,58301.31
21922,58867.71
21923,59435.19
21924,59749.55
21925,60226.14
21926,60307.729999999996
21927,60658.62
21928,60902.61
21929,61482.69
21930,61974.21
21931,61965.69
21932,61529.1
21933,61215.06
21934,61061.43
21935,60878.01
21936,60259.5
21937,60058.7
21938,59569.74
21939,59207.35
21940,59233.36
21941,59393.21
21942,59343.520000000004
21943,59035.4
21944,58756.11
21945,58631.05
21946,58143.770000000004
21947,57898.3
21948,57781.28
21949,57490.51
21950,57254.93
21951,57147.65
21952,57629.86
21953,57723.21
21954,57228.51
21955,57238.11
21956,57080.09
21957,56916.85
21958,56723.63
21959,56350.1
21960,56498.42
21961,55827.53
21962,55463.1
21963,55038.89
21964,54766.79
21965,54044.89
21966,54023.43
21967,54134.85
21968,54005.479999999996
21969,53536.25
21970,52904.83
21971,52348.31
21972,51932.35
21973,51230.85
21974,50294.64
21975,49852.31
21976,49078.85
21977,48302.12
21978,47527.08
21979,47152.71
21980,46370.1
21981,45584.22
21982,44839.05
21983,44069.42
21984,43625.21
21985,43258.38
21986,42891.979999999996
21987,42672.95
21988,42581.03
21989,42426.81
21990,42165.07
21991,41938.729999999996
21992,41725.87
21993,41435.88
21994,41418.21
21995,41358.8
21996,41429.09
21997,41161.0
21998,41511.78
21999,41922.72
22000,42219.03
22001,42318.54
22002,42348.46
22003,42730.479999999996
22004,42906.33
22005,42962.55
22006,43049.28
22007,43493.99
22008,43878.229999999996
22009,44687.57
22010,45352.729999999996
22011,46230.37
22012,47143.82
22013,48086.17
22014,48835.07
22015,49596.78
22016,50286.38
22017,50960.64
22018,51682.68
22019,52609.4
22020,53507.04
22021,53942.38
22022,54439.0
22023,54595.38
22024,55423.18
22025,56131.21
22026,56851.57
22027,56800.56
22028,56810.36
22029,56728.9
22030,56553.97
22031,56442.69
22032,55937.28
22033,55490.42
22034,55174.7
22035,55090.16
22036,54767.04
22037,54627.57
22038,54393.51
22039,54247.7
22040,54139.36
22041,53650.5
22042,53582.41
22043,53504.54
22044,53426.229999999996
22045,53080.74
22046,53313.19
22047,53408.75
22048,53640.96
22049,53593.28
22050,53192.41
22051,53310.65
22052,54054.36
22053,54415.88
22054,54090.729999999996
22055,54264.72
22056,54051.0
22057,53616.11
22058,53536.16
22059,53374.26
22060,53389.69
22061,53309.979999999996
22062,53839.92
22063,54243.79
22064,54689.05
22065,54303.979999999996
22066,54021.62
22067,53896.9
22068,54151.42
22069,53245.270000000004
22070,52424.6
22071,51564.479999999996
22072,50383.18
22073,49371.67
22074,48771.28
22075,48480.68
22076,48238.71
22077,47669.96
22078,47318.08
22079,46914.86
22080,46339.08
22081,46152.42
22082,45862.03
22083,45506.49
22084,45218.76
22085,45252.76
22086,45356.85
22087,45232.770000000004
22088,45288.78
22089,45322.37
22090,45426.43
22091,45782.54
22092,46216.97
22093,46457.91
22094,46907.96
22095,47483.45
22096,49224.35
22097,50377.1
22098,51431.479999999996
22099,53089.58
22100,56025.75
22101,58075.28
22102,59731.979999999996
22103,61184.65
22104,63030.03
22105,64397.56
22106,65375.83
22107,66437.13
22108,67807.77
22109,68628.03
22110,69104.32
22111,69581.73
22112,69678.96
22113,70314.25
22114,71146.39
22115,71736.36
22116,71780.3
22117,72355.95
22118,72957.66
22119,73481.88
22120,73223.59
22121,73564.93
22122,73695.04
22123,73950.16
22124,73706.98
22125,73772.94
22126,73967.98
22127,73931.87
22128,73388.96
22129,73245.96
22130,72874.77
22131,72307.01
22132,71780.75
22133,71407.13
22134,71280.54
22135,70775.72
22136,70530.37
22137,70084.23
22138,69667.54
22139,68888.35
22140,68401.3
22141,67791.83
22142,67319.41
22143,67034.76
22144,67018.33
22145,66910.62
22146,66627.08
22147,66665.08
22148,66804.01
22149,67013.37
22150,66476.02
22151,66701.44
22152,66400.91
22153,65770.44
22154,65352.04
22155,64755.770000000004
22156,64452.7
22157,63946.65
22158,63586.71
22159,63767.4
22160,63519.7
22161,62758.15
22162,61553.01
22163,60532.09
22164,59201.22
22165,58013.59
22166,56900.71
22167,55738.53
22168,54263.229999999996
22169,53510.59
22170,52615.15
22171,51852.33
22172,51543.68
22173,50954.270000000004
22174,50501.16
22175,49994.35
22176,49638.19
22177,49380.05
22178,49309.729999999996
22179,49001.25
22180,48500.04
22181,48389.64
22182,48655.58
22183,48689.59
22184,48660.85
22185,48523.04
22186,48608.22
22187,48812.729999999996
22188,49258.020000000004
22189,49448.07
22190,49867.99
22191,50212.71
22192,51586.89
22193,52410.28
22194,52934.42
22195,54610.57
22196,57292.89
22197,59001.16
22198,60185.94
22199,61634.0
22200,63142.99
22201,63936.54
22202,64938.86
22203,65906.87
22204,67172.95
22205,67599.88
22206,68290.4
22207,68482.48
22208,68349.63
22209,69142.9
22210,69801.72
22211,70446.15
22212,70811.04
22213,71059.25
22214,71182.68
22215,71855.31
22216,72161.46
22217,72487.62
22218,72943.46
22219,72906.1
22220,72059.12
22221,71565.13
22222,71501.6
22223,71392.44
22224,71315.32
22225,71065.31
22226,70836.81
22227,70504.62
22228,70181.3
22229,69952.89
22230,69824.37
22231,69625.38
22232,69478.38
22233,68766.1
22234,68404.04
22235,68006.68
22236,67700.3
22237,67379.48
22238,67222.75
22239,67076.6
22240,67243.42
22241,66885.39
22242,66989.16
22243,66885.57
22244,66651.79
22245,66480.95
22246,66542.55
22247,66610.9
22248,66412.28
22249,65725.89
22250,65545.74
22251,65190.06
22252,64644.62
22253,64023.76
22254,63890.82
22255,63832.54
22256,63254.19
22257,62354.85
22258,61622.99
22259,60383.01
22260,59042.270000000004
22261,57982.770000000004
22262,56802.36
22263,55990.97
22264,54511.16
22265,53739.8
22266,53030.89
22267,52439.479999999996
22268,51441.74
22269,50898.33
22270,50347.63
22271,49733.61
22272,49472.97
22273,49118.14
22274,48859.2
22275,48445.91
22276,48050.96
22277,48119.89
22278,48113.85
22279,48077.61
22280,47908.49
22281,48189.3
22282,48369.86
22283,48495.479999999996
22284,48616.75
22285,48903.020000000004
22286,49503.24
22287,49921.84
22288,51161.36
22289,52169.42
22290,53338.18
22291,54454.09
22292,57128.3
22293,58854.97
22294,60500.3
22295,61692.67
22296,63416.74
22297,64646.1
22298,65643.87
22299,66424.72
22300,65644.7
22301,67758.61
22302,68119.2
22303,68392.32
22304,68342.59
22305,68709.74
22306,69035.75
22307,69570.54
22308,69814.59
22309,69906.65
22310,70530.06
22311,70692.29
22312,71006.96
22313,71601.45
22314,71675.77
22315,71955.56
22316,71524.75
22317,71407.23
22318,71147.58
22319,71259.64
22320,71350.92
22321,70955.21
22322,70585.7
22323,69669.89
22324,69399.45
22325,69445.92
22326,68945.91
22327,68896.63
22328,68708.9
22329,68357.09
22330,67736.82
22331,67209.84
22332,67026.02
22333,66425.74
22334,66336.39
22335,66174.87
22336,66228.83
22337,65939.76
22338,65533.06
22339,65640.78
22340,65470.520000000004
22341,65427.51
22342,65248.51
22343,64943.82
22344,65095.22
22345,64554.54
22346,64223.81
22347,63969.32
22348,63467.88
22349,63289.14
22350,63198.65
22351,63245.17
22352,63189.54
22353,62279.09
22354,61199.87
22355,60069.92
22356,58432.49
22357,57316.17
22358,56001.74
22359,55213.68
22360,54043.020000000004
22361,53031.54
22362,52253.3
22363,51762.39
22364,50849.96
22365,50039.25
22366,49899.58
22367,49691.57
22368,49099.38
22369,48815.1
22370,48396.96
22371,48244.86
22372,47673.3
22373,47454.21
22374,47399.96
22375,47341.03
22376,47402.95
22377,47210.62
22378,47089.11
22379,47323.72
22380,47723.4
22381,47977.76
22382,48343.21
22383,48816.1
22384,50311.21
22385,51220.31
22386,52121.58
22387,53578.31
22388,56293.270000000004
22389,57838.8
22390,59045.94
22391,60211.55
22392,61719.93
22393,62961.35
22394,63761.68
22395,64554.14
22396,65464.33
22397,65821.41
22398,66286.33
22399,66531.92
22400,66508.98
22401,66943.15
22402,67492.9
22403,67989.1
22404,68168.98
22405,68276.18
22406,68772.84
22407,69231.32
22408,69817.34
22409,69941.07
22410,70054.58
22411,70159.27
22412,69649.92
22413,69715.48
22414,69431.04
22415,69458.11
22416,69355.12
22417,69156.11
22418,69024.69
22419,68509.36
22420,68265.16
22421,67963.85
22422,67516.14
22423,67379.82
22424,67649.76
22425,67301.94
22426,66462.74
22427,65802.12
22428,66045.11
22429,65590.2
22430,65162.24
22431,65194.96
22432,65282.71
22433,64958.71
22434,64885.11
22435,64845.88
22436,64814.26
22437,64452.63
22438,64351.12
22439,64259.55
22440,64326.89
22441,63593.99
22442,63310.79
22443,63203.43
22444,62655.4
22445,62185.25
22446,62314.31
22447,62655.11
22448,62272.31
22449,61623.75
22450,60763.270000000004
22451,59540.229999999996
22452,58414.19
22453,57375.31
22454,56206.91
22455,55323.24
22456,54198.29
22457,53579.94
22458,52687.93
22459,51976.09
22460,51074.46
22461,50225.54
22462,49796.66
22463,49753.32
22464,49346.62
22465,48886.770000000004
22466,48594.87
22467,48349.05
22468,47723.45
22469,47528.24
22470,47440.69
22471,47680.51
22472,47546.5
22473,47391.74
22474,47414.15
22475,47613.78
22476,48036.03
22477,48327.13
22478,48522.4
22479,49332.14
22480,50583.15
22481,50845.68
22482,51958.26
22483,53638.2
22484,56079.33
22485,57730.3
22486,59071.3
22487,60165.01
22488,61653.71
22489,62704.74
22490,63786.7
22491,64578.13
22492,65327.95
22493,65714.01
22494,66117.65
22495,66543.47
22496,66673.01
22497,67017.82
22498,67645.52
22499,68044.18
22500,68367.97
22501,68677.22
22502,69069.61
22503,69671.61
22504,69901.59
22505,70009.04
22506,70264.01
22507,70047.11
22508,69189.85
22509,68771.72
22510,68687.84
22511,68347.09
22512,68119.52
22513,67781.32
22514,67443.02
22515,66897.99
22516,66623.53
22517,66348.76
22518,65954.93
22519,65563.31
22520,65536.81
22521,65109.59
22522,64640.79
22523,64360.57
22524,64481.479999999996
22525,64172.15
22526,63623.88
22527,63574.63
22528,63822.479999999996
22529,63666.38
22530,63518.64
22531,63339.1
22532,63136.75
22533,62918.28
22534,62794.38
22535,62766.229999999996
22536,62370.35
22537,61687.3
22538,61610.75
22539,61374.25
22540,60781.62
22541,60216.78
22542,60179.31
22543,60260.03
22544,59730.76
22545,58760.11
22546,57761.270000000004
22547,56505.99
22548,55075.69
22549,54571.46
22550,53682.9
22551,52822.09
22552,51988.97
22553,51337.59
22554,50719.270000000004
22555,50256.01
22556,49259.8
22557,49001.84
22558,48698.33
22559,48283.22
22560,47867.79
22561,47291.69
22562,47049.29
22563,46653.729999999996
22564,46060.43
22565,45875.15
22566,45834.61
22567,45560.020000000004
22568,45533.28
22569,45371.06
22570,45271.93
22571,45310.96
22572,45100.61
22573,45131.62
22574,45111.51
22575,45114.04
22576,45735.92
22577,45950.97
22578,46053.84
22579,46388.56
22580,47272.31
22581,47324.69
22582,47788.56
22583,48256.96
22584,49529.69
22585,50500.020000000004
22586,51393.15
22587,52529.020000000004
22588,53746.37
22589,54710.05
22590,55510.16
22591,56384.25
22592,57260.63
22593,57898.19
22594,58300.9
22595,59012.020000000004
22596,59398.49
22597,59587.9
22598,60219.88
22599,60466.68
22600,60716.04
22601,61055.979999999996
22602,61372.97
22603,61282.76
22604,60920.67
22605,60883.79
22606,60506.43
22607,60103.28
22608,59598.21
22609,59423.91
22610,59127.95
22611,58782.64
22612,58223.39
22613,58003.67
22614,57620.2
22615,57237.16
22616,57420.7
22617,57228.229999999996
22618,56911.33
22619,56575.62
22620,56640.68
22621,56486.18
22622,56464.87
22623,56167.76
22624,56571.75
22625,56501.04
22626,56581.95
22627,56663.520000000004
22628,56671.729999999996
22629,56592.06
22630,56501.05
22631,56320.53
22632,56314.03
22633,56074.36
22634,55653.42
22635,55092.61
22636,54660.03
22637,54432.24
22638,54887.9
22639,54966.37
22640,54805.55
22641,54180.16
22642,53940.020000000004
22643,53266.16
22644,52791.01
22645,52008.49
22646,51364.65
22647,50648.58
22648,49682.13
22649,49213.04
22650,48747.97
22651,47873.51
22652,46778.95
22653,46085.97
22654,45593.74
22655,45264.9
22656,44702.8
22657,43997.75
22658,43778.89
22659,43600.18
22660,43326.1
22661,43024.18
22662,42738.32
22663,42688.61
22664,42611.47
22665,42442.55
22666,42451.21
22667,42349.25
22668,42223.020000000004
22669,42252.1
22670,42093.57
22671,41964.49
22672,42295.86
22673,42304.99
22674,42379.31
22675,42227.94
22676,42968.18
22677,42579.82
22678,42835.78
22679,43115.229999999996
22680,44002.51
22681,44722.11
22682,45552.08
22683,46301.07
22684,47219.520000000004
22685,48133.020000000004
22686,49003.64
22687,49574.05
22688,50421.49
22689,51371.18
22690,51964.45
22691,52811.19
22692,53135.09
22693,53729.37
22694,54145.04
22695,54678.26
22696,55141.46
22697,55543.28
22698,55837.88
22699,56271.0
22700,56209.31
22701,56020.4
22702,55705.229999999996
22703,55357.979999999996
22704,55140.020000000004
22705,54877.6
22706,54512.06
22707,54128.83
22708,53896.76
22709,53707.22
22710,53542.54
22711,53200.05
22712,53167.0
22713,53024.520000000004
22714,52805.57
22715,52644.729999999996
22716,52602.59
22717,52337.22
22718,52454.07
22719,52597.51
22720,53189.57
22721,53363.12
22722,53720.770000000004
22723,54169.24
22724,54360.520000000004
22725,54592.6
22726,54525.38
22727,54862.38
22728,54939.22
22729,54652.83
22730,54742.85
22731,54959.35
22732,55050.79
22733,55335.0
22734,55720.92
22735,56020.61
22736,56016.71
22737,55518.71
22738,54887.34
22739,54732.61
22740,54173.68
22741,53635.06
22742,52813.19
22743,52065.34
22744,50936.08
22745,50142.64
22746,49509.88
22747,48840.17
22748,48292.479999999996
22749,47762.09
22750,47014.65
22751,46663.38
22752,46423.5
22753,46130.34
22754,45770.67
22755,45557.81
22756,45285.71
22757,45080.54
22758,45244.68
22759,45161.84
22760,44958.74
22761,45128.49
22762,45115.44
22763,45368.71
22764,45823.08
22765,46176.32
22766,46767.21
22767,47411.06
22768,49119.35
22769,50028.14
22770,51225.69
22771,53040.13
22772,56479.1
22773,58502.97
22774,60007.06
22775,61414.8
22776,63335.01
22777,64584.88
22778,65806.17
22779,67029.85
22780,67984.22
22781,68839.85
22782,69374.97
22783,69899.24
22784,70318.54
22785,70847.76
22786,71577.88
22787,71866.83
22788,72246.32
22789,72628.72
22790,73132.91
22791,73619.54
22792,74020.24
22793,74569.69
22794,74849.92
22795,74913.59
22796,74392.79
22797,74213.41
22798,74210.57
22799,74414.65
22800,74542.15
22801,74377.04
22802,74388.35
22803,73682.45
22804,73313.53
22805,73249.17
22806,73025.62
22807,72600.87
22808,72551.96
22809,72410.62
22810,72154.25
22811,71619.69
22812,71232.08
22813,70787.38
22814,70382.36
22815,70268.89
22816,70210.41
22817,70241.17
22818,70387.98
22819,70411.22
22820,69806.89
22821,69314.79
22822,69463.58
22823,69221.55
22824,68678.51
22825,67935.64
22826,67789.44
22827,67427.51
22828,67353.57
22829,66890.95
22830,67040.54
22831,66852.33
22832,66074.16
22833,65288.91
22834,63745.7
22835,62866.94
22836,61722.229999999996
22837,60679.020000000004
22838,59583.7
22839,58621.42
22840,57224.46
22841,56454.26
22842,55567.9
22843,54841.58
22844,53793.36
22845,53227.020000000004
22846,52620.85
22847,51968.44
22848,51202.42
22849,51314.71
22850,50724.4
22851,50725.14
22852,50435.3
22853,50430.22
22854,50331.61
22855,50475.59
22856,50621.26
22857,50684.53
22858,50576.49
22859,50539.43
22860,51069.020000000004
22861,51136.38
22862,51544.09
22863,52180.0
22864,53601.91
22865,54541.66
22866,55865.47
22867,57185.41
22868,60230.18
22869,61651.229999999996
22870,62820.83
22871,64037.03
22872,65771.28
22873,67024.42
22874,68140.19
22875,68923.2
22876,70046.94
22877,70772.7
22878,71264.46
22879,71812.94
22880,71479.77
22881,72009.83
22882,72999.26
22883,73488.86
22884,73847.14
22885,74082.49
22886,74492.75
22887,74879.29
22888,75235.81
22889,75925.81
22890,76305.76
22891,76570.76
22892,75742.9
22893,75672.95
22894,75897.62
22895,75869.64
22896,75798.68
22897,75722.75
22898,75575.56
22899,75090.95
22900,74522.87
22901,74431.77
22902,74100.39
22903,74032.92
22904,74259.24
22905,73508.28
22906,73381.38
22907,73177.26
22908,72987.08
22909,72375.08
22910,72318.87
22911,71965.35
22912,71846.07
22913,71692.01
22914,71847.74
22915,71836.39
22916,71684.69
22917,71219.31
22918,70852.5
22919,70958.77
22920,70914.82
22921,70471.99
22922,70338.83
22923,70189.4
22924,69129.25
22925,68736.12
22926,68930.34
22927,68602.25
22928,67501.86
22929,66446.8
22930,65258.62
22931,63775.92
22932,62603.11
22933,61537.08
22934,59963.88
22935,59163.15
22936,57995.2
22937,57244.39
22938,56320.26
22939,55491.15
22940,54431.6
22941,53874.45
22942,53150.81
22943,52684.74
22944,52630.96
22945,52366.74
22946,52015.94
22947,51712.89
22948,51375.95
22949,51352.53
22950,51372.92
22951,51358.12
22952,51311.81
22953,51385.68
22954,51380.19
22955,51349.66
22956,51994.03
22957,52258.74
22958,52458.770000000004
22959,52742.55
22960,54148.64
22961,55071.270000000004
22962,56177.35
22963,57813.42
22964,61046.46
22965,62699.62
22966,63953.270000000004
22967,65215.88
22968,67008.76
22969,67977.02
22970,68986.38
22971,69942.21
22972,70855.41
22973,71418.11
22974,71686.86
22975,72236.97
22976,71959.48
22977,72706.64
22978,73209.05
22979,73769.7
22980,74005.13
22981,74423.03
22982,74883.82
22983,75357.01
22984,75607.67
22985,75878.16
22986,76145.24
22987,76073.26
22988,75961.21
22989,75970.9
22990,75817.17
22991,76049.7
22992,75795.6
22993,75452.04
22994,75314.65
22995,74894.53
22996,74952.68
22997,74818.19
22998,74456.37
22999,74375.49
23000,74005.58
23001,73494.01
23002,72715.19
23003,72309.73
23004,72363.89
23005,71873.91
23006,71327.51
23007,70955.88
23008,71092.61
23009,70953.19
23010,70934.99
23011,71049.31
23012,70874.91
23013,70906.01
23014,71178.5
23015,70980.18
23016,70608.51
23017,69985.49
23018,69892.27
23019,69790.33
23020,69539.92
23021,69376.41
23022,69534.03
23023,69420.25
23024,68144.56
23025,66844.4
23026,65620.45
23027,64421.75
23028,62944.33
23029,61858.479999999996
23030,60589.83
23031,59404.09
23032,58322.9
23033,57275.31
23034,56372.08
23035,55630.71
23036,54176.69
23037,53712.66
23038,53193.51
23039,52631.770000000004
23040,52385.78
23041,52085.64
23042,51921.87
23043,51493.04
23044,51078.85
23045,51065.1
23046,50717.74
23047,50416.44
23048,50549.99
23049,50611.5
23050,50269.18
23051,50491.62
23052,50923.69
23053,51016.1
23054,51169.479999999996
23055,51409.21
23056,52872.229999999996
23057,53745.520000000004
23058,54568.65
23059,56260.87
23060,59328.62
23061,61227.55
23062,62691.79
23063,63668.84
23064,65552.87
23065,66533.24
23066,67574.81
23067,68314.14
23068,69339.22
23069,69996.96
23070,70331.14
23071,70539.78
23072,70374.92
23073,70781.28
23074,71373.91
23075,71696.7
23076,72004.03
23077,72396.09
23078,72731.1
23079,73200.6
23080,73399.96
23081,73562.03
23082,73691.43
23083,73624.44
23084,73063.84
23085,72882.75
23086,73062.8
23087,73112.65
23088,73144.36
23089,72753.83
23090,72148.43
23091,71751.72
23092,71509.8
23093,71470.85
23094,71183.13
23095,70871.43
23096,70563.64
23097,70111.95
23098,69896.62
23099,69486.74
23100,69418.46
23101,68901.69
23102,68578.72
23103,68309.44
